n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
100,300,0.3333333333333333,3,1.0,0.4,26,1000,704293.4627602235,7042.934627602235,1.0,457.56891789922105
100,300,0.3333333333333333,3,1.0,0.4,27,1000,703660.2302434928,7036.602302434928,1.0,462.29985312365625
100,300,0.3333333333333333,3,1.0,0.4,28,1000,701925.5677845507,7019.255677845507,1.0,432.3498661662807
100,300,0.3333333333333333,3,1.0,0.4,29,1000,700919.8033735374,7009.198033735373,1.0,440.5866285950877
100,300,0.3333333333333333,3,1.0,0.4,30,1000,700439.2564460429,7004.392564460429,1.0,455.06097365427297
100,300,0.3333333333333333,3,1.0,0.4,31,1000,703189.356162268,7031.89356162268,1.0,420.0379960121368
100,300,0.3333333333333333,3,1.0,0.4,32,1000,703052.6015867572,7030.526015867572,1.0,446.6893598141259
100,300,0.3333333333333333,3,1.0,0.4,33,1000,703899.8618402515,7038.998618402515,1.0,470.76789947881605
100,300,0.3333333333333333,3,1.0,0.4,34,1000,701439.9656220437,7014.3996562204375,1.0,453.2905854957066
100,300,0.3333333333333333,3,1.0,0.4,35,1000,704658.2022028533,7046.582022028533,1.0,447.46034410062674
100,300,0.3333333333333333,3,1.0,0.4,36,1000,705718.3930168169,7057.183930168169,1.0,489.28848725683133
100,300,0.3333333333333333,3,1.0,0.4,37,1000,703995.4882399405,7039.954882399405,1.0,454.38076895533203
100,300,0.3333333333333333,3,1.0,0.4,38,1000,704673.0165883299,7046.730165883299,1.0,434.0569839171896
100,300,0.3333333333333333,3,1.0,0.4,39,1000,700786.639359725,7007.866393597251,1.0,424.22845253918433
100,300,0.3333333333333333,3,1.0,0.4,40,1000,706383.6399789302,7063.836399789302,1.0,477.591785101399
100,300,0.3333333333333333,3,1.0,0.4,41,1000,702281.3578299276,7022.813578299276,1.0,478.9217911783081
100,300,0.3333333333333333,3,1.0,0.4,42,1000,701582.8140316114,7015.8281403161145,1.0,466.8229951712885
100,300,0.3333333333333333,3,1.0,0.4,43,1000,703855.9326348952,7038.559326348952,1.0,457.5177025124704
100,300,0.3333333333333333,3,1.0,0.4,44,1000,703025.2713056912,7030.252713056912,1.0,413.874111658152
100,300,0.3333333333333333,3,1.0,0.4,45,1000,699079.8867904581,6990.798867904581,1.0,422.94629954064357
100,300,0.3333333333333333,3,1.0,0.4,46,1000,702346.4672547862,7023.4646725478615,1.0,430.61060820969027
100,300,0.3333333333333333,3,1.0,0.4,47,1000,700661.4616231929,7006.614616231929,1.0,419.5920544808875
100,300,0.3333333333333333,3,1.0,0.4,48,1000,702662.0238804484,7026.620238804484,1.0,426.7967928624288
100,300,0.3333333333333333,3,1.0,0.4,49,1000,700419.7320855167,7004.197320855167,1.0,432.80887894079183
100,300,0.3333333333333333,3,1.0,0.45,0,1000,673900.6464340723,6739.006464340723,1.0,311.8343093942495
100,300,0.3333333333333333,3,1.0,0.45,1,1000,675542.2597883067,6755.422597883066,1.0,327.91789866556854
100,300,0.3333333333333333,3,1.0,0.45,2,1000,674943.4017670654,6749.434017670654,1.0,329.8362130692279
100,300,0.3333333333333333,3,1.0,0.45,3,1000,672968.0018959981,6729.680018959982,1.0,330.6816589186767
100,300,0.3333333333333333,3,1.0,0.45,4,1000,674456.0118068248,6744.560118068248,1.0,313.90543329812704
100,300,0.3333333333333333,3,1.0,0.45,5,1000,676526.6681665333,6765.266681665334,1.0,338.4122810961001
100,300,0.3333333333333333,3,1.0,0.45,6,1000,676107.3614932166,6761.073614932166,1.0,344.65346239895536
100,300,0.3333333333333333,3,1.0,0.45,7,1000,672104.479718797,6721.04479718797,1.0,321.1645491650935
100,300,0.3333333333333333,3,1.0,0.45,8,1000,670363.2652415732,6703.632652415732,1.0,329.09461108269096
100,300,0.3333333333333333,3,1.0,0.45,9,1000,672109.2520974964,6721.092520974964,1.0,327.1099366040022
100,300,0.3333333333333333,3,1.0,0.45,10,1000,675926.673122026,6759.26673122026,1.0,311.83903361263293
100,300,0.3333333333333333,3,1.0,0.45,11,1000,671925.1045615781,6719.251045615782,1.0,304.00835648412095
100,300,0.3333333333333333,3,1.0,0.45,12,1000,674718.741667245,6747.18741667245,1.0,338.42585093687904
100,300,0.3333333333333333,3,1.0,0.45,13,1000,671451.9666912515,6714.519666912515,1.0,296.1042322221867
100,300,0.3333333333333333,3,1.0,0.45,14,1000,675711.6880262562,6757.116880262562,1.0,336.9415133787117
100,300,0.3333333333333333,3,1.0,0.45,15,1000,671498.9992170245,6714.989992170245,1.0,286.2797999062864
100,300,0.3333333333333333,3,1.0,0.45,16,1000,673902.5718920402,6739.025718920402,1.0,352.8267195392293
100,300,0.3333333333333333,3,1.0,0.45,17,1000,675680.8040335769,6756.808040335769,1.0,312.8029385210652
100,300,0.3333333333333333,3,1.0,0.45,18,1000,675971.8234519686,6759.718234519686,1.0,331.1868132097506
100,300,0.3333333333333333,3,1.0,0.45,19,1000,675691.4252308552,6756.914252308552,1.0,339.1012540607199
100,300,0.3333333333333333,3,1.0,0.45,20,1000,674882.5425637002,6748.825425637002,1.0,351.0093972501528
100,300,0.3333333333333333,3,1.0,0.45,21,1000,672971.8836635179,6729.718836635179,1.0,351.5268710095209
100,300,0.3333333333333333,3,1.0,0.45,22,1000,672705.1731319361,6727.051731319361,1.0,345.60260879849295
100,300,0.3333333333333333,3,1.0,0.45,23,1000,674096.1545965581,6740.961545965581,1.0,344.9057869983917
100,300,0.3333333333333333,3,1.0,0.45,24,1000,672660.3225940287,6726.603225940286,1.0,324.43657667909144
100,300,0.3333333333333333,3,1.0,0.45,25,1000,672991.5346088504,6729.915346088504,1.0,305.0089357106692
100,300,0.3333333333333333,3,1.0,0.45,26,1000,679873.5852938178,6798.735852938178,1.0,353.22086712022724
100,300,0.3333333333333333,3,1.0,0.45,27,1000,674980.6032262377,6749.806032262377,1.0,312.5941221114822
100,300,0.3333333333333333,3,1.0,0.45,28,1000,673540.6254990704,6735.406254990704,1.0,342.6138005116771
100,300,0.3333333333333333,3,1.0,0.45,29,1000,671840.5044222934,6718.405044222934,1.0,310.0035514982985
100,300,0.3333333333333333,3,1.0,0.45,30,1000,673397.0354207915,6733.970354207915,1.0,318.2094849480415
100,300,0.3333333333333333,3,1.0,0.45,31,1000,671418.2085836995,6714.182085836996,1.0,286.6045852102921
100,300,0.3333333333333333,3,1.0,0.45,32,1000,673129.3480749617,6731.293480749617,1.0,362.44873837601796
100,300,0.3333333333333333,3,1.0,0.45,33,1000,674816.8520316102,6748.168520316102,1.0,295.8036916529729
100,300,0.3333333333333333,3,1.0,0.45,34,1000,674466.0349524312,6744.660349524313,1.0,355.41361554803757
100,300,0.3333333333333333,3,1.0,0.45,35,1000,672963.3255835588,6729.633255835588,1.0,338.2740221390458
100,300,0.3333333333333333,3,1.0,0.45,36,1000,672211.1364968707,6722.111364968707,1.0,339.7025172770913
100,300,0.3333333333333333,3,1.0,0.45,37,1000,672803.8202083763,6728.038202083762,1.0,277.5739911496313
100,300,0.3333333333333333,3,1.0,0.45,38,1000,675809.574915584,6758.095749155839,1.0,349.1522416878288
100,300,0.3333333333333333,3,1.0,0.45,39,1000,674179.6958050714,6741.796958050714,1.0,321.8999706408617
100,300,0.3333333333333333,3,1.0,0.45,40,1000,675676.8910842226,6756.7689108422255,1.0,319.9236541820041
100,300,0.3333333333333333,3,1.0,0.45,41,1000,671219.9606460971,6712.199606460971,1.0,324.60873953746375
100,300,0.3333333333333333,3,1.0,0.45,42,1000,676740.8855114374,6767.408855114374,1.0,345.7513489920011
100,300,0.3333333333333333,3,1.0,0.45,43,1000,672550.6816488622,6725.506816488622,1.0,278.7070221782233
100,300,0.3333333333333333,3,1.0,0.45,44,1000,672811.9985274423,6728.119985274423,1.0,324.4789699401561
100,300,0.3333333333333333,3,1.0,0.45,45,1000,674531.9157105531,6745.31915710553,1.0,328.74710281218114
100,300,0.3333333333333333,3,1.0,0.45,46,1000,672477.7273570207,6724.777273570207,1.0,313.9167090451123
100,300,0.3333333333333333,3,1.0,0.45,47,1000,673230.5832562923,6732.305832562923,1.0,341.97503776801994
100,300,0.3333333333333333,3,1.0,0.45,48,1000,673738.0425706287,6737.380425706287,1.0,309.26041030522356
100,300,0.3333333333333333,3,1.0,0.45,49,1000,673234.3302619647,6732.343302619647,1.0,329.7724890224099
100,300,0.3333333333333333,3,1.0,0.5,0,1000,652402.194377693,6524.02194377693,1.0,237.3485987950397
100,300,0.3333333333333333,3,1.0,0.5,1,1000,651144.2497471815,6511.442497471816,1.0,252.3243781773163
100,300,0.3333333333333333,3,1.0,0.5,2,1000,650979.243957016,6509.79243957016,1.0,214.08676211545435
100,300,0.3333333333333333,3,1.0,0.5,3,1000,648869.1101111281,6488.691101111281,1.0,232.0409643382002
100,300,0.3333333333333333,3,1.0,0.5,4,1000,651212.9535911616,6512.129535911617,1.0,215.24211832849014
100,300,0.3333333333333333,3,1.0,0.5,5,1000,650560.2549792413,6505.602549792413,1.0,219.98926019322857
100,300,0.3333333333333333,3,1.0,0.5,6,1000,649191.9248705372,6491.919248705372,1.0,238.8000980564666
100,300,0.3333333333333333,3,1.0,0.5,7,1000,648478.8509495867,6484.788509495867,1.0,242.5146670749697
100,300,0.3333333333333333,3,1.0,0.5,8,1000,648998.3579604257,6489.983579604257,1.0,236.5336968373717
100,300,0.3333333333333333,3,1.0,0.5,9,1000,651799.2819081281,6517.992819081281,1.0,249.4862950534747
100,300,0.3333333333333333,3,1.0,0.5,10,1000,652764.1293439632,6527.641293439632,1.0,241.7575069859848
100,300,0.3333333333333333,3,1.0,0.5,11,1000,653650.4120625547,6536.504120625547,1.0,235.1680434340047
100,300,0.3333333333333333,3,1.0,0.5,12,1000,649217.8452572431,6492.1784525724315,1.0,238.90852462498526
100,300,0.3333333333333333,3,1.0,0.5,13,1000,650793.492134871,6507.934921348709,1.0,223.47188291595296
100,300,0.3333333333333333,3,1.0,0.5,14,1000,649020.4726704822,6490.204726704822,1.0,239.96977018807334
100,300,0.3333333333333333,3,1.0,0.5,15,1000,651209.7790197468,6512.097790197468,1.0,268.1430043533911
100,300,0.3333333333333333,3,1.0,0.5,16,1000,650338.0888075054,6503.380888075055,1.0,237.47199974206475
100,300,0.3333333333333333,3,1.0,0.5,17,1000,649255.598035363,6492.55598035363,1.0,230.2144578801972
100,300,0.3333333333333333,3,1.0,0.5,18,1000,651406.4841699578,6514.064841699578,1.0,228.7650296363374
100,300,0.3333333333333333,3,1.0,0.5,19,1000,650421.9923131265,6504.219923131264,1.0,231.10281502370435
100,300,0.3333333333333333,3,1.0,0.5,20,1000,649734.5821608682,6497.345821608682,1.0,231.59940254316854
100,300,0.3333333333333333,3,1.0,0.5,21,1000,652425.6017590206,6524.256017590206,1.0,250.28138627432034
100,300,0.3333333333333333,3,1.0,0.5,22,1000,651253.5435136837,6512.535435136837,1.0,213.23410432508388
100,300,0.3333333333333333,3,1.0,0.5,23,1000,648416.5638169615,6484.165638169615,1.0,216.57254539529828
100,300,0.3333333333333333,3,1.0,0.5,24,1000,649928.7442555951,6499.287442555951,1.0,242.42943172366842
100,300,0.3333333333333333,3,1.0,0.5,25,1000,650930.0815824689,6509.300815824689,1.0,231.3235482139785
100,300,0.3333333333333333,3,1.0,0.5,26,1000,653016.5655602477,6530.165655602477,1.0,250.23264952973915
100,300,0.3333333333333333,3,1.0,0.5,27,1000,650907.0595791559,6509.070595791559,1.0,222.4148374138594
100,300,0.3333333333333333,3,1.0,0.5,28,1000,649290.0471264719,6492.900471264718,1.0,265.1226575718557
100,300,0.3333333333333333,3,1.0,0.5,29,1000,651243.3876810106,6512.433876810106,1.0,216.18748783895296
100,300,0.3333333333333333,3,1.0,0.5,30,1000,653669.0985476671,6536.690985476672,1.0,245.66737660602985
100,300,0.3333333333333333,3,1.0,0.5,31,1000,651897.6499096996,6518.976499096996,1.0,253.62309681702612
100,300,0.3333333333333333,3,1.0,0.5,32,1000,651061.7002779515,6510.617002779515,1.0,235.85278215722823
100,300,0.3333333333333333,3,1.0,0.5,33,1000,651655.0043020889,6516.550043020889,1.0,235.33576518914947
100,300,0.3333333333333333,3,1.0,0.5,34,1000,650363.2999350353,6503.632999350353,1.0,204.4882857072604
100,300,0.3333333333333333,3,1.0,0.5,35,1000,650391.1361317469,6503.9113613174695,1.0,230.79319249460693
100,300,0.3333333333333333,3,1.0,0.5,36,1000,648794.3024378074,6487.943024378074,1.0,247.27854426301752
100,300,0.3333333333333333,3,1.0,0.5,37,1000,652298.4692524113,6522.984692524113,1.0,218.62833839562887
100,300,0.3333333333333333,3,1.0,0.5,38,1000,653152.3992210358,6531.523992210357,1.0,224.83066346620964
100,300,0.3333333333333333,3,1.0,0.5,39,1000,649226.2697266897,6492.262697266897,1.0,214.1074331596574
100,300,0.3333333333333333,3,1.0,0.5,40,1000,652378.1839269551,6523.781839269551,1.0,222.81989799822543
100,300,0.3333333333333333,3,1.0,0.5,41,1000,650004.3784425664,6500.043784425664,1.0,214.92509822798783
100,300,0.3333333333333333,3,1.0,0.5,42,1000,648959.1614949114,6489.591614949114,1.0,272.69936739277193
100,300,0.3333333333333333,3,1.0,0.5,43,1000,653249.832001143,6532.49832001143,1.0,228.1509692004358
100,300,0.3333333333333333,3,1.0,0.5,44,1000,652362.3251930804,6523.623251930803,1.0,243.12691577783534
100,300,0.3333333333333333,3,1.0,0.5,45,1000,652612.0385122454,6526.120385122454,1.0,260.07321311465927
100,300,0.3333333333333333,3,1.0,0.5,46,1000,651575.1797321136,6515.751797321136,1.0,211.94060450605116
100,300,0.3333333333333333,3,1.0,0.5,47,1000,651780.2727938915,6517.802727938915,1.0,261.5690391910567
100,300,0.3333333333333333,3,1.0,0.5,48,1000,650300.2068368122,6503.002068368122,1.0,266.3735590919671
100,300,0.3333333333333333,3,1.0,0.5,49,1000,652484.8482409907,6524.848482409907,1.0,247.4690547851339
100,400,0.25,4,1.0,0.01,0,1000,806587.6803766991,8065.876803766991,0.818,1887.2947863017732
100,400,0.25,4,1.0,0.01,1,1000,773087.4521490078,7730.874521490078,0.725,1917.3831122082588
100,400,0.25,4,1.0,0.01,2,1000,772577.6539089377,7725.776539089377,0.995,1918.36499926762
100,400,0.25,4,1.0,0.01,3,1000,762281.5806836729,7622.815806836729,0.855,1784.4579236648797
100,400,0.25,4,1.0,0.01,4,1000,745485.4897870957,7454.854897870957,0.999,1820.9772109353119
100,400,0.25,4,1.0,0.01,5,1000,750895.2246701411,7508.952246701411,0.989,1897.4317413775684
100,400,0.25,4,1.0,0.01,6,1000,775806.6513624504,7758.066513624504,0.884,2097.7095372310846
100,400,0.25,4,1.0,0.01,7,1000,766651.6633109337,7666.516633109338,0.786,1910.9160370743505
100,400,0.25,4,1.0,0.01,8,1000,771042.7824742198,7710.427824742198,0.812,2005.2998288394244
100,400,0.25,4,1.0,0.01,9,1000,783804.2786719376,7838.042786719377,0.986,1859.7215772829206
100,400,0.25,4,1.0,0.01,10,1000,791380.8337796954,7913.808337796954,0.614,1925.1598271301523
100,400,0.25,4,1.0,0.01,11,1000,763677.494237563,7636.7749423756295,0.995,1873.210229580117
100,400,0.25,4,1.0,0.01,12,1000,761346.826211654,7613.46826211654,1.0,1859.8861534525295
100,400,0.25,4,1.0,0.01,13,1000,770514.146550329,7705.14146550329,0.875,1794.551667630476
100,400,0.25,4,1.0,0.01,14,1000,807610.6065232379,8076.106065232379,0.996,1791.8455142502614
100,400,0.25,4,1.0,0.01,15,1000,775298.2505211242,7752.982505211242,0.973,1865.2042787843197
100,400,0.25,4,1.0,0.01,16,1000,740759.1278141112,7407.591278141112,1.0,1996.7120398260681
100,400,0.25,4,1.0,0.01,17,1000,792124.7070336968,7921.247070336968,0.995,2043.1499462274737
100,400,0.25,4,1.0,0.01,18,1000,749972.2766265796,7499.722766265796,0.836,2064.245439939927
100,400,0.25,4,1.0,0.01,19,1000,751013.2701808895,7510.132701808895,0.938,1871.067382899339
100,400,0.25,4,1.0,0.01,20,1000,770596.6830432225,7705.966830432225,1.0,2112.6612873588497
100,400,0.25,4,1.0,0.01,21,1000,769342.4387004226,7693.424387004226,0.994,1872.799383217428
100,400,0.25,4,1.0,0.01,22,1000,767413.1970503404,7674.131970503404,0.922,1975.3314311493423
100,400,0.25,4,1.0,0.01,23,1000,771603.8920243845,7716.038920243845,0.833,1882.3988403250096
100,400,0.25,4,1.0,0.01,24,1000,771241.4407401988,7712.414407401989,0.818,2056.367387874015
100,400,0.25,4,1.0,0.01,25,1000,759733.7222856272,7597.337222856271,0.899,2121.973388994373
100,400,0.25,4,1.0,0.01,26,1000,782957.5382838337,7829.575382838337,0.781,2000.6593339357225
100,400,0.25,4,1.0,0.01,27,1000,744203.1491576415,7442.031491576415,1.0,2002.1192292723467
100,400,0.25,4,1.0,0.01,28,1000,774873.7398212363,7748.737398212364,0.788,1777.4323815596094
100,400,0.25,4,1.0,0.01,29,1000,771206.304209055,7712.06304209055,0.943,2000.730422318925
100,400,0.25,4,1.0,0.01,30,1000,751923.9958184545,7519.239958184546,0.997,2240.9504590800407
100,400,0.25,4,1.0,0.01,31,1000,786744.72379142,7867.4472379142,1.0,1793.375751377662
100,400,0.25,4,1.0,0.01,32,1000,780116.8772683583,7801.168772683583,0.997,1790.4232839428241
100,400,0.25,4,1.0,0.01,33,1000,764186.3892255377,7641.863892255376,0.904,1754.6791263063112
100,400,0.25,4,1.0,0.01,34,1000,756841.1156532809,7568.4111565328085,0.951,2033.6177045044797
100,400,0.25,4,1.0,0.01,35,1000,775296.5281591386,7752.965281591386,0.96,1813.0156803770235
100,400,0.25,4,1.0,0.01,36,1000,759992.4209404499,7599.924209404499,0.961,2045.838538306887
100,400,0.25,4,1.0,0.01,37,1000,756515.1090338397,7565.151090338397,1.0,2122.3089221462906
100,400,0.25,4,1.0,0.01,38,1000,769150.6634080604,7691.506634080604,0.989,1897.376063323389
100,400,0.25,4,1.0,0.01,39,1000,810758.528291732,8107.58528291732,1.0,1943.8376254084437
100,400,0.25,4,1.0,0.01,40,1000,736304.2967054904,7363.042967054905,0.994,1915.2548873488595
100,400,0.25,4,1.0,0.01,41,1000,773413.0822201251,7734.130822201251,0.898,1994.0656682028682
100,400,0.25,4,1.0,0.01,42,1000,780793.581761244,7807.93581761244,0.99,1845.2345097766013
100,400,0.25,4,1.0,0.01,43,1000,755601.2192841718,7556.012192841718,0.998,1984.4100497547824
100,400,0.25,4,1.0,0.01,44,1000,785411.00738279,7854.1100738279,0.891,1800.0202267227737
100,400,0.25,4,1.0,0.01,45,1000,754225.60137829,7542.2560137829,0.993,1989.9882229331297
100,400,0.25,4,1.0,0.01,46,1000,769714.8460212855,7697.148460212855,0.932,2072.326476074982
100,400,0.25,4,1.0,0.01,47,1000,772235.722711595,7722.35722711595,0.81,1935.3299355745473
100,400,0.25,4,1.0,0.01,48,1000,764701.3444124162,7647.013444124163,1.0,1882.9014744743731
100,400,0.25,4,1.0,0.01,49,1000,752518.4809039747,7525.184809039747,0.862,1799.5918627332544
100,400,0.25,4,1.0,0.02,0,1000,887799.4500834562,8877.994500834562,0.982,1440.9306089782547
100,400,0.25,4,1.0,0.02,1,1000,868644.880424347,8686.44880424347,0.804,1545.397926111644
100,400,0.25,4,1.0,0.02,2,1000,894397.7938017384,8943.977938017384,0.788,1280.4159543150565
100,400,0.25,4,1.0,0.02,3,1000,869018.5755379912,8690.185755379913,0.828,1449.933224219465
100,400,0.25,4,1.0,0.02,4,1000,873828.7503299296,8738.287503299296,0.801,1318.1699991893188
100,400,0.25,4,1.0,0.02,5,1000,870153.4992543581,8701.53499254358,0.65,1482.6631267278624
100,400,0.25,4,1.0,0.02,6,1000,876784.0736494488,8767.840736494489,0.737,1563.356391969862
100,400,0.25,4,1.0,0.02,7,1000,878241.1136938712,8782.411136938712,0.793,1448.0235122319098
100,400,0.25,4,1.0,0.02,8,1000,890460.4274485076,8904.604274485077,0.721,1593.4490753815774
100,400,0.25,4,1.0,0.02,9,1000,864570.6660550382,8645.706660550382,0.771,1505.2201319360229
100,400,0.25,4,1.0,0.02,10,1000,885285.8029261625,8852.858029261624,0.632,1332.8745094038973
100,400,0.25,4,1.0,0.02,11,1000,865940.9583378165,8659.409583378165,0.726,1467.932192469766
100,400,0.25,4,1.0,0.02,12,1000,870687.1261399018,8706.871261399017,0.821,1447.0258203560663
100,400,0.25,4,1.0,0.02,13,1000,858950.2558393303,8589.502558393302,0.676,1325.96288927493
100,400,0.25,4,1.0,0.02,14,1000,883588.2301412255,8835.882301412255,0.615,1433.3592011368976
100,400,0.25,4,1.0,0.02,15,1000,866052.4637933599,8660.524637933599,0.675,1445.8569786233347
100,400,0.25,4,1.0,0.02,16,1000,867630.5037934426,8676.305037934426,0.783,1495.3430749352842
100,400,0.25,4,1.0,0.02,17,1000,876489.4201968071,8764.89420196807,0.58,1445.4319267759574
100,400,0.25,4,1.0,0.02,18,1000,868669.6175398119,8686.69617539812,0.738,1438.6704177995616
100,400,0.25,4,1.0,0.02,19,1000,862674.3003408317,8626.743003408317,0.821,1395.5076075875215
100,400,0.25,4,1.0,0.02,20,1000,886185.5657439661,8861.85565743966,0.668,1409.4285749794583
100,400,0.25,4,1.0,0.02,21,1000,867127.4607005129,8671.274607005129,0.928,1468.5167663720822
100,400,0.25,4,1.0,0.02,22,1000,856719.2185515255,8567.192185515254,0.677,1405.574910136723
100,400,0.25,4,1.0,0.02,23,1000,893070.5846496156,8930.705846496156,0.611,1401.2775172896795
100,400,0.25,4,1.0,0.02,24,1000,881334.048618684,8813.34048618684,0.707,1329.858061733772
100,400,0.25,4,1.0,0.02,25,1000,900887.3343823474,9008.873343823474,0.787,1306.1239773639163
100,400,0.25,4,1.0,0.02,26,1000,872239.8348904975,8722.398348904975,0.899,1578.0166645488177
100,400,0.25,4,1.0,0.02,27,1000,852538.5151874606,8525.385151874605,0.901,1465.1563311598586
100,400,0.25,4,1.0,0.02,28,1000,874953.4873440202,8749.534873440201,0.695,1378.7503905979345
100,400,0.25,4,1.0,0.02,29,1000,864749.8538750411,8647.498538750411,0.866,1462.5879578646766
100,400,0.25,4,1.0,0.02,30,1000,885939.3836173215,8859.393836173214,0.611,1238.1010866882077
100,400,0.25,4,1.0,0.02,31,1000,877446.216822863,8774.46216822863,0.661,1538.1424507110694
100,400,0.25,4,1.0,0.02,32,1000,886314.925718717,8863.149257187171,0.728,1386.959115065778
100,400,0.25,4,1.0,0.02,33,1000,864810.0973193455,8648.100973193454,0.863,1606.7093277790846
100,400,0.25,4,1.0,0.02,34,1000,864494.4344007839,8644.94434400784,0.688,1536.118205330977
100,400,0.25,4,1.0,0.02,35,1000,869488.1255732456,8694.881255732456,0.732,1531.7338329324473
100,400,0.25,4,1.0,0.02,36,1000,863672.5246516444,8636.725246516444,0.661,1490.6474689527047
100,400,0.25,4,1.0,0.02,37,1000,873177.611593956,8731.77611593956,0.635,1446.6567588395892
100,400,0.25,4,1.0,0.02,38,1000,878581.7760315455,8785.817760315455,0.58,1451.6819172507535
100,400,0.25,4,1.0,0.02,39,1000,882384.1102439559,8823.84110243956,0.748,1474.8988807110734
100,400,0.25,4,1.0,0.02,40,1000,868137.6977975892,8681.376977975893,0.869,1351.85524719339
100,400,0.25,4,1.0,0.02,41,1000,879831.9399261973,8798.319399261973,0.925,1462.635111452217
100,400,0.25,4,1.0,0.02,42,1000,879660.3592944407,8796.603592944408,0.752,1403.1958664632023
100,400,0.25,4,1.0,0.02,43,1000,863766.4505712006,8637.664505712006,0.765,1503.8484635759792
100,400,0.25,4,1.0,0.02,44,1000,881412.142046331,8814.121420463309,0.959,1331.379749272617
100,400,0.25,4,1.0,0.02,45,1000,880270.1910409715,8802.701910409716,0.577,1468.6389776054762
100,400,0.25,4,1.0,0.02,46,1000,875290.0495555277,8752.900495555277,0.592,1498.4027872504118
100,400,0.25,4,1.0,0.02,47,1000,871906.2546429392,8719.062546429392,0.633,1459.963355542744
100,400,0.25,4,1.0,0.02,48,1000,862647.1587401783,8626.471587401784,0.633,1505.3194531620857
100,400,0.25,4,1.0,0.02,49,1000,875332.1396764396,8753.321396764395,0.698,1374.013459468418
100,400,0.25,4,1.0,0.03,0,1000,928218.0796899913,9282.180796899913,0.68,1207.3528428833101
100,400,0.25,4,1.0,0.03,1,1000,911217.0302850654,9112.170302850654,0.774,1235.72615745889
100,400,0.25,4,1.0,0.03,2,1000,927370.9857702581,9273.70985770258,0.724,1087.783264111914
100,400,0.25,4,1.0,0.03,3,1000,914855.4999260552,9148.554999260552,0.757,1231.575175845243
100,400,0.25,4,1.0,0.03,4,1000,912534.6326664746,9125.346326664745,0.657,1221.207621934713
100,400,0.25,4,1.0,0.03,5,1000,915865.7054073586,9158.657054073587,0.831,1339.2464376274258
100,400,0.25,4,1.0,0.03,6,1000,909555.8123416181,9095.558123416182,0.658,1263.0985220576388
100,400,0.25,4,1.0,0.03,7,1000,909305.6441913609,9093.05644191361,0.648,1263.96242129571
100,400,0.25,4,1.0,0.03,8,1000,923973.5005729962,9239.735005729963,0.68,1249.3056288361336
100,400,0.25,4,1.0,0.03,9,1000,916929.8430654677,9169.298430654677,0.706,1209.4958194329065
100,400,0.25,4,1.0,0.03,10,1000,917386.6435793925,9173.866435793925,0.78,1185.730637030817
100,400,0.25,4,1.0,0.03,11,1000,907874.5410045777,9078.745410045776,0.698,1241.4782713547172
100,400,0.25,4,1.0,0.03,12,1000,914188.2094017084,9141.882094017084,0.642,1193.6780732934099
100,400,0.25,4,1.0,0.03,13,1000,913725.0087769794,9137.250087769795,0.661,1268.1388354764656
100,400,0.25,4,1.0,0.03,14,1000,913187.1725878628,9131.871725878627,0.681,1261.4997103757698
100,400,0.25,4,1.0,0.03,15,1000,904458.2719756397,9044.582719756398,0.728,1376.544110165274
100,400,0.25,4,1.0,0.03,16,1000,906389.0286659828,9063.890286659827,0.713,1273.2457611458383
100,400,0.25,4,1.0,0.03,17,1000,922179.2908773423,9221.792908773423,0.643,1282.4061985317892
100,400,0.25,4,1.0,0.03,18,1000,903407.8489308455,9034.078489308455,0.786,1316.3597558438867
100,400,0.25,4,1.0,0.03,19,1000,898049.0891942912,8980.49089194291,0.795,1234.8464928204346
100,400,0.25,4,1.0,0.03,20,1000,909411.561238662,9094.11561238662,0.723,1277.1144642063712
100,400,0.25,4,1.0,0.03,21,1000,910241.3476048694,9102.413476048694,0.744,1258.0169237195128
100,400,0.25,4,1.0,0.03,22,1000,905261.3064855516,9052.613064855517,0.727,1271.8950714528107
100,400,0.25,4,1.0,0.03,23,1000,924926.0764970382,9249.260764970382,0.723,1242.2669962404282
100,400,0.25,4,1.0,0.03,24,1000,919307.5118720509,9193.07511872051,0.667,1244.281994220474
100,400,0.25,4,1.0,0.03,25,1000,913614.2944642493,9136.142944642494,0.707,1332.0146178834202
100,400,0.25,4,1.0,0.03,26,1000,903481.7246021957,9034.817246021958,0.701,1209.4158445530093
100,400,0.25,4,1.0,0.03,27,1000,911957.5400827408,9119.575400827409,0.696,1278.5692691314607
100,400,0.25,4,1.0,0.03,28,1000,899933.1916238497,8999.331916238496,0.856,1266.580560477062
100,400,0.25,4,1.0,0.03,29,1000,908336.8227501687,9083.368227501687,0.668,1363.7297813836467
100,400,0.25,4,1.0,0.03,30,1000,918649.3803172964,9186.493803172963,0.689,1213.4551143228034
100,400,0.25,4,1.0,0.03,31,1000,915574.7804891441,9155.747804891442,0.759,1182.8903239661138
100,400,0.25,4,1.0,0.03,32,1000,922360.1322884696,9223.601322884695,0.712,1203.4634532257141
100,400,0.25,4,1.0,0.03,33,1000,914102.1731653017,9141.021731653016,0.693,1260.5799719584331
100,400,0.25,4,1.0,0.03,34,1000,920278.7938319783,9202.787938319783,0.694,1146.0686004742022
