n_agents,n_arms,agent_to_arm_ratio,agents_per_arm,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
100,25,4.0,4,1.0,0.45,27,1000,36811.002234512016,368.11002234512017,1.0,10.912403732834857
100,25,4.0,4,1.0,0.45,28,1000,36859.18782639528,368.5918782639528,1.0,11.186364480724666
100,25,4.0,4,1.0,0.45,29,1000,36996.51693259048,369.9651693259048,1.0,11.625458249996763
100,25,4.0,4,1.0,0.45,30,1000,36674.15312312165,366.7415312312165,1.0,10.853370068401134
100,25,4.0,4,1.0,0.45,31,1000,36761.56160887973,367.6156160887973,1.0,9.845972097786486
100,25,4.0,4,1.0,0.45,32,1000,36766.50458983625,367.6650458983625,1.0,10.787578952804484
100,25,4.0,4,1.0,0.45,33,1000,36885.805384497566,368.85805384497564,1.0,10.121264532619726
100,25,4.0,4,1.0,0.45,34,1000,36858.47480188194,368.58474801881937,1.0,10.234507593326407
100,25,4.0,4,1.0,0.45,35,1000,36653.324855994375,366.53324855994373,1.0,11.704229057732167
100,25,4.0,4,1.0,0.45,36,1000,36928.29867989911,369.2829867989911,1.0,8.856946918982104
100,25,4.0,4,1.0,0.45,37,1000,37078.54459935095,370.7854459935095,1.0,11.129565531765104
100,25,4.0,4,1.0,0.45,38,1000,36498.856353771705,364.988563537717,1.0,11.010102296926538
100,25,4.0,4,1.0,0.45,39,1000,36621.9720551287,366.219720551287,1.0,9.678921058370632
100,25,4.0,4,1.0,0.45,40,1000,36977.56408376888,369.7756408376888,1.0,10.02920735926539
100,25,4.0,4,1.0,0.45,41,1000,36658.36646732783,366.58366467327835,1.0,11.610473118357174
100,25,4.0,4,1.0,0.45,42,1000,36490.54909314568,364.9054909314568,1.0,11.061169955800136
100,25,4.0,4,1.0,0.45,43,1000,37038.12245099207,370.38122450992074,1.0,10.734359637813133
100,25,4.0,4,1.0,0.45,44,1000,36551.65295056086,365.5165295056086,1.0,9.94044378880378
100,25,4.0,4,1.0,0.45,45,1000,36954.25294657867,369.54252946578674,1.0,9.648694807039586
100,25,4.0,4,1.0,0.45,46,1000,37020.43184149707,370.2043184149707,1.0,10.656305432786743
100,25,4.0,4,1.0,0.45,47,1000,36892.86960489747,368.92869604897464,1.0,10.899020238052994
100,25,4.0,4,1.0,0.45,48,1000,36630.76017731476,366.3076017731476,1.0,10.87274978213003
100,25,4.0,4,1.0,0.45,49,1000,36864.09649547753,368.6409649547753,1.0,11.029513945965567
100,25,4.0,4,1.0,0.5,0,1000,36643.23743217647,366.4323743217647,1.0,10.665399822598145
100,25,4.0,4,1.0,0.5,1,1000,36683.928545642724,366.83928545642726,1.0,10.839281024380826
100,25,4.0,4,1.0,0.5,2,1000,36384.30315035398,363.8430315035398,1.0,12.026791368781621
100,25,4.0,4,1.0,0.5,3,1000,36545.82606463804,365.4582606463804,1.0,10.302603167835603
100,25,4.0,4,1.0,0.5,4,1000,36864.54782923147,368.64547829231475,1.0,10.466450723013047
100,25,4.0,4,1.0,0.5,5,1000,36760.574061663916,367.60574061663914,1.0,11.622644930289326
100,25,4.0,4,1.0,0.5,6,1000,36532.16041393566,365.32160413935657,1.0,12.46247730601646
100,25,4.0,4,1.0,0.5,7,1000,36658.41239006303,366.5841239006303,1.0,10.185459571912254
100,25,4.0,4,1.0,0.5,8,1000,36587.91003789668,365.8791003789668,1.0,10.53614165011132
100,25,4.0,4,1.0,0.5,9,1000,36625.24508902309,366.2524508902309,1.0,9.49372194622362
100,25,4.0,4,1.0,0.5,10,1000,36715.76645421934,367.1576645421934,1.0,11.051056460062942
100,25,4.0,4,1.0,0.5,11,1000,36573.11277706996,365.73112777069963,1.0,12.038614265137252
100,25,4.0,4,1.0,0.5,12,1000,36477.986384516356,364.77986384516356,1.0,10.864255943144228
100,25,4.0,4,1.0,0.5,13,1000,36750.51878707488,367.5051878707488,1.0,10.61956783999159
100,25,4.0,4,1.0,0.5,14,1000,36871.17997992405,368.71179979924045,1.0,10.347445817523571
100,25,4.0,4,1.0,0.5,15,1000,36762.7137303312,367.627137303312,1.0,11.095522388815024
100,25,4.0,4,1.0,0.5,16,1000,36761.85925509272,367.6185925509272,1.0,10.305210984716023
100,25,4.0,4,1.0,0.5,17,1000,36937.10844747482,369.3710844747482,1.0,9.71422764745827
100,25,4.0,4,1.0,0.5,18,1000,36836.09530595069,368.36095305950687,1.0,11.512465153360123
100,25,4.0,4,1.0,0.5,19,1000,37016.06443432703,370.16064434327035,1.0,10.487486976620776
100,25,4.0,4,1.0,0.5,20,1000,36770.58660136403,367.70586601364033,1.0,11.243448221714667
100,25,4.0,4,1.0,0.5,21,1000,37011.55609911581,370.11556099115813,1.0,9.9815105592925
100,25,4.0,4,1.0,0.5,22,1000,36775.34893780335,367.75348937803346,1.0,9.96866958096778
100,25,4.0,4,1.0,0.5,23,1000,36911.80769694454,369.1180769694454,1.0,11.106083572225106
100,25,4.0,4,1.0,0.5,24,1000,36750.2988108052,367.502988108052,1.0,11.192826364131042
100,25,4.0,4,1.0,0.5,25,1000,36893.58832609469,368.93588326094687,1.0,10.9444623978324
100,25,4.0,4,1.0,0.5,26,1000,36527.16697144114,365.2716697144114,1.0,10.636188181540822
100,25,4.0,4,1.0,0.5,27,1000,37074.89516391046,370.74895163910463,1.0,11.874634728423672
100,25,4.0,4,1.0,0.5,28,1000,37014.42103764293,370.1442103764293,1.0,10.97050314785908
100,25,4.0,4,1.0,0.5,29,1000,36710.49324232052,367.1049324232052,1.0,10.85481836405047
100,25,4.0,4,1.0,0.5,30,1000,36691.145273686394,366.91145273686396,1.0,10.064339655083595
100,25,4.0,4,1.0,0.5,31,1000,36789.79081475329,367.89790814753286,1.0,12.273229732180496
100,25,4.0,4,1.0,0.5,32,1000,36794.01178633411,367.9401178633411,1.0,11.049582389847552
100,25,4.0,4,1.0,0.5,33,1000,36628.26670049529,366.2826670049529,1.0,12.983754371885624
100,25,4.0,4,1.0,0.5,34,1000,36849.31022488209,368.4931022488209,1.0,10.342304534632303
100,25,4.0,4,1.0,0.5,35,1000,37003.91619820074,370.03916198200744,1.0,11.692092594452651
100,25,4.0,4,1.0,0.5,36,1000,36954.81032717119,369.54810327171185,1.0,11.54720792433877
100,25,4.0,4,1.0,0.5,37,1000,37052.62837644059,370.5262837644059,1.0,10.365625994188921
100,25,4.0,4,1.0,0.5,38,1000,36750.89291350888,367.50892913508875,1.0,11.182178785990674
100,25,4.0,4,1.0,0.5,39,1000,36630.2496989587,366.30249698958704,1.0,10.723007435806313
100,25,4.0,4,1.0,0.5,40,1000,36639.00336992171,366.3900336992171,1.0,11.93761823868911
100,25,4.0,4,1.0,0.5,41,1000,36606.86225782547,366.06862257825475,1.0,10.55566910728692
100,25,4.0,4,1.0,0.5,42,1000,36744.71077237254,367.4471077237254,1.0,11.12749219589197
100,25,4.0,4,1.0,0.5,43,1000,36797.887699984036,367.97887699984034,1.0,9.46334023087079
100,25,4.0,4,1.0,0.5,44,1000,36706.36349928345,367.06363499283447,1.0,10.89625987131579
100,25,4.0,4,1.0,0.5,45,1000,36791.19463711233,367.9119463711233,1.0,11.643556418097912
100,25,4.0,4,1.0,0.5,46,1000,36819.910142810164,368.19910142810164,1.0,10.414404698302285
100,25,4.0,4,1.0,0.5,47,1000,36654.41662971409,366.5441662971409,1.0,10.575567109600927
100,25,4.0,4,1.0,0.5,48,1000,36747.665327549126,367.4766532754913,1.0,10.2733144459487
100,25,4.0,4,1.0,0.5,49,1000,36698.901211761506,366.98901211761506,1.0,11.427132547043152
100,20,5.0,5,1.0,0.01,0,1000,30015.54676498915,300.15546764989153,1.0,55.602905979136466
100,20,5.0,5,1.0,0.01,1,1000,29305.575091578125,293.05575091578123,1.0,64.57327066509373
100,20,5.0,5,1.0,0.01,2,1000,29430.536618957136,294.3053661895714,1.0,58.94025261297613
100,20,5.0,5,1.0,0.01,3,1000,29297.07411722177,292.9707411722177,1.0,67.63359943261928
100,20,5.0,5,1.0,0.01,4,1000,28953.43395811077,289.5343395811077,1.0,57.253230247606645
100,20,5.0,5,1.0,0.01,5,1000,29450.93897013385,294.50938970133853,1.0,70.84962978509891
100,20,5.0,5,1.0,0.01,6,1000,29423.232327833102,294.232323278331,1.0,60.53574606788956
100,20,5.0,5,1.0,0.01,7,1000,29099.180677851775,290.99180677851774,1.0,62.75278786940365
100,20,5.0,5,1.0,0.01,8,1000,29271.00406135097,292.7100406135097,1.0,68.5375235183401
100,20,5.0,5,1.0,0.01,9,1000,29181.544874853113,291.81544874853114,1.0,62.2349863307591
100,20,5.0,5,1.0,0.01,10,1000,28854.35452621951,288.5435452621951,1.0,58.19863735253536
100,20,5.0,5,1.0,0.01,11,1000,29000.08469582409,290.0008469582409,1.0,66.67995761105821
100,20,5.0,5,1.0,0.01,12,1000,29112.64919046641,291.12649190466414,1.0,64.31374989097714
100,20,5.0,5,1.0,0.01,13,1000,29519.463003264904,295.19463003264906,1.0,67.83561773430066
100,20,5.0,5,1.0,0.01,14,1000,29553.48675807588,295.5348675807588,1.0,66.43836255775246
100,20,5.0,5,1.0,0.01,15,1000,29337.156362919482,293.37156362919484,1.0,67.80674444030797
100,20,5.0,5,1.0,0.01,16,1000,28850.29419491269,288.5029419491269,1.0,68.92516016056024
100,20,5.0,5,1.0,0.01,17,1000,28957.485044001467,289.57485044001464,1.0,53.916188930367944
100,20,5.0,5,1.0,0.01,18,1000,28937.565095295256,289.3756509529526,1.0,75.06829554791338
100,20,5.0,5,1.0,0.01,19,1000,29207.27281395081,292.0727281395081,1.0,69.68703615961435
100,20,5.0,5,1.0,0.01,20,1000,29441.39932710765,294.4139932710765,1.0,66.78924473948845
100,20,5.0,5,1.0,0.01,21,1000,28863.008825427645,288.6300882542765,1.0,55.42063994883944
100,20,5.0,5,1.0,0.01,22,1000,29383.381032306694,293.8338103230669,1.0,57.47979315740827
100,20,5.0,5,1.0,0.01,23,1000,29181.594859740937,291.8159485974094,1.0,54.45979452314957
100,20,5.0,5,1.0,0.01,24,1000,28679.121511271245,286.79121511271245,1.0,50.48938933469556
100,20,5.0,5,1.0,0.01,25,1000,28777.369535333288,287.77369535333287,1.0,58.68616404383488
100,20,5.0,5,1.0,0.01,26,1000,29514.287748403243,295.14287748403245,1.0,55.941043920851605
100,20,5.0,5,1.0,0.01,27,1000,29436.159775584772,294.3615977558477,1.0,61.71313413943489
100,20,5.0,5,1.0,0.01,28,1000,28941.012451620165,289.4101245162017,1.0,64.38522513162708
100,20,5.0,5,1.0,0.01,29,1000,29190.010365730614,291.90010365730615,1.0,61.57434867766458
100,20,5.0,5,1.0,0.01,30,1000,29118.48753122444,291.1848753122444,1.0,69.0381848265308
100,20,5.0,5,1.0,0.01,31,1000,29304.403600339956,293.0440360033996,1.0,57.21395130697658
100,20,5.0,5,1.0,0.01,32,1000,29226.365902840815,292.26365902840814,1.0,59.07600024414362
100,20,5.0,5,1.0,0.01,33,1000,29425.72620050792,294.2572620050792,1.0,57.26443079517457
100,20,5.0,5,1.0,0.01,34,1000,29307.2933635377,293.072933635377,1.0,72.08412237959938
100,20,5.0,5,1.0,0.01,35,1000,29187.606417292118,291.8760641729212,1.0,61.60481017584739
100,20,5.0,5,1.0,0.01,36,1000,29191.536042089807,291.9153604208981,1.0,67.8821118870502
100,20,5.0,5,1.0,0.01,37,1000,29269.53748195136,292.6953748195136,1.0,59.29705775582336
100,20,5.0,5,1.0,0.01,38,1000,29416.67941614711,294.1667941614711,1.0,67.81037612362987
100,20,5.0,5,1.0,0.01,39,1000,29554.990713404382,295.54990713404385,1.0,58.227736302609294
100,20,5.0,5,1.0,0.01,40,1000,29223.29078651819,292.2329078651819,1.0,61.204984945501394
100,20,5.0,5,1.0,0.01,41,1000,29024.349049265198,290.243490492652,1.0,59.8528579583976
100,20,5.0,5,1.0,0.01,42,1000,28937.007217050537,289.37007217050535,1.0,67.17172547557776
100,20,5.0,5,1.0,0.01,43,1000,29063.24658017725,290.63246580177247,1.0,74.85908821629826
100,20,5.0,5,1.0,0.01,44,1000,29234.52932613694,292.3452932613694,1.0,58.673859582196435
100,20,5.0,5,1.0,0.01,45,1000,29519.959670671265,295.19959670671267,1.0,63.451708450544736
100,20,5.0,5,1.0,0.01,46,1000,29537.80732054927,295.3780732054927,1.0,62.3737686334729
100,20,5.0,5,1.0,0.01,47,1000,29576.289903494482,295.76289903494484,1.0,46.98179818437035
100,20,5.0,5,1.0,0.01,48,1000,29156.06448673518,291.5606448673518,1.0,62.93318574133508
100,20,5.0,5,1.0,0.01,49,1000,29312.162858617943,293.12162858617944,1.0,63.28845328219304
100,20,5.0,5,1.0,0.02,0,1000,29314.50335216236,293.1450335216236,1.0,28.572255510604748
100,20,5.0,5,1.0,0.02,1,1000,29864.48404101228,298.6448404101228,1.0,45.540103162553194
100,20,5.0,5,1.0,0.02,2,1000,29558.46529029845,295.5846529029845,1.0,39.06374276960891
100,20,5.0,5,1.0,0.02,3,1000,29216.479055143525,292.16479055143526,1.0,36.3201380705592
100,20,5.0,5,1.0,0.02,4,1000,29530.09699068969,295.3009699068969,1.0,43.060161747020366
100,20,5.0,5,1.0,0.02,5,1000,29730.09024127943,297.3009024127943,1.0,39.37522558826054
100,20,5.0,5,1.0,0.02,6,1000,29699.385447889377,296.99385447889375,1.0,42.311834781643135
100,20,5.0,5,1.0,0.02,7,1000,29596.800011888514,295.96800011888513,1.0,41.39471584809432
100,20,5.0,5,1.0,0.02,8,1000,29458.53501821744,294.5853501821744,1.0,33.529175260461905
100,20,5.0,5,1.0,0.02,9,1000,29386.526311653837,293.86526311653836,1.0,34.691215893774896
100,20,5.0,5,1.0,0.02,10,1000,29709.891444808825,297.09891444808824,1.0,44.7778039068562
100,20,5.0,5,1.0,0.02,11,1000,29177.887905153348,291.77887905153347,1.0,35.96221540578603
100,20,5.0,5,1.0,0.02,12,1000,29561.234046105168,295.6123404610517,1.0,48.46233932601976
100,20,5.0,5,1.0,0.02,13,1000,29703.95398450779,297.0395398450779,1.0,39.49586784529239
100,20,5.0,5,1.0,0.02,14,1000,29778.082223145208,297.7808222314521,1.0,49.67904821216662
100,20,5.0,5,1.0,0.02,15,1000,29621.530827072682,296.21530827072684,1.0,37.890920922664634
100,20,5.0,5,1.0,0.02,16,1000,29737.49224088473,297.3749224088473,1.0,47.38831516443635
100,20,5.0,5,1.0,0.02,17,1000,29678.90973281346,296.7890973281346,1.0,36.243519001806966
100,20,5.0,5,1.0,0.02,18,1000,29267.251198572398,292.672511985724,1.0,45.811936300206085
100,20,5.0,5,1.0,0.02,19,1000,29040.587695379374,290.4058769537937,1.0,35.30401280301417
100,20,5.0,5,1.0,0.02,20,1000,29633.529059933167,296.3352905993317,1.0,45.73938760745573
100,20,5.0,5,1.0,0.02,21,1000,29523.213119690972,295.23213119690973,1.0,44.55414064030283
100,20,5.0,5,1.0,0.02,22,1000,29384.68345518147,293.8468345518147,1.0,27.205598402922192
100,20,5.0,5,1.0,0.02,23,1000,29220.235628440416,292.2023562844042,1.0,32.44348246395177
100,20,5.0,5,1.0,0.02,24,1000,29672.84282924661,296.7284282924661,1.0,38.980485675578294
100,20,5.0,5,1.0,0.02,25,1000,29734.866757296368,297.3486675729637,1.0,35.73835461779122
100,20,5.0,5,1.0,0.02,26,1000,29665.629589823966,296.65629589823965,1.0,33.12032644689327
100,20,5.0,5,1.0,0.02,27,1000,29999.716752423425,299.99716752423427,1.0,33.81536903013642
100,20,5.0,5,1.0,0.02,28,1000,29735.768429446485,297.35768429446483,1.0,39.991496670809454
100,20,5.0,5,1.0,0.02,29,1000,29377.76446013581,293.77764460135813,1.0,38.111902125891234
100,20,5.0,5,1.0,0.02,30,1000,29763.3485551203,297.633485551203,1.0,45.61941776594466
100,20,5.0,5,1.0,0.02,31,1000,29652.657682433546,296.52657682433545,1.0,37.50207190646151
100,20,5.0,5,1.0,0.02,32,1000,29513.83731204105,295.1383731204105,1.0,41.788911694684415
100,20,5.0,5,1.0,0.02,33,1000,29822.656774164574,298.22656774164574,1.0,37.75273847584513
100,20,5.0,5,1.0,0.02,34,1000,29650.80641648971,296.5080641648971,1.0,44.851428371124015
100,20,5.0,5,1.0,0.02,35,1000,29814.748430207106,298.14748430207106,1.0,38.929106723120356
100,20,5.0,5,1.0,0.02,36,1000,29266.04479428196,292.6604479428196,1.0,37.30495026030791
100,20,5.0,5,1.0,0.02,37,1000,29038.02354572203,290.3802354572203,1.0,34.10863395071321
100,20,5.0,5,1.0,0.02,38,1000,29664.19571427678,296.6419571427678,1.0,31.844790644790013
100,20,5.0,5,1.0,0.02,39,1000,29831.34360759187,298.3134360759187,1.0,39.891690475359574
100,20,5.0,5,1.0,0.02,40,1000,29378.04222297296,293.7804222297296,1.0,39.3274935164825
100,20,5.0,5,1.0,0.02,41,1000,29582.378419943947,295.82378419943944,1.0,40.80346102252724
100,20,5.0,5,1.0,0.02,42,1000,29705.264866994934,297.05264866994935,1.0,40.81209858831647
100,20,5.0,5,1.0,0.02,43,1000,29200.505648418148,292.00505648418147,1.0,37.24623623594867
100,20,5.0,5,1.0,0.02,44,1000,29466.351547950104,294.66351547950103,1.0,44.25411410350259
100,20,5.0,5,1.0,0.02,45,1000,29861.639176106488,298.6163917610649,1.0,48.94584059202397
100,20,5.0,5,1.0,0.02,46,1000,29366.599190952555,293.66599190952553,1.0,44.31178152732506
100,20,5.0,5,1.0,0.02,47,1000,29728.558043796314,297.2855804379631,1.0,43.19771579437162
100,20,5.0,5,1.0,0.02,48,1000,29316.855058658242,293.1685505865824,1.0,41.37561647773702
100,20,5.0,5,1.0,0.02,49,1000,29654.253397791977,296.5425339779198,1.0,52.4003549078829
100,20,5.0,5,1.0,0.03,0,1000,29522.673263516663,295.2267326351666,1.0,26.010892935944682
100,20,5.0,5,1.0,0.03,1,1000,30086.411672182334,300.86411672182334,1.0,30.777843943623296
100,20,5.0,5,1.0,0.03,2,1000,29777.620773657454,297.7762077365745,1.0,37.57876075668639
100,20,5.0,5,1.0,0.03,3,1000,29848.412680202495,298.48412680202495,1.0,36.17818751001342
100,20,5.0,5,1.0,0.03,4,1000,29640.654619235636,296.40654619235636,1.0,29.71983923108043
100,20,5.0,5,1.0,0.03,5,1000,29871.676523238253,298.71676523238256,1.0,36.75788247665673
100,20,5.0,5,1.0,0.03,6,1000,29695.041677566256,296.9504167756626,1.0,36.50753416372141
100,20,5.0,5,1.0,0.03,7,1000,29827.32493571878,298.2732493571878,1.0,30.676998141344598
100,20,5.0,5,1.0,0.03,8,1000,29669.83649914728,296.69836499147283,1.0,28.889352507334436
100,20,5.0,5,1.0,0.03,9,1000,30004.003435035665,300.0400343503567,1.0,33.09128219490221
100,20,5.0,5,1.0,0.03,10,1000,29919.1218783645,299.191218783645,1.0,42.887725996748124
100,20,5.0,5,1.0,0.03,11,1000,29697.729961923975,296.9772996192398,1.0,34.419889760780315
100,20,5.0,5,1.0,0.03,12,1000,29610.362988179713,296.10362988179713,1.0,32.52158608868223
100,20,5.0,5,1.0,0.03,13,1000,29641.433160844645,296.41433160844645,1.0,25.786750948385944
100,20,5.0,5,1.0,0.03,14,1000,29772.373269222968,297.7237326922297,1.0,36.653992488494005
100,20,5.0,5,1.0,0.03,15,1000,29490.38314683708,294.9038314683708,1.0,31.56315592463459
100,20,5.0,5,1.0,0.03,16,1000,29881.601095462607,298.81601095462605,1.0,35.51224937525986
100,20,5.0,5,1.0,0.03,17,1000,29338.459222246693,293.38459222246695,1.0,25.703020153554935
100,20,5.0,5,1.0,0.03,18,1000,29465.887940327073,294.6588794032707,1.0,34.25589746461492
100,20,5.0,5,1.0,0.03,19,1000,29723.387075300645,297.23387075300644,1.0,41.23077728080494
100,20,5.0,5,1.0,0.03,20,1000,29987.152524009423,299.87152524009423,1.0,34.0875875933482
100,20,5.0,5,1.0,0.03,21,1000,29475.049073026745,294.7504907302675,1.0,27.279967222421078
100,20,5.0,5,1.0,0.03,22,1000,29705.415978371228,297.0541597837123,1.0,28.3297372155365
100,20,5.0,5,1.0,0.03,23,1000,29689.33152346247,296.8933152346247,1.0,31.63936222983059
100,20,5.0,5,1.0,0.03,24,1000,29341.01199565428,293.4101199565428,1.0,30.177369428368323
100,20,5.0,5,1.0,0.03,25,1000,29822.32568140227,298.2232568140227,1.0,32.6901254468547
100,20,5.0,5,1.0,0.03,26,1000,29748.120329406476,297.48120329406476,1.0,36.02900020535491
100,20,5.0,5,1.0,0.03,27,1000,29949.010227142953,299.4901022714295,1.0,31.9656649305537
100,20,5.0,5,1.0,0.03,28,1000,29862.862350990945,298.62862350990946,1.0,35.032207058569085
100,20,5.0,5,1.0,0.03,29,1000,29757.604162593303,297.57604162593304,1.0,30.549856877231
100,20,5.0,5,1.0,0.03,30,1000,30031.725437404468,300.3172543740447,1.0,36.187799284515776
100,20,5.0,5,1.0,0.03,31,1000,29655.764061805352,296.55764061805354,1.0,28.286194979863723
100,20,5.0,5,1.0,0.03,32,1000,29897.83325960426,298.9783325960426,1.0,30.445114247883595
100,20,5.0,5,1.0,0.03,33,1000,29742.39271897984,297.4239271897984,1.0,29.81915409087359
100,20,5.0,5,1.0,0.03,34,1000,29709.475325763626,297.0947532576363,1.0,36.14369536722966
100,20,5.0,5,1.0,0.03,35,1000,29582.427882543132,295.8242788254313,1.0,35.7243069122258
100,20,5.0,5,1.0,0.03,36,1000,29562.36738571027,295.6236738571027,1.0,28.29047738464045
100,20,5.0,5,1.0,0.03,37,1000,29575.599538063394,295.7559953806339,1.0,39.08453647566036
100,20,5.0,5,1.0,0.03,38,1000,29821.050075284886,298.2105007528489,1.0,30.286714162056313
100,20,5.0,5,1.0,0.03,39,1000,29788.732268710915,297.88732268710913,1.0,29.522122228177025
100,20,5.0,5,1.0,0.03,40,1000,29592.681077983856,295.92681077983855,1.0,31.717415013917822
100,20,5.0,5,1.0,0.03,41,1000,29879.55528662583,298.7955528662583,1.0,37.133862892807315
100,20,5.0,5,1.0,0.03,42,1000,29447.02779098266,294.47027790982656,1.0,26.29502669728096
100,20,5.0,5,1.0,0.03,43,1000,29563.151077501432,295.6315107750143,1.0,31.941295533272786
100,20,5.0,5,1.0,0.03,44,1000,29502.715714040973,295.0271571404097,1.0,38.342221014219014
100,20,5.0,5,1.0,0.03,45,1000,29655.06150842112,296.5506150842112,1.0,41.714656766168964
100,20,5.0,5,1.0,0.03,46,1000,29698.274876329426,296.98274876329424,1.0,27.669974677753004
100,20,5.0,5,1.0,0.03,47,1000,29691.002350060164,296.91002350060165,1.0,31.090153065269003
100,20,5.0,5,1.0,0.03,48,1000,29927.587493599945,299.27587493599947,1.0,33.35869983643886
100,20,5.0,5,1.0,0.03,49,1000,29544.181771145362,295.4418177114536,1.0,38.9997384644347
100,20,5.0,5,1.0,0.04,0,1000,29875.82976727442,298.7582976727442,1.0,32.89544885441426
100,20,5.0,5,1.0,0.04,1,1000,29854.070532923633,298.54070532923635,1.0,31.768889412966967
100,20,5.0,5,1.0,0.04,2,1000,29816.2681618786,298.162681618786,1.0,21.67550583187765
100,20,5.0,5,1.0,0.04,3,1000,29837.447717628078,298.3744771762808,1.0,32.290433191661634
100,20,5.0,5,1.0,0.04,4,1000,29744.662508782774,297.4466250878277,1.0,40.508467834349254
100,20,5.0,5,1.0,0.04,5,1000,29873.043081952597,298.73043081952596,1.0,29.122808680434563
100,20,5.0,5,1.0,0.04,6,1000,29623.32291899765,296.2332291899765,1.0,29.3650246207409
100,20,5.0,5,1.0,0.04,7,1000,29999.502127017236,299.99502127017234,1.0,26.083400608248432
100,20,5.0,5,1.0,0.04,8,1000,29790.16428651431,297.9016428651431,1.0,21.50626402389369
100,20,5.0,5,1.0,0.04,9,1000,30091.39274736084,300.9139274736084,1.0,27.234567557477078
100,20,5.0,5,1.0,0.04,10,1000,29914.939577255493,299.14939577255495,1.0,26.96263908001288
100,20,5.0,5,1.0,0.04,11,1000,29838.779385489834,298.38779385489835,1.0,28.978415277356795
100,20,5.0,5,1.0,0.04,12,1000,29804.021898508807,298.0402189850881,1.0,41.90489702067665
100,20,5.0,5,1.0,0.04,13,1000,30020.220252627394,300.20220252627394,1.0,37.530190575054
100,20,5.0,5,1.0,0.04,14,1000,29551.030341634574,295.5103034163457,1.0,24.025538137506672
100,20,5.0,5,1.0,0.04,15,1000,30040.249526393534,300.40249526393535,1.0,26.639696770965262
100,20,5.0,5,1.0,0.04,16,1000,29773.054685227748,297.7305468522775,1.0,21.553004314016203
100,20,5.0,5,1.0,0.04,17,1000,29725.28129930751,297.2528129930751,1.0,25.112988100066648
100,20,5.0,5,1.0,0.04,18,1000,29839.81743645032,298.39817436450323,1.0,25.03800620906324
100,20,5.0,5,1.0,0.04,19,1000,29753.262492898688,297.5326249289869,1.0,27.799532645117054
100,20,5.0,5,1.0,0.04,20,1000,29839.77023510984,298.3977023510984,1.0,29.84984845600562
100,20,5.0,5,1.0,0.04,21,1000,29910.363989266174,299.10363989266176,1.0,38.82980361203995
100,20,5.0,5,1.0,0.04,22,1000,29666.81170921536,296.6681170921536,1.0,25.899942843061694
100,20,5.0,5,1.0,0.04,23,1000,29845.085584146713,298.4508558414671,1.0,23.359532231861756
100,20,5.0,5,1.0,0.04,24,1000,29486.808765504557,294.86808765504554,1.0,27.790757639095062
100,20,5.0,5,1.0,0.04,25,1000,29659.30603939549,296.5930603939549,1.0,26.87127147962304
100,20,5.0,5,1.0,0.04,26,1000,29450.147076107587,294.5014707610759,1.0,26.856594500953584
100,20,5.0,5,1.0,0.04,27,1000,29848.434050591437,298.48434050591436,1.0,33.1666321579113
100,20,5.0,5,1.0,0.04,28,1000,30124.163044031506,301.2416304403151,1.0,34.585805276290365
100,20,5.0,5,1.0,0.04,29,1000,29804.857601890453,298.04857601890455,1.0,31.139024915442974
100,20,5.0,5,1.0,0.04,30,1000,29881.693742296287,298.8169374229629,1.0,26.87434580298882
100,20,5.0,5,1.0,0.04,31,1000,29676.035214529995,296.7603521453,1.0,33.482208889521544
100,20,5.0,5,1.0,0.04,32,1000,29678.565257614944,296.78565257614946,1.0,33.992424499651314
100,20,5.0,5,1.0,0.04,33,1000,29839.63522793845,298.3963522793845,1.0,22.42307965447998
100,20,5.0,5,1.0,0.04,34,1000,29678.285723398632,296.7828572339863,1.0,25.00137400250534
100,20,5.0,5,1.0,0.04,35,1000,29816.438705523953,298.16438705523956,1.0,20.709837601328324
100,20,5.0,5,1.0,0.04,36,1000,29691.15321276401,296.9115321276401,1.0,31.277329545087248
100,20,5.0,5,1.0,0.04,37,1000,29934.68886707612,299.3468886707612,1.0,37.245773551127236
100,20,5.0,5,1.0,0.04,38,1000,29859.530719813432,298.5953071981343,1.0,23.851879224029005
100,20,5.0,5,1.0,0.04,39,1000,29965.72766254427,299.6572766254427,1.0,23.453832136281218
100,20,5.0,5,1.0,0.04,40,1000,30024.774169391105,300.24774169391105,1.0,23.795930892088737
100,20,5.0,5,1.0,0.04,41,1000,29622.51552110086,296.2251552110086,1.0,28.14351621558238
100,20,5.0,5,1.0,0.04,42,1000,29842.118859917915,298.4211885991792,1.0,32.826137993464236
100,20,5.0,5,1.0,0.04,43,1000,29737.551663454582,297.3755166345458,1.0,20.741206456922573
100,20,5.0,5,1.0,0.04,44,1000,29750.236563884235,297.5023656388423,1.0,27.86161443747959
100,20,5.0,5,1.0,0.04,45,1000,30037.040544076186,300.3704054407619,1.0,23.532460145632154
100,20,5.0,5,1.0,0.04,46,1000,29710.073513754192,297.1007351375419,1.0,28.974856952900048
100,20,5.0,5,1.0,0.04,47,1000,30034.914584869395,300.349145848694,1.0,31.98417984709332
100,20,5.0,5,1.0,0.04,48,1000,30022.659133140583,300.2265913314058,1.0,27.502939053142185
100,20,5.0,5,1.0,0.04,49,1000,29455.411194835946,294.55411194835943,1.0,30.292194663383423
