collision_policy,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
zero_on_collision,100,100,1.0,1,1.0,0.04,33,1000,516869.2515426279,5168.692515426279,1.0,3149.4600389619413
zero_on_collision,100,100,1.0,1,1.0,0.04,34,1000,504251.76957459317,5042.517695745932,1.0,3104.748008078413
zero_on_collision,100,100,1.0,1,1.0,0.04,35,1000,511422.410502267,5114.22410502267,1.0,3258.9428528555745
zero_on_collision,100,100,1.0,1,1.0,0.04,36,1000,511048.43755016394,5110.484375501639,1.0,3200.098469604732
zero_on_collision,100,100,1.0,1,1.0,0.04,37,1000,508512.2109918583,5085.122109918582,1.0,3208.2286730732444
zero_on_collision,100,100,1.0,1,1.0,0.04,38,1000,501525.2868315165,5015.252868315165,1.0,3160.9639221875655
zero_on_collision,100,100,1.0,1,1.0,0.04,39,1000,514447.05770344625,5144.470577034463,1.0,3212.94124862266
zero_on_collision,100,100,1.0,1,1.0,0.04,40,1000,513290.3561457316,5132.903561457316,1.0,3212.3309867373264
zero_on_collision,100,100,1.0,1,1.0,0.04,41,1000,511950.0166693109,5119.500166693109,1.0,3134.228788413188
zero_on_collision,100,100,1.0,1,1.0,0.04,42,1000,499937.4215485735,4999.374215485735,1.0,3128.0191402110504
zero_on_collision,100,100,1.0,1,1.0,0.04,43,1000,518784.63299432094,5187.84632994321,1.0,3175.672118330137
zero_on_collision,100,100,1.0,1,1.0,0.04,44,1000,517734.231097096,5177.34231097096,1.0,3138.56175857173
zero_on_collision,100,100,1.0,1,1.0,0.04,45,1000,511256.8236717228,5112.568236717228,1.0,3270.3245689811124
zero_on_collision,100,100,1.0,1,1.0,0.04,46,1000,513966.04032997973,5139.6604032997975,1.0,3176.9218815734744
zero_on_collision,100,100,1.0,1,1.0,0.04,47,1000,510695.22967025236,5106.952296702523,1.0,3182.0754027981734
zero_on_collision,100,100,1.0,1,1.0,0.04,48,1000,499626.26553727174,4996.262655372718,1.0,3130.662135183622
zero_on_collision,100,100,1.0,1,1.0,0.04,49,1000,505106.830280538,5051.06830280538,1.0,3149.8301268085147
zero_on_collision,100,100,1.0,1,1.0,0.05,0,1000,498713.59093889466,4987.135909388947,1.0,2996.646711721069
zero_on_collision,100,100,1.0,1,1.0,0.05,1,1000,496419.19401066547,4964.191940106654,1.0,3145.354318136262
zero_on_collision,100,100,1.0,1,1.0,0.05,2,1000,504066.1698903262,5040.661698903262,1.0,3047.1398023244856
zero_on_collision,100,100,1.0,1,1.0,0.05,3,1000,496966.72885756433,4969.667288575643,1.0,3119.243123283565
zero_on_collision,100,100,1.0,1,1.0,0.05,4,1000,503963.8840285763,5039.638840285763,1.0,3098.381045666548
zero_on_collision,100,100,1.0,1,1.0,0.05,5,1000,495576.3216192369,4955.763216192369,1.0,3097.1395183707564
zero_on_collision,100,100,1.0,1,1.0,0.05,6,1000,488157.85395532515,4881.578539553251,1.0,3014.4187047137452
zero_on_collision,100,100,1.0,1,1.0,0.05,7,1000,488265.6947247664,4882.656947247664,1.0,2926.3066282744758
zero_on_collision,100,100,1.0,1,1.0,0.05,8,1000,500262.47778846946,5002.624777884695,1.0,3001.785080616456
zero_on_collision,100,100,1.0,1,1.0,0.05,9,1000,503364.6964806011,5033.646964806011,1.0,3040.2080851422065
zero_on_collision,100,100,1.0,1,1.0,0.05,10,1000,495363.97229649674,4953.639722964967,1.0,3113.95172561975
zero_on_collision,100,100,1.0,1,1.0,0.05,11,1000,498333.4088404349,4983.334088404349,1.0,3067.2937480204428
zero_on_collision,100,100,1.0,1,1.0,0.05,12,1000,491454.18440598453,4914.541844059845,1.0,2992.902817013207
zero_on_collision,100,100,1.0,1,1.0,0.05,13,1000,507558.5498438763,5075.585498438762,1.0,3067.301841195623
zero_on_collision,100,100,1.0,1,1.0,0.05,14,1000,500433.7445736169,5004.337445736169,1.0,3091.231424034583
zero_on_collision,100,100,1.0,1,1.0,0.05,15,1000,504596.9421688817,5045.969421688817,1.0,3008.3513193443314
zero_on_collision,100,100,1.0,1,1.0,0.05,16,1000,494092.6302071277,4940.926302071277,1.0,3034.9105237349577
zero_on_collision,100,100,1.0,1,1.0,0.05,17,1000,490402.0496403063,4904.020496403063,1.0,3041.395842199107
zero_on_collision,100,100,1.0,1,1.0,0.05,18,1000,504953.22215037246,5049.532221503725,1.0,3061.8951794554787
zero_on_collision,100,100,1.0,1,1.0,0.05,19,1000,495459.2551000072,4954.5925510000725,1.0,3070.499459724006
zero_on_collision,100,100,1.0,1,1.0,0.05,20,1000,499754.77304823697,4997.54773048237,1.0,3178.5571813499673
zero_on_collision,100,100,1.0,1,1.0,0.05,21,1000,504191.048933122,5041.910489331221,1.0,3022.6180758821565
zero_on_collision,100,100,1.0,1,1.0,0.05,22,1000,495432.15932288236,4954.321593228824,1.0,2988.9615198606502
zero_on_collision,100,100,1.0,1,1.0,0.05,23,1000,507341.2082784719,5073.412082784719,1.0,3091.549632731748
zero_on_collision,100,100,1.0,1,1.0,0.05,24,1000,493560.0267951116,4935.600267951116,1.0,3037.5071263860978
zero_on_collision,100,100,1.0,1,1.0,0.05,25,1000,503358.3287978239,5033.583287978239,1.0,3102.5197479511567
zero_on_collision,100,100,1.0,1,1.0,0.05,26,1000,488605.79854236176,4886.0579854236175,1.0,3063.005032663768
