collision_policy,degradation_strength,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
degradation,0.5,100,2000,0.05,20,1.0,0.08,26,1000,1041500.9506284432,10415.009506284432,0.38,481.12454795654696
degradation,0.5,100,2000,0.05,20,1.0,0.08,27,1000,1048953.3653824814,10489.533653824814,0.392,497.19549265335286
degradation,0.5,100,2000,0.05,20,1.0,0.08,28,1000,1048113.8417839515,10481.138417839515,0.391,447.64225985633504
degradation,0.5,100,2000,0.05,20,1.0,0.08,29,1000,1050513.91666222,10505.139166622199,0.388,493.98752967680014
degradation,0.5,100,2000,0.05,20,1.0,0.08,30,1000,1046731.3387945256,10467.313387945256,0.361,449.66022875544445
degradation,0.5,100,2000,0.05,20,1.0,0.08,31,1000,1050970.9509325856,10509.709509325856,0.387,408.81181778904437
degradation,0.5,100,2000,0.05,20,1.0,0.08,32,1000,1048895.5381252738,10488.955381252737,0.351,461.18291291247823
degradation,0.5,100,2000,0.05,20,1.0,0.08,33,1000,1049799.523717487,10497.99523717487,0.361,458.69153613962135
degradation,0.5,100,2000,0.05,20,1.0,0.08,34,1000,1046694.9887827534,10466.949887827534,0.358,445.9249603385896
degradation,0.5,100,2000,0.05,20,1.0,0.08,35,1000,1047134.9060752679,10471.34906075268,0.369,405.3374785184544
degradation,0.5,100,2000,0.05,20,1.0,0.08,36,1000,1048324.6314112569,10483.246314112568,0.383,422.8139162927693
degradation,0.5,100,2000,0.05,20,1.0,0.08,37,1000,1039788.9556450349,10397.88955645035,0.368,462.29902022081336
degradation,0.5,100,2000,0.05,20,1.0,0.08,38,1000,1047428.4745936405,10474.284745936406,0.354,462.9279743612876
degradation,0.5,100,2000,0.05,20,1.0,0.08,39,1000,1043580.3133246702,10435.803133246702,0.367,488.2785545824453
degradation,0.5,100,2000,0.05,20,1.0,0.08,40,1000,1044060.5771549126,10440.605771549126,0.363,476.42118005024804
degradation,0.5,100,2000,0.05,20,1.0,0.08,41,1000,1043657.9425719255,10436.579425719254,0.359,482.29432034022915
degradation,0.5,100,2000,0.05,20,1.0,0.08,42,1000,1053844.81486931,10538.4481486931,0.365,424.65131823417227
degradation,0.5,100,2000,0.05,20,1.0,0.08,43,1000,1040100.7575873118,10401.007575873118,0.37,434.8746878416881
degradation,0.5,100,2000,0.05,20,1.0,0.08,44,1000,1042186.5824733408,10421.865824733408,0.368,484.7622073199849
degradation,0.5,100,2000,0.05,20,1.0,0.08,45,1000,1044494.7335713853,10444.947335713852,0.389,495.7009519994232
degradation,0.5,100,2000,0.05,20,1.0,0.08,46,1000,1051100.5759413047,10511.005759413047,0.363,437.41437770865707
degradation,0.5,100,2000,0.05,20,1.0,0.08,47,1000,1044422.7143654815,10444.227143654814,0.37,431.837837205473
degradation,0.5,100,2000,0.05,20,1.0,0.08,48,1000,1041204.7184884914,10412.047184884914,0.382,488.480014381088
degradation,0.5,100,2000,0.05,20,1.0,0.08,49,1000,1042888.8408047558,10428.888408047558,0.369,479.25487045685264
degradation,0.5,100,2000,0.05,20,1.0,0.09,0,1000,1046704.9241771712,10467.049241771712,0.393,396.71814975023466
degradation,0.5,100,2000,0.05,20,1.0,0.09,1,1000,1046309.5622449025,10463.095622449026,0.394,465.2758126914935
degradation,0.5,100,2000,0.05,20,1.0,0.09,2,1000,1045087.5792998292,10450.875792998291,0.403,430.4224253995377
degradation,0.5,100,2000,0.05,20,1.0,0.09,3,1000,1044024.6497426273,10440.246497426273,0.405,468.363599268596
degradation,0.5,100,2000,0.05,20,1.0,0.09,4,1000,1045248.8399725519,10452.488399725518,0.41,432.8437988366378
degradation,0.5,100,2000,0.05,20,1.0,0.09,5,1000,1051404.1403638541,10514.041403638541,0.384,444.4399887436375
degradation,0.5,100,2000,0.05,20,1.0,0.09,6,1000,1045018.4263582585,10450.184263582585,0.391,397.09338216149695
degradation,0.5,100,2000,0.05,20,1.0,0.09,7,1000,1041158.4864299588,10411.584864299588,0.394,423.2733348057275
degradation,0.5,100,2000,0.05,20,1.0,0.09,8,1000,1043856.4747493163,10438.564747493163,0.402,431.06629422966506
degradation,0.5,100,2000,0.05,20,1.0,0.09,9,1000,1051507.4881287836,10515.074881287837,0.383,386.89292034337734
degradation,0.5,100,2000,0.05,20,1.0,0.09,10,1000,1049316.8509208313,10493.168509208313,0.384,390.1522327449197
degradation,0.5,100,2000,0.05,20,1.0,0.09,11,1000,1041981.2254018827,10419.812254018827,0.367,434.213491518425
degradation,0.5,100,2000,0.05,20,1.0,0.09,12,1000,1041493.197988137,10414.93197988137,0.399,483.38133302088295
degradation,0.5,100,2000,0.05,20,1.0,0.09,13,1000,1048401.3745717966,10484.013745717966,0.376,420.9146114511591
degradation,0.5,100,2000,0.05,20,1.0,0.09,14,1000,1045139.5879337551,10451.395879337551,0.375,449.6589229131036
degradation,0.5,100,2000,0.05,20,1.0,0.09,15,1000,1044756.4957571807,10447.564957571807,0.422,456.7517078222593
degradation,0.5,100,2000,0.05,20,1.0,0.09,16,1000,1043390.1432218646,10433.901432218647,0.398,415.4384010781708
degradation,0.5,100,2000,0.05,20,1.0,0.09,17,1000,1043925.5583528328,10439.255583528327,0.401,428.5326664665578
degradation,0.5,100,2000,0.05,20,1.0,0.09,18,1000,1044516.9480768151,10445.16948076815,0.368,414.76779971422656
degradation,0.5,100,2000,0.05,20,1.0,0.09,19,1000,1044379.8020314972,10443.798020314973,0.388,439.3237723450793
degradation,0.5,100,2000,0.05,20,1.0,0.09,20,1000,1047578.9851915014,10475.789851915015,0.383,437.82169178778173
degradation,0.5,100,2000,0.05,20,1.0,0.09,21,1000,1048258.5613453747,10482.585613453746,0.386,421.02026943933595
degradation,0.5,100,2000,0.05,20,1.0,0.09,22,1000,1042466.1445172889,10424.66144517289,0.385,401.9655722207967
degradation,0.5,100,2000,0.05,20,1.0,0.09,23,1000,1044528.4453984826,10445.284453984827,0.385,441.2565353581293
degradation,0.5,100,2000,0.05,20,1.0,0.09,24,1000,1048033.8827953913,10480.338827953912,0.386,392.3200325681507
degradation,0.5,100,2000,0.05,20,1.0,0.09,25,1000,1044714.5545661767,10447.145545661768,0.396,432.3454901947743
degradation,0.5,100,2000,0.05,20,1.0,0.09,26,1000,1043361.6010000334,10433.616010000334,0.405,407.26821260042374
degradation,0.5,100,2000,0.05,20,1.0,0.09,27,1000,1050300.564315047,10503.00564315047,0.379,365.8316146096699
degradation,0.5,100,2000,0.05,20,1.0,0.09,28,1000,1048140.8118299647,10481.408118299647,0.392,416.1694360838135
degradation,0.5,100,2000,0.05,20,1.0,0.09,29,1000,1053054.1604779358,10530.541604779359,0.388,425.2042105875345
degradation,0.5,100,2000,0.05,20,1.0,0.09,30,1000,1041814.4296807185,10418.144296807184,0.411,469.3139346390993
degradation,0.5,100,2000,0.05,20,1.0,0.09,31,1000,1047482.4892172953,10474.824892172954,0.373,420.32171782633657
degradation,0.5,100,2000,0.05,20,1.0,0.09,32,1000,1046196.8264407418,10461.968264407418,0.408,450.23949349304263
degradation,0.5,100,2000,0.05,20,1.0,0.09,33,1000,1044631.511394729,10446.31511394729,0.395,446.30929364087035
degradation,0.5,100,2000,0.05,20,1.0,0.09,34,1000,1041943.5010714371,10419.435010714371,0.406,465.1548006240025
degradation,0.5,100,2000,0.05,20,1.0,0.09,35,1000,1047262.1301392042,10472.621301392042,0.354,428.04770635262366
degradation,0.5,100,2000,0.05,20,1.0,0.09,36,1000,1051189.9221401215,10511.899221401214,0.394,400.34992849914414
degradation,0.5,100,2000,0.05,20,1.0,0.09,37,1000,1041946.4879538552,10419.464879538551,0.388,446.18997674771396
degradation,0.5,100,2000,0.05,20,1.0,0.09,38,1000,1048593.9149703605,10485.939149703605,0.408,409.5097800946384
degradation,0.5,100,2000,0.05,20,1.0,0.09,39,1000,1049299.1126505812,10492.99112650581,0.381,386.70115725476467
degradation,0.5,100,2000,0.05,20,1.0,0.09,40,1000,1045130.8933369331,10451.308933369331,0.399,419.3526493638604
degradation,0.5,100,2000,0.05,20,1.0,0.09,41,1000,1047910.0884945871,10479.10088494587,0.415,390.23217849142327
degradation,0.5,100,2000,0.05,20,1.0,0.09,42,1000,1041893.4291586515,10418.934291586515,0.402,446.01169149553795
degradation,0.5,100,2000,0.05,20,1.0,0.09,43,1000,1043369.5729345367,10433.695729345367,0.39,412.54876262935136
degradation,0.5,100,2000,0.05,20,1.0,0.09,44,1000,1047350.0787642385,10473.500787642384,0.388,392.0046447118798
degradation,0.5,100,2000,0.05,20,1.0,0.09,45,1000,1049268.7055362093,10492.687055362092,0.4,385.1542253799449
degradation,0.5,100,2000,0.05,20,1.0,0.09,46,1000,1044483.5747478076,10444.835747478075,0.393,416.61290260880764
degradation,0.5,100,2000,0.05,20,1.0,0.09,47,1000,1045070.2754474824,10450.702754474823,0.403,424.51256916235843
degradation,0.5,100,2000,0.05,20,1.0,0.09,48,1000,1050901.5315381847,10509.015315381846,0.405,408.439894252639
degradation,0.5,100,2000,0.05,20,1.0,0.09,49,1000,1048230.936492793,10482.30936492793,0.402,444.6789627155397
degradation,0.5,100,2000,0.05,20,1.0,0.1,0,1000,1047856.7166247584,10478.567166247585,0.443,327.7958214005678
degradation,0.5,100,2000,0.05,20,1.0,0.1,1,1000,1040736.5694134048,10407.365694134049,0.432,481.36426004144306
degradation,0.5,100,2000,0.05,20,1.0,0.1,2,1000,1040783.2314852701,10407.832314852702,0.431,413.2975912673634
degradation,0.5,100,2000,0.05,20,1.0,0.1,3,1000,1044241.4916649498,10442.414916649497,0.431,419.80378596788347
degradation,0.5,100,2000,0.05,20,1.0,0.1,4,1000,1044526.2611434829,10445.26261143483,0.449,395.3635796935728
degradation,0.5,100,2000,0.05,20,1.0,0.1,5,1000,1046754.7041188661,10467.547041188662,0.419,400.3566726536497
degradation,0.5,100,2000,0.05,20,1.0,0.1,6,1000,1044343.4382552857,10443.434382552858,0.418,348.6755354702242
degradation,0.5,100,2000,0.05,20,1.0,0.1,7,1000,1045632.8288686089,10456.328288686089,0.417,396.47446668757135
degradation,0.5,100,2000,0.05,20,1.0,0.1,8,1000,1040463.8742158222,10404.638742158222,0.445,408.56623645515157
degradation,0.5,100,2000,0.05,20,1.0,0.1,9,1000,1044591.7356191064,10445.917356191065,0.394,402.7918797430788
degradation,0.5,100,2000,0.05,20,1.0,0.1,10,1000,1040038.9665345225,10400.389665345225,0.442,434.4123914444598
degradation,0.5,100,2000,0.05,20,1.0,0.1,11,1000,1043930.2417990662,10439.302417990662,0.408,383.61528853429655
degradation,0.5,100,2000,0.05,20,1.0,0.1,12,1000,1044408.2086109216,10444.082086109216,0.418,400.1506812341262
degradation,0.5,100,2000,0.05,20,1.0,0.1,13,1000,1051055.784383825,10510.55784383825,0.422,324.8602495564801
degradation,0.5,100,2000,0.05,20,1.0,0.1,14,1000,1042735.0844102155,10427.350844102155,0.401,412.28817383916373
degradation,0.5,100,2000,0.05,20,1.0,0.1,15,1000,1041512.1884695886,10415.121884695887,0.433,429.09944633188684
degradation,0.5,100,2000,0.05,20,1.0,0.1,16,1000,1044892.9639292363,10448.929639292362,0.411,392.67285777559636
degradation,0.5,100,2000,0.05,20,1.0,0.1,17,1000,1045007.309036564,10450.07309036564,0.427,382.82561736224574
degradation,0.5,100,2000,0.05,20,1.0,0.1,18,1000,1042857.3807997023,10428.573807997023,0.41,415.02668800282777
degradation,0.5,100,2000,0.05,20,1.0,0.1,19,1000,1043292.5671749831,10432.92567174983,0.429,388.582490194982
degradation,0.5,100,2000,0.05,20,1.0,0.1,20,1000,1046282.0587760643,10462.820587760643,0.391,404.17619924065605
degradation,0.5,100,2000,0.05,20,1.0,0.1,21,1000,1051443.3529215513,10514.433529215514,0.439,347.2637079123314
degradation,0.5,100,2000,0.05,20,1.0,0.1,22,1000,1046558.1809743657,10465.581809743657,0.432,374.2015866183355
degradation,0.5,100,2000,0.05,20,1.0,0.1,23,1000,1042507.2363361157,10425.072363361158,0.423,397.66103869844784
degradation,0.5,100,2000,0.05,20,1.0,0.1,24,1000,1043589.0832226422,10435.890832226421,0.423,407.2894648457221
degradation,0.5,100,2000,0.05,20,1.0,0.1,25,1000,1048485.2035585684,10484.852035585684,0.411,373.32891632282247
degradation,0.5,100,2000,0.05,20,1.0,0.1,26,1000,1039768.5395125906,10397.685395125905,0.419,418.19466927509245
degradation,0.5,100,2000,0.05,20,1.0,0.1,27,1000,1038533.8341162758,10385.338341162758,0.427,402.16958103397627
degradation,0.5,100,2000,0.05,20,1.0,0.1,28,1000,1042098.7527969565,10420.987527969564,0.429,429.10457294651
degradation,0.5,100,2000,0.05,20,1.0,0.1,29,1000,1044240.7270710175,10442.407270710175,0.426,468.42293684722944
degradation,0.5,100,2000,0.05,20,1.0,0.1,30,1000,1042659.2605762519,10426.592605762518,0.427,421.613551794683
degradation,0.5,100,2000,0.05,20,1.0,0.1,31,1000,1039629.8810113145,10396.298810113145,0.442,402.7279123355965
degradation,0.5,100,2000,0.05,20,1.0,0.1,32,1000,1043760.3398546986,10437.603398546986,0.408,420.8187316249989
degradation,0.5,100,2000,0.05,20,1.0,0.1,33,1000,1040729.1023470503,10407.291023470503,0.432,422.689732072615
degradation,0.5,100,2000,0.05,20,1.0,0.1,34,1000,1041694.8221642376,10416.948221642377,0.421,424.9561990599278
degradation,0.5,100,2000,0.05,20,1.0,0.1,35,1000,1049431.462992606,10494.31462992606,0.396,348.72512267743883
degradation,0.5,100,2000,0.05,20,1.0,0.1,36,1000,1047625.1001424703,10476.251001424704,0.439,394.30887333358754
degradation,0.5,100,2000,0.05,20,1.0,0.1,37,1000,1042501.5761370764,10425.015761370763,0.419,364.81595547964884
degradation,0.5,100,2000,0.05,20,1.0,0.1,38,1000,1049718.6948882295,10497.186948882294,0.399,432.7138085492312
degradation,0.5,100,2000,0.05,20,1.0,0.1,39,1000,1044518.4649254731,10445.18464925473,0.384,430.5183003713367
degradation,0.5,100,2000,0.05,20,1.0,0.1,40,1000,1044498.9819944948,10444.989819944947,0.403,416.28085894560616
degradation,0.5,100,2000,0.05,20,1.0,0.1,41,1000,1043295.7859487103,10432.957859487104,0.389,413.64621021988256
degradation,0.5,100,2000,0.05,20,1.0,0.1,42,1000,1043450.5926467271,10434.505926467271,0.425,349.191443302761
degradation,0.5,100,2000,0.05,20,1.0,0.1,43,1000,1039313.9777285092,10393.139777285092,0.416,421.8104088178836
degradation,0.5,100,2000,0.05,20,1.0,0.1,44,1000,1040938.8670318847,10409.388670318847,0.413,412.65873520213836
degradation,0.5,100,2000,0.05,20,1.0,0.1,45,1000,1043794.2906234312,10437.942906234312,0.409,350.7717256519342
degradation,0.5,100,2000,0.05,20,1.0,0.1,46,1000,1042154.3299644638,10421.543299644638,0.424,401.73947060101995
degradation,0.5,100,2000,0.05,20,1.0,0.1,47,1000,1048294.2178613375,10482.942178613375,0.414,379.6031915255963
degradation,0.5,100,2000,0.05,20,1.0,0.1,48,1000,1043754.2472639576,10437.542472639576,0.443,405.7438186173434
degradation,0.5,100,2000,0.05,20,1.0,0.1,49,1000,1046293.3986488435,10462.933986488435,0.417,396.49924605254904
degradation,0.5,100,2000,0.05,20,1.0,0.12,0,1000,1043721.3881348871,10437.213881348871,0.471,349.20086890126885
degradation,0.5,100,2000,0.05,20,1.0,0.12,1,1000,1037772.393608395,10377.72393608395,0.449,385.9623609887425
degradation,0.5,100,2000,0.05,20,1.0,0.12,2,1000,1038064.0309705207,10380.640309705206,0.469,317.61411718099424
degradation,0.5,100,2000,0.05,20,1.0,0.12,3,1000,1043458.9557714077,10434.589557714076,0.47,346.3196627808175
degradation,0.5,100,2000,0.05,20,1.0,0.12,4,1000,1040009.2056207777,10400.092056207777,0.441,358.7103768479673
degradation,0.5,100,2000,0.05,20,1.0,0.12,5,1000,1036417.4141070158,10364.174141070158,0.479,363.0791611759891
degradation,0.5,100,2000,0.05,20,1.0,0.12,6,1000,1041489.0892250695,10414.890892250694,0.501,303.87541557741184
degradation,0.5,100,2000,0.05,20,1.0,0.12,7,1000,1041224.0723676983,10412.240723676983,0.487,359.4302553702982
degradation,0.5,100,2000,0.05,20,1.0,0.12,8,1000,1035754.3896084335,10357.543896084335,0.499,359.564992911018
degradation,0.5,100,2000,0.05,20,1.0,0.12,9,1000,1038974.6880028642,10389.746880028642,0.498,346.23061701365066
degradation,0.5,100,2000,0.05,20,1.0,0.12,10,1000,1039292.7637385832,10392.927637385832,0.468,400.5896561300084
degradation,0.5,100,2000,0.05,20,1.0,0.12,11,1000,1037906.015358455,10379.06015358455,0.477,340.7367564234772
degradation,0.5,100,2000,0.05,20,1.0,0.12,12,1000,1041640.2116509852,10416.402116509851,0.487,328.6463011527275
degradation,0.5,100,2000,0.05,20,1.0,0.12,13,1000,1036821.7369337175,10368.217369337175,0.475,410.69041861627534
degradation,0.5,100,2000,0.05,20,1.0,0.12,14,1000,1040813.9886812371,10408.13988681237,0.498,375.4887566028363
degradation,0.5,100,2000,0.05,20,1.0,0.12,15,1000,1036378.8614531907,10363.788614531906,0.478,367.239635857111
degradation,0.5,100,2000,0.05,20,1.0,0.12,16,1000,1039265.3879681532,10392.653879681533,0.473,360.34932349969824
degradation,0.5,100,2000,0.05,20,1.0,0.12,17,1000,1043154.1080944734,10431.541080944733,0.489,329.34102196638815
degradation,0.5,100,2000,0.05,20,1.0,0.12,18,1000,1037642.9104910013,10376.429104910014,0.492,344.9811188228213
degradation,0.5,100,2000,0.05,20,1.0,0.12,19,1000,1039680.9271768914,10396.809271768914,0.451,340.37751499432875
degradation,0.5,100,2000,0.05,20,1.0,0.12,20,1000,1037992.5076303561,10379.925076303562,0.472,375.0549529295053
degradation,0.5,100,2000,0.05,20,1.0,0.12,21,1000,1040396.4767289951,10403.964767289952,0.496,350.203446351376
degradation,0.5,100,2000,0.05,20,1.0,0.12,22,1000,1037177.7948515367,10371.777948515368,0.503,400.25920640683364
degradation,0.5,100,2000,0.05,20,1.0,0.12,23,1000,1041427.6980208546,10414.276980208546,0.479,298.48121253577415
degradation,0.5,100,2000,0.05,20,1.0,0.12,24,1000,1042980.5519569068,10429.805519569069,0.461,349.7266630149103
degradation,0.5,100,2000,0.05,20,1.0,0.12,25,1000,1042195.3090638391,10421.953090638392,0.477,358.3080592271497
degradation,0.5,100,2000,0.05,20,1.0,0.12,26,1000,1040414.5500608599,10404.145500608598,0.494,315.7921617361234
degradation,0.5,100,2000,0.05,20,1.0,0.12,27,1000,1038065.9466805235,10380.659466805235,0.494,346.7608271246755
degradation,0.5,100,2000,0.05,20,1.0,0.12,28,1000,1039889.8019968591,10398.898019968592,0.489,352.62742400216234
degradation,0.5,100,2000,0.05,20,1.0,0.12,29,1000,1040541.8493278845,10405.418493278845,0.479,382.62351646082703
degradation,0.5,100,2000,0.05,20,1.0,0.12,30,1000,1038754.9788324985,10387.549788324985,0.48,369.4199905334077
degradation,0.5,100,2000,0.05,20,1.0,0.12,31,1000,1036868.1160149863,10368.681160149863,0.502,352.1785266112497
degradation,0.5,100,2000,0.05,20,1.0,0.12,32,1000,1038782.8546997592,10387.82854699759,0.454,385.8634641858532
degradation,0.5,100,2000,0.05,20,1.0,0.12,33,1000,1036853.1022830076,10368.531022830075,0.495,391.4242837039055
degradation,0.5,100,2000,0.05,20,1.0,0.12,34,1000,1038791.9306749691,10387.91930674969,0.482,358.2444140248466
degradation,0.5,100,2000,0.05,20,1.0,0.12,35,1000,1036538.9894996086,10365.389894996086,0.481,397.2535950663151
degradation,0.5,100,2000,0.05,20,1.0,0.12,36,1000,1038425.2062972904,10384.252062972904,0.492,351.52967789251863
degradation,0.5,100,2000,0.05,20,1.0,0.12,37,1000,1039558.4751846148,10395.584751846147,0.474,383.1472980130167
degradation,0.5,100,2000,0.05,20,1.0,0.12,38,1000,1042258.248604092,10422.582486040921,0.456,372.50216658376047
degradation,0.5,100,2000,0.05,20,1.0,0.12,39,1000,1041631.5772744289,10416.315772744289,0.466,347.6725011264257
degradation,0.5,100,2000,0.05,20,1.0,0.12,40,1000,1042097.0121393821,10420.97012139382,0.512,383.7760951871503
degradation,0.5,100,2000,0.05,20,1.0,0.12,41,1000,1039692.9882596944,10396.929882596944,0.462,375.13251462929173
degradation,0.5,100,2000,0.05,20,1.0,0.12,42,1000,1039462.5815000637,10394.625815000636,0.481,396.1152795646106
degradation,0.5,100,2000,0.05,20,1.0,0.12,43,1000,1037077.2463781043,10370.772463781042,0.482,359.90501071292135
degradation,0.5,100,2000,0.05,20,1.0,0.12,44,1000,1040657.441828522,10406.57441828522,0.44,374.9538171584599
degradation,0.5,100,2000,0.05,20,1.0,0.12,45,1000,1039651.3703161156,10396.513703161156,0.477,359.45299871260187
degradation,0.5,100,2000,0.05,20,1.0,0.12,46,1000,1036402.0726475185,10364.020726475184,0.492,383.13492192815943
degradation,0.5,100,2000,0.05,20,1.0,0.12,47,1000,1044220.1436168352,10442.201436168352,0.479,352.90571568959115
degradation,0.5,100,2000,0.05,20,1.0,0.12,48,1000,1041342.0288817184,10413.420288817184,0.475,337.7130660051429
degradation,0.5,100,2000,0.05,20,1.0,0.12,49,1000,1036580.1363774707,10365.801363774706,0.477,343.9760341537396
degradation,0.5,100,2000,0.05,20,1.0,0.14,0,1000,1031905.613117177,10319.05613117177,0.537,313.2334289529026
degradation,0.5,100,2000,0.05,20,1.0,0.14,1,1000,1032734.9896655293,10327.349896655294,0.509,343.7518980984773
degradation,0.5,100,2000,0.05,20,1.0,0.14,2,1000,1033300.8564756365,10333.008564756365,0.523,374.8114061604347
degradation,0.5,100,2000,0.05,20,1.0,0.14,3,1000,1033048.2920874392,10330.482920874392,0.52,303.34686830105636
degradation,0.5,100,2000,0.05,20,1.0,0.14,4,1000,1031410.0024433507,10314.100024433508,0.539,374.72908927581057
degradation,0.5,100,2000,0.05,20,1.0,0.14,5,1000,1033117.1376600119,10331.17137660012,0.509,330.91109515266123
degradation,0.5,100,2000,0.05,20,1.0,0.14,6,1000,1031045.2340916271,10310.45234091627,0.505,354.2361403457031
degradation,0.5,100,2000,0.05,20,1.0,0.14,7,1000,1034959.0566844873,10349.590566844872,0.542,318.9587117456464
degradation,0.5,100,2000,0.05,20,1.0,0.14,8,1000,1032537.777220597,10325.37777220597,0.529,346.1556657286147
degradation,0.5,100,2000,0.05,20,1.0,0.14,9,1000,1036678.8974148926,10366.788974148925,0.53,286.3374372561021
degradation,0.5,100,2000,0.05,20,1.0,0.14,10,1000,1030927.8843993318,10309.278843993317,0.529,305.6922469757463
degradation,0.5,100,2000,0.05,20,1.0,0.14,11,1000,1035839.7997426732,10358.397997426731,0.501,342.17869952172595
degradation,0.5,100,2000,0.05,20,1.0,0.14,12,1000,1031561.4863634094,10315.614863634095,0.517,329.6805574202611
degradation,0.5,100,2000,0.05,20,1.0,0.14,13,1000,1031768.9575246216,10317.689575246217,0.525,373.9937045558452
degradation,0.5,100,2000,0.05,20,1.0,0.14,14,1000,1034878.5727482631,10348.785727482631,0.516,332.71769697754513
degradation,0.5,100,2000,0.05,20,1.0,0.14,15,1000,1027703.6600697966,10277.036600697966,0.511,335.2883456385675
degradation,0.5,100,2000,0.05,20,1.0,0.14,16,1000,1032007.7010031337,10320.077010031337,0.523,296.2029487800699
degradation,0.5,100,2000,0.05,20,1.0,0.14,17,1000,1033009.4324844453,10330.094324844453,0.529,326.0541759842519
degradation,0.5,100,2000,0.05,20,1.0,0.14,18,1000,1037911.9619912418,10379.119619912417,0.505,323.03314997466606
degradation,0.5,100,2000,0.05,20,1.0,0.14,19,1000,1032641.458122304,10326.41458122304,0.519,319.48104669988953
degradation,0.5,100,2000,0.05,20,1.0,0.14,20,1000,1032666.6501402648,10326.666501402648,0.543,334.251940246763
degradation,0.5,100,2000,0.05,20,1.0,0.14,21,1000,1031480.3452731818,10314.803452731818,0.558,310.33096950380826
degradation,0.5,100,2000,0.05,20,1.0,0.14,22,1000,1033228.2270034073,10332.282270034073,0.527,322.0082810052042
degradation,0.5,100,2000,0.05,20,1.0,0.14,23,1000,1028229.6952557319,10282.296952557319,0.534,326.19324653469965
degradation,0.5,100,2000,0.05,20,1.0,0.14,24,1000,1029690.3336547231,10296.903336547231,0.508,312.4917024670957
degradation,0.5,100,2000,0.05,20,1.0,0.14,25,1000,1031639.978305181,10316.399783051811,0.532,345.72637524180954
degradation,0.5,100,2000,0.05,20,1.0,0.14,26,1000,1028858.0461562821,10288.58046156282,0.53,315.3306891518297
degradation,0.5,100,2000,0.05,20,1.0,0.14,27,1000,1031731.3637774922,10317.313637774922,0.561,333.24651237224793
degradation,0.5,100,2000,0.05,20,1.0,0.14,28,1000,1034147.4060201945,10341.474060201945,0.527,344.1588347807463
degradation,0.5,100,2000,0.05,20,1.0,0.14,29,1000,1030834.3740778122,10308.343740778122,0.52,355.7617715483486
degradation,0.5,100,2000,0.05,20,1.0,0.14,30,1000,1030673.6040517719,10306.736040517719,0.525,338.97250899895135
degradation,0.5,100,2000,0.05,20,1.0,0.14,31,1000,1032816.4609309953,10328.164609309953,0.539,340.334749678966
degradation,0.5,100,2000,0.05,20,1.0,0.14,32,1000,1035811.2416588042,10358.112416588043,0.551,306.66467281151154
degradation,0.5,100,2000,0.05,20,1.0,0.14,33,1000,1035273.7377827169,10352.737377827169,0.507,342.20454763286733
degradation,0.5,100,2000,0.05,20,1.0,0.14,34,1000,1028674.8819781747,10286.748819781747,0.534,375.03299668518594
degradation,0.5,100,2000,0.05,20,1.0,0.14,35,1000,1033715.8313079271,10337.158313079271,0.511,335.4357759427952
degradation,0.5,100,2000,0.05,20,1.0,0.14,36,1000,1032290.8257296766,10322.908257296767,0.531,272.46041498056644
degradation,0.5,100,2000,0.05,20,1.0,0.14,37,1000,1033518.8096204727,10335.188096204727,0.496,300.31841364041225
degradation,0.5,100,2000,0.05,20,1.0,0.14,38,1000,1033141.0486409627,10331.410486409626,0.499,357.5232797886427
degradation,0.5,100,2000,0.05,20,1.0,0.14,39,1000,1034172.4573697837,10341.724573697837,0.481,341.45448550484923
degradation,0.5,100,2000,0.05,20,1.0,0.14,40,1000,1036862.3995451755,10368.623995451755,0.526,330.6412932470732
degradation,0.5,100,2000,0.05,20,1.0,0.14,41,1000,1034764.3270013988,10347.643270013989,0.517,343.8744309804478
degradation,0.5,100,2000,0.05,20,1.0,0.14,42,1000,1032052.462641383,10320.524626413831,0.541,341.57246982133734
degradation,0.5,100,2000,0.05,20,1.0,0.14,43,1000,1026989.1270725421,10269.89127072542,0.527,346.48206414640435
degradation,0.5,100,2000,0.05,20,1.0,0.14,44,1000,1034185.6515846958,10341.856515846957,0.523,285.7524588377925
degradation,0.5,100,2000,0.05,20,1.0,0.14,45,1000,1034038.980222436,10340.38980222436,0.504,356.2860694835153
degradation,0.5,100,2000,0.05,20,1.0,0.14,46,1000,1035863.6966276583,10358.636966276583,0.537,328.6909506588781
degradation,0.5,100,2000,0.05,20,1.0,0.14,47,1000,1033022.98088445,10330.2298088445,0.532,351.8429140494976
degradation,0.5,100,2000,0.05,20,1.0,0.14,48,1000,1033209.742697616,10332.09742697616,0.529,349.237516286069
degradation,0.5,100,2000,0.05,20,1.0,0.14,49,1000,1031610.1608162418,10316.101608162418,0.497,327.23581993614334
degradation,0.5,100,2000,0.05,20,1.0,0.16,0,1000,1027320.7600437681,10273.207600437681,0.565,275.85713145438507
degradation,0.5,100,2000,0.05,20,1.0,0.16,1,1000,1027256.4070200268,10272.564070200267,0.546,331.4573477977096
degradation,0.5,100,2000,0.05,20,1.0,0.16,2,1000,1022514.9089950104,10225.149089950104,0.57,309.7602477427029
degradation,0.5,100,2000,0.05,20,1.0,0.16,3,1000,1026042.2271417251,10260.422271417252,0.56,282.90354933088867
