n_agents,n_arms,agent_to_arm_ratio,std,collision_policy,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,33,1000,1938.5120874285249,1938.5120874285249,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,34,1000,1846.1301394589739,1846.1301394589739,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,35,1000,1860.9515463441983,1860.9515463441983,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,36,1000,1846.170799793113,1846.170799793113,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,37,1000,1935.728217022622,1935.728217022622,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,38,1000,1856.859810346603,1856.859810346603,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,39,1000,1850.0606926644978,1850.0606926644978,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,40,1000,1870.0259548858564,1870.0259548858564,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,41,1000,1890.2935010730482,1890.2935010730482,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,42,1000,1871.8613234454783,1871.8613234454783,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,43,1000,1906.9338373849823,1906.9338373849823,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,44,1000,1866.3978713310103,1866.3978713310103,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,45,1000,1902.2284703968853,1902.2284703968853,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,46,1000,1954.3473890156295,1954.3473890156295,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,47,1000,1939.1792360801564,1939.1792360801564,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,48,1000,1886.0967595256143,1886.0967595256143,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.2,49,1000,1860.2120464069583,1860.2120464069583,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,0,1000,1844.1919303365398,1844.1919303365398,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,1,1000,1781.8091624510273,1781.8091624510273,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,2,1000,1769.3704221997925,1769.3704221997925,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,3,1000,1871.0537818918463,1871.0537818918463,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,4,1000,1807.4996810906005,1807.4996810906005,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,5,1000,1852.8265436065633,1852.8265436065633,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,6,1000,1816.7188609548793,1816.7188609548793,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,7,1000,1843.0163325359624,1843.0163325359624,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,8,1000,1792.1451684840679,1792.1451684840679,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,9,1000,1799.472482532801,1799.472482532801,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,10,1000,1798.469237394644,1798.469237394644,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,11,1000,1844.561680452816,1844.561680452816,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,12,1000,1811.2558189761078,1811.2558189761078,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,13,1000,1875.3423341946154,1875.3423341946154,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,14,1000,1880.897778089824,1880.897778089824,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,15,1000,1872.3441785221507,1872.3441785221507,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,16,1000,1784.3499915202362,1784.3499915202362,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,17,1000,1756.8658252840341,1756.8658252840341,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,18,1000,1785.1932709190003,1785.1932709190003,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,19,1000,1849.8407603564672,1849.8407603564672,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,20,1000,1853.7088816079477,1853.7088816079477,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,21,1000,1808.5628227739498,1808.5628227739498,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,22,1000,1843.3905669397109,1843.3905669397109,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,23,1000,1769.2385648723202,1769.2385648723202,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,24,1000,1821.8576229830883,1821.8576229830883,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,25,1000,1867.1374257422656,1867.1374257422656,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,26,1000,1820.523031349499,1820.523031349499,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,27,1000,1773.8681807103032,1773.8681807103032,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,28,1000,1801.1708798276914,1801.1708798276914,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,29,1000,1847.6274235269816,1847.6274235269816,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,30,1000,1842.5645444148693,1842.5645444148693,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,31,1000,1854.949312305867,1854.949312305867,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,32,1000,1865.312461617458,1865.312461617458,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,33,1000,1826.6681968056494,1826.6681968056494,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,34,1000,1810.3903902412515,1810.3903902412515,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,35,1000,1828.469018338072,1828.469018338072,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,36,1000,1822.0094855437462,1822.0094855437462,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,37,1000,1854.9062263740798,1854.9062263740798,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,38,1000,1887.281527790927,1887.281527790927,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,39,1000,1882.5477142986913,1882.5477142986913,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,40,1000,1830.2102317930007,1830.2102317930007,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,41,1000,1907.0106250587935,1907.0106250587935,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,42,1000,1846.8005108908092,1846.8005108908092,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,43,1000,1797.9596798993005,1797.9596798993005,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,44,1000,1804.3913164851465,1804.3913164851465,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,45,1000,1834.4258167698626,1834.4258167698626,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,46,1000,1838.643359034277,1838.643359034277,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,47,1000,1819.9517358923254,1819.9517358923254,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,48,1000,1782.6239869237827,1782.6239869237827,0.0,0.0
1,3,0.3333333333333333,1.0,zero_on_collision,0.3,49,1000,1732.744432728651,1732.744432728651,0.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,0,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,1,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,2,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,3,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,4,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,5,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,6,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,7,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,8,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,9,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,10,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,11,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,12,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,13,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,14,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,15,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,16,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,17,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,18,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,19,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,20,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,21,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,22,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,23,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,24,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,25,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,26,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,27,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,28,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,29,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,30,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,31,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,32,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,33,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,34,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,35,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,36,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,37,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,38,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,39,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,40,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,41,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,42,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,43,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,44,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,45,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,46,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,47,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,48,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.0,49,1000,0.0,0.0,1.0,0.0
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,0,1000,3383.2638589375983,1691.6319294687992,0.017,139.4946337098138
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,1,1000,2976.131661475675,1488.0658307378376,0.006,349.19387442766026
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,2,1000,2669.8468827140678,1334.9234413570339,0.186,146.26088766281168
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,3,1000,2881.4352302622974,1440.7176151311487,0.066,273.2832324794333
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,4,1000,2230.817599825889,1115.4087999129445,0.246,383.70015261241883
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,5,1000,2918.8738260159903,1459.4369130079951,0.019,541.6967376649814
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,6,1000,3440.672982810319,1720.3364914051594,0.004,296.364260435878
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,7,1000,2690.2838202868024,1345.1419101434012,0.035,273.0992686301421
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,8,1000,3304.9471651539716,1652.4735825769858,0.037,243.87672870199867
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,9,1000,3649.9541531340774,1824.9770765670387,0.008,19.422573690594163
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,10,1000,3329.777274620372,1664.888637310186,0.012,163.60550787375803
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,11,1000,1917.9786825195838,958.9893412597919,0.273,230.23015593230872
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,12,1000,3088.47550659744,1544.23775329872,0.032,206.80671635793192
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,13,1000,3476.6560458712365,1738.3280229356183,0.038,52.700488018666874
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,14,1000,3145.363814361904,1572.681907180952,0.14,31.30510718413143
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,15,1000,3094.501947342643,1547.2509736713214,0.045,396.66182265963255
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,16,1000,3195.9138719662515,1597.9569359831257,0.026,279.38458937498
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,17,1000,3315.4151894619035,1657.7075947309518,0.026,135.50252781265112
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,18,1000,2852.7368238296704,1426.3684119148352,0.126,254.86266352479072
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,19,1000,3203.2570820549654,1601.6285410274827,0.018,41.200233670500666
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,20,1000,3179.756783460809,1589.8783917304045,0.026,399.22625260190955
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,21,1000,2587.772135997122,1293.886067998561,0.006,71.63543636298357
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,22,1000,3457.6227125843543,1728.8113562921772,0.055,151.97079902687426
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,23,1000,3327.9216173174955,1663.9608086587477,0.045,148.78356730618918
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,24,1000,2635.7744070703307,1317.8872035351653,0.115,99.61624987436358
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,25,1000,2168.7596028112885,1084.3798014056442,0.196,305.64889343818663
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,26,1000,2793.305459089066,1396.652729544533,0.132,179.74424022824235
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,27,1000,2955.4226221761965,1477.7113110880982,0.052,100.55250105060941
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,28,1000,2300.313197246242,1150.156598623121,0.196,381.0736548967934
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,29,1000,3380.9749635840635,1690.4874817920318,0.026,302.9948495115101
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,30,1000,3303.1514386473646,1651.5757193236823,0.032,123.04327508788651
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,31,1000,3110.9262720512697,1555.4631360256349,0.078,302.5165648773617
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,32,1000,3684.9654731726177,1842.4827365863089,0.02,76.99214745406493
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,33,1000,2692.454640895495,1346.2273204477474,0.059,299.1246882183159
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,34,1000,2490.5638928810104,1245.2819464405052,0.102,121.91497647720178
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,35,1000,2939.5280585328746,1469.7640292664373,0.051,349.8961545286845
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,36,1000,3251.1512353964545,1625.5756176982272,0.009,372.8276718483904
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,37,1000,3253.610957634632,1626.805478817316,0.029,279.78830459434516
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,38,1000,3217.6169901610347,1608.8084950805173,0.069,1.0014660836731082
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,39,1000,3320.1270160940876,1660.0635080470438,0.009,302.5068232140162
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,40,1000,3309.8634508552723,1654.9317254276361,0.055,244.82006520580705
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,41,1000,3185.2536946936098,1592.6268473468049,0.151,106.60624209719151
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,42,1000,3613.0533236632455,1806.5266618316227,0.01,71.23327211761125
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,43,1000,2735.7198188778957,1367.8599094389479,0.132,200.6348090703392
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,44,1000,3502.02036497493,1751.010182487465,0.028,153.37425856646553
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,45,1000,3137.0188122116356,1568.5094061058178,0.094,254.88489271044295
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,46,1000,3736.3337844424573,1868.1668922212286,0.022,146.139696918435
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,47,1000,2484.1610180656426,1242.0805090328213,0.139,328.6410994111287
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,48,1000,3317.657592847893,1658.8287964239464,0.019,78.3824284034929
2,6,0.3333333333333333,1.0,zero_on_collision,0.01,49,1000,2654.872437563159,1327.4362187815796,0.131,240.0936010709022
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,0,1000,3417.581191370503,1708.7905956852514,0.037,181.140480764367
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,1,1000,3218.817156127271,1609.4085780636356,0.018,95.59282649247803
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,2,1000,3524.1644503264333,1762.0822251632167,0.055,85.3656498609065
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,3,1000,3345.517998917326,1672.758999458663,0.012,186.83014000322441
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,4,1000,3311.1941731063716,1655.5970865531858,0.048,182.80374995423517
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,5,1000,3566.3778017285003,1783.1889008642502,0.016,34.01260286034619
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,6,1000,3697.3344908689583,1848.6672454344791,0.011,94.819796502381
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,7,1000,3524.310077424863,1762.1550387124314,0.049,57.9186661823519
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,8,1000,3056.976665049564,1528.488332524782,0.025,194.2391752205093
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,9,1000,3631.4037040262465,1815.7018520131232,0.014,65.3524938697459
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,10,1000,3309.9890711847083,1654.9945355923542,0.026,11.221207153806404
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,11,1000,3434.08425927964,1717.04212963982,0.058,29.508562653061972
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,12,1000,3559.8284309565224,1779.9142154782612,0.015,88.3079386887008
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,13,1000,3619.516610180229,1809.7583050901144,0.019,70.992862368224
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,14,1000,3241.0359902161786,1620.5179951080893,0.039,268.8791914599676
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,15,1000,3226.376338284207,1613.1881691421036,0.034,288.56425027724606
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,16,1000,2907.114667236487,1453.5573336182435,0.073,334.7765882081221
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,17,1000,3493.0946159754376,1746.5473079877188,0.04,117.43317306601864
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,18,1000,2749.196526811808,1374.598263405904,0.065,256.0993907633276
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,19,1000,3597.0725302791434,1798.5362651395717,0.026,114.96620686770041
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,20,1000,3455.432744942749,1727.7163724713746,0.027,170.44241939646156
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,21,1000,3528.5274671788566,1764.2637335894283,0.019,184.37317943406686
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,22,1000,3309.8836999525074,1654.9418499762537,0.045,8.644707050803504
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,23,1000,3544.4302688217094,1772.2151344108547,0.044,140.77824503590398
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,24,1000,3370.417675792046,1685.208837896023,0.037,170.93393346964604
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,25,1000,3465.03932605104,1732.51966302552,0.017,188.0009961055813
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,26,1000,3396.7284998343025,1698.3642499171513,0.02,214.79728454784936
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,27,1000,3403.079830128848,1701.539915064424,0.034,30.071998452047524
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,28,1000,3481.0484810201406,1740.5242405100703,0.061,120.67852383189347
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,29,1000,3064.315000559862,1532.157500279931,0.033,405.40060591450344
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,30,1000,3714.4042652705275,1857.2021326352638,0.022,79.59606626729158
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,31,1000,3514.7286839043054,1757.3643419521527,0.036,119.47672971636973
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,32,1000,3148.916934650575,1574.4584673252875,0.025,169.9149391565345
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,33,1000,3497.149484886031,1748.5747424430156,0.048,149.95466932471186
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,34,1000,3051.619705933631,1525.8098529668155,0.064,305.57632124536724
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,35,1000,3732.7112595932595,1866.3556297966297,0.017,84.474207429442
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,36,1000,3663.2209322389176,1831.6104661194588,0.016,97.14464381817129
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,37,1000,3515.8920317975544,1757.9460158987772,0.029,55.17826863192943
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,38,1000,3437.7162512191644,1718.8581256095822,0.027,179.51284447396563
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,39,1000,3611.73789550075,1805.868947750375,0.017,91.19134179053356
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,40,1000,3531.449092363451,1765.7245461817256,0.02,114.96504349768213
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,41,1000,3500.8697071709807,1750.4348535854904,0.024,176.2973905705751
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,42,1000,3535.437512753836,1767.718756376918,0.013,125.71376098556163
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,43,1000,3514.532223660024,1757.266111830012,0.012,230.37277082872322
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,44,1000,3295.39015394927,1647.695076974635,0.049,160.8791324823061
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,45,1000,3639.0684621473674,1819.5342310736837,0.015,79.23046903377485
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,46,1000,3574.4566022783424,1787.2283011391712,0.039,78.31022319177805
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,47,1000,3441.021583377707,1720.5107916888535,0.026,85.95448251294943
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,48,1000,3396.2260372448072,1698.1130186224036,0.036,3.2266165025196187
2,6,0.3333333333333333,1.0,zero_on_collision,0.05,49,1000,3555.9455652462766,1777.9727826231383,0.053,38.561510190848594
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,0,1000,3420.879244130833,1710.4396220654164,0.055,1.0431875263116126
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,1,1000,3436.198653216415,1718.0993266082075,0.035,135.4239796712941
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,2,1000,3467.6698810858697,1733.8349405429349,0.063,127.49715257170533
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,3,1000,3588.926951802494,1794.463475901247,0.039,146.38189399797216
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,4,1000,3514.169746512667,1757.0848732563336,0.039,45.10039951462272
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,5,1000,3584.0996329141017,1792.0498164570508,0.031,103.61455798602071
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,6,1000,3560.2179379796808,1780.1089689898404,0.028,91.89073989572978
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,7,1000,3546.0535176249496,1773.0267588124748,0.038,122.00124377916461
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,8,1000,3454.6172790223104,1727.3086395111552,0.043,109.64023491306284
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,9,1000,3388.26594969466,1694.13297484733,0.036,177.46546982813913
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,10,1000,3443.9862089437984,1721.9931044718992,0.032,98.8241391111693
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,11,1000,3467.106346741247,1733.5531733706234,0.029,128.8111435757786
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,12,1000,3235.091382567586,1617.545691283793,0.028,245.24095045703496
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,13,1000,3244.2056559145767,1622.1028279572884,0.039,162.85727349685897
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,14,1000,3459.5304599774245,1729.7652299887122,0.054,96.1366230894356
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,15,1000,3597.0304098003753,1798.5152049001877,0.038,123.48064284682823
2,6,0.3333333333333333,1.0,zero_on_collision,0.1,16,1000,3419.2848055805707,1709.6424027902854,0.043,153.32455108453848
