collision_policy,n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
random_roulette,100,100,1.0,1,1.0,0.04,32,1000,506086.03571758035,5060.860357175803,1.0,1058.5218635666267
random_roulette,100,100,1.0,1,1.0,0.04,33,1000,510185.90064272605,5101.85900642726,1.0,1071.5161659476369
random_roulette,100,100,1.0,1,1.0,0.04,34,1000,504953.50586977164,5049.5350586977165,1.0,1107.2338540948365
random_roulette,100,100,1.0,1,1.0,0.04,35,1000,509279.8488342096,5092.798488342096,1.0,1014.4053335236965
random_roulette,100,100,1.0,1,1.0,0.04,36,1000,506915.62347134796,5069.1562347134795,1.0,1055.6956883894788
random_roulette,100,100,1.0,1,1.0,0.04,37,1000,506803.12399619335,5068.031239961933,1.0,1121.3481036087387
random_roulette,100,100,1.0,1,1.0,0.04,38,1000,508481.41735679255,5084.8141735679255,1.0,1041.0102810753892
random_roulette,100,100,1.0,1,1.0,0.04,39,1000,507509.36562296055,5075.093656229606,1.0,1044.611279468947
random_roulette,100,100,1.0,1,1.0,0.04,40,1000,517709.7674950417,5177.097674950417,1.0,1090.020815098581
random_roulette,100,100,1.0,1,1.0,0.04,41,1000,509854.91899678326,5098.549189967833,1.0,1099.281961356383
random_roulette,100,100,1.0,1,1.0,0.04,42,1000,503809.6144715295,5038.096144715295,1.0,1171.3125965785223
random_roulette,100,100,1.0,1,1.0,0.04,43,1000,504067.80543030106,5040.678054303011,1.0,1033.0231671828449
random_roulette,100,100,1.0,1,1.0,0.04,44,1000,509184.7337021947,5091.847337021947,1.0,1095.8261640416126
random_roulette,100,100,1.0,1,1.0,0.04,45,1000,503278.7183619693,5032.787183619693,1.0,1178.5906788206087
random_roulette,100,100,1.0,1,1.0,0.04,46,1000,506875.8636168424,5068.758636168424,1.0,1047.2391089313712
random_roulette,100,100,1.0,1,1.0,0.04,47,1000,508148.8508734282,5081.488508734282,1.0,1055.6992986381072
random_roulette,100,100,1.0,1,1.0,0.04,48,1000,505465.42017932463,5054.654201793246,1.0,1158.5102333338348
random_roulette,100,100,1.0,1,1.0,0.04,49,1000,506532.68395945925,5065.3268395945925,1.0,1025.535814367787
random_roulette,100,100,1.0,1,1.0,0.05,0,1000,504297.65685540927,5042.976568554092,1.0,862.0301775555838
random_roulette,100,100,1.0,1,1.0,0.05,1,1000,509993.8784040618,5099.938784040618,1.0,1039.6768297555664
random_roulette,100,100,1.0,1,1.0,0.05,2,1000,508797.7474785186,5087.977474785186,1.0,930.194080954372
random_roulette,100,100,1.0,1,1.0,0.05,3,1000,504868.68509127013,5048.686850912702,1.0,1012.4192680604966
random_roulette,100,100,1.0,1,1.0,0.05,4,1000,502636.4211908008,5026.364211908008,1.0,964.5178604412238
random_roulette,100,100,1.0,1,1.0,0.05,5,1000,510283.79538045696,5102.837953804569,1.0,1029.2769355901314
random_roulette,100,100,1.0,1,1.0,0.05,6,1000,504771.19324008457,5047.711932400845,1.0,945.0361130808833
random_roulette,100,100,1.0,1,1.0,0.05,7,1000,503520.62760554295,5035.206276055429,1.0,1013.3239206072193
random_roulette,100,100,1.0,1,1.0,0.05,8,1000,514761.6828659822,5147.616828659822,1.0,1030.7829691410275
random_roulette,100,100,1.0,1,1.0,0.05,9,1000,510472.15574530273,5104.721557453027,1.0,1064.5949254252598
random_roulette,100,100,1.0,1,1.0,0.05,10,1000,507676.2462629023,5076.762462629023,1.0,1001.5215268973113
random_roulette,100,100,1.0,1,1.0,0.05,11,1000,501735.13102486875,5017.351310248688,1.0,912.04514854157
random_roulette,100,100,1.0,1,1.0,0.05,12,1000,506430.9263271863,5064.309263271863,1.0,988.8363282414149
