collision_policy,n_agents,n_arms,agent_to_arm_ratio,agents_per_arm,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
zero_on_collision,100,50,2.0,2,1.0,0.02,1,1000,78387.15234915182,783.8715234915181,1.0,1101.1905730888623
zero_on_collision,100,50,2.0,2,1.0,0.02,2,1000,91644.47220243781,916.4447220243782,1.0,1230.8730108102247
zero_on_collision,100,50,2.0,2,1.0,0.02,3,1000,94251.85216747012,942.5185216747012,1.0,1267.4273888765988
zero_on_collision,100,50,2.0,2,1.0,0.02,4,1000,90695.2248676365,906.952248676365,1.0,1219.305225752328
zero_on_collision,100,50,2.0,2,1.0,0.02,5,1000,90671.80723645765,906.7180723645765,1.0,1236.9168835965197
zero_on_collision,100,50,2.0,2,1.0,0.02,6,1000,91172.39068803887,911.7239068803887,1.0,1246.823712554899
zero_on_collision,100,50,2.0,2,1.0,0.02,7,1000,97339.45167804002,973.3945167804002,1.0,1293.4827601844167
zero_on_collision,100,50,2.0,2,1.0,0.02,8,1000,90212.06760935568,902.1206760935569,1.0,1229.4921520601263
zero_on_collision,100,50,2.0,2,1.0,0.02,9,1000,86989.47031624556,869.8947031624556,1.0,1221.7095889456434
zero_on_collision,100,50,2.0,2,1.0,0.02,10,1000,91107.94070659428,911.0794070659427,1.0,1213.5370555849006
zero_on_collision,100,50,2.0,2,1.0,0.02,11,1000,92395.32424479336,923.9532424479336,1.0,1226.8827407582144
zero_on_collision,100,50,2.0,2,1.0,0.02,12,1000,83555.26387080792,835.5526387080791,1.0,1188.8649770736422
zero_on_collision,100,50,2.0,2,1.0,0.02,13,1000,82924.14030503071,829.2414030503071,1.0,1153.1263855649936
zero_on_collision,100,50,2.0,2,1.0,0.02,14,1000,85857.57646345803,858.5757646345803,1.0,1202.4613142156097
zero_on_collision,100,50,2.0,2,1.0,0.02,15,1000,81148.00513255475,811.4800513255475,1.0,1138.3000016059543
zero_on_collision,100,50,2.0,2,1.0,0.02,16,1000,88592.02613880928,885.9202613880927,1.0,1195.9013564137354
zero_on_collision,100,50,2.0,2,1.0,0.02,17,1000,88873.21120334002,888.7321120334002,1.0,1202.4935378051475
zero_on_collision,100,50,2.0,2,1.0,0.02,18,1000,90418.01121164141,904.1801121164141,1.0,1204.804072570509
zero_on_collision,100,50,2.0,2,1.0,0.02,19,1000,84766.92775412762,847.6692775412762,1.0,1186.3827227392476
zero_on_collision,100,50,2.0,2,1.0,0.02,20,1000,79842.72000597295,798.4272000597296,1.0,1130.557510782674
zero_on_collision,100,50,2.0,2,1.0,0.02,21,1000,93712.75038093312,937.1275038093313,1.0,1241.5345524892334
zero_on_collision,100,50,2.0,2,1.0,0.02,22,1000,92331.93129161058,923.3193129161059,1.0,1258.4073125737275
zero_on_collision,100,50,2.0,2,1.0,0.02,23,1000,82831.60236497263,828.3160236497263,1.0,1108.2880956010995
zero_on_collision,100,50,2.0,2,1.0,0.02,24,1000,89332.32783540955,893.3232783540956,1.0,1219.2176440014848
zero_on_collision,100,50,2.0,2,1.0,0.02,25,1000,74834.85312653637,748.3485312653637,1.0,1098.212483074494
zero_on_collision,100,50,2.0,2,1.0,0.02,26,1000,95320.10167396368,953.2010167396369,1.0,1250.4759410891206
zero_on_collision,100,50,2.0,2,1.0,0.02,27,1000,89172.12028779846,891.7212028779846,1.0,1225.9013331752476
zero_on_collision,100,50,2.0,2,1.0,0.02,28,1000,84267.57527011322,842.6757527011322,1.0,1166.449415015199
zero_on_collision,100,50,2.0,2,1.0,0.02,29,1000,83167.74293658705,831.6774293658705,1.0,1213.947463423416
zero_on_collision,100,50,2.0,2,1.0,0.02,30,1000,85277.76445902878,852.7776445902878,1.0,1202.717429922471
zero_on_collision,100,50,2.0,2,1.0,0.02,31,1000,90943.00939733363,909.4300939733363,1.0,1264.9027047893221
zero_on_collision,100,50,2.0,2,1.0,0.02,32,1000,93621.35171714702,936.2135171714701,1.0,1253.6844856972332
zero_on_collision,100,50,2.0,2,1.0,0.02,33,1000,84635.9974690747,846.3599746907471,1.0,1188.2662367908429
zero_on_collision,100,50,2.0,2,1.0,0.02,34,1000,85356.50426009692,853.5650426009692,1.0,1128.396584000437
zero_on_collision,100,50,2.0,2,1.0,0.02,35,1000,84581.68253862302,845.8168253862302,1.0,1198.7034140115502
zero_on_collision,100,50,2.0,2,1.0,0.02,36,1000,81757.20530294257,817.5720530294258,1.0,1109.6229820550236
zero_on_collision,100,50,2.0,2,1.0,0.02,37,1000,89036.08373388273,890.3608373388273,1.0,1263.7939734034617
zero_on_collision,100,50,2.0,2,1.0,0.02,38,1000,87915.19021365314,879.1519021365315,1.0,1178.0139941848538
zero_on_collision,100,50,2.0,2,1.0,0.02,39,1000,83661.41506699019,836.6141506699018,1.0,1166.499574860478
zero_on_collision,100,50,2.0,2,1.0,0.02,40,1000,79246.65983005626,792.4665983005626,1.0,1147.5899356715895
zero_on_collision,100,50,2.0,2,1.0,0.02,41,1000,85178.3928097234,851.783928097234,1.0,1163.8235197975107
zero_on_collision,100,50,2.0,2,1.0,0.02,42,1000,83893.6815828375,838.936815828375,1.0,1158.1164838952432
zero_on_collision,100,50,2.0,2,1.0,0.02,43,1000,86855.21402985549,868.5521402985548,1.0,1155.9911816019303
zero_on_collision,100,50,2.0,2,1.0,0.02,44,1000,98282.69075707783,982.8269075707783,1.0,1305.9745962690072
zero_on_collision,100,50,2.0,2,1.0,0.02,45,1000,89653.68897728731,896.5368897728731,1.0,1245.5792834640304
zero_on_collision,100,50,2.0,2,1.0,0.02,46,1000,83767.15996812392,837.6715996812392,1.0,1167.0222211974947
zero_on_collision,100,50,2.0,2,1.0,0.02,47,1000,80424.22443812624,804.2422443812625,1.0,1090.6632339706375
zero_on_collision,100,50,2.0,2,1.0,0.02,48,1000,80973.80207542675,809.7380207542675,1.0,1171.5372788908717
zero_on_collision,100,50,2.0,2,1.0,0.02,49,1000,91162.73590498978,911.6273590498978,1.0,1211.3846857195565
zero_on_collision,100,50,2.0,2,1.0,0.03,0,1000,63154.00342072232,631.5400342072232,1.0,944.5742898826975
zero_on_collision,100,50,2.0,2,1.0,0.03,1,1000,72563.03750207875,725.6303750207875,1.0,1058.9759398872968
zero_on_collision,100,50,2.0,2,1.0,0.03,2,1000,81236.60636292833,812.3660636292833,1.0,1122.8056623222499
zero_on_collision,100,50,2.0,2,1.0,0.03,3,1000,74393.80209290858,743.9380209290857,1.0,1044.9753001821903
zero_on_collision,100,50,2.0,2,1.0,0.03,4,1000,77592.76576559538,775.9276576559538,1.0,1056.026198803631
zero_on_collision,100,50,2.0,2,1.0,0.03,5,1000,83363.54078561412,833.6354078561412,1.0,1157.1604250353341
zero_on_collision,100,50,2.0,2,1.0,0.03,6,1000,70955.45258562511,709.5545258562511,1.0,1047.5189286986051
zero_on_collision,100,50,2.0,2,1.0,0.03,7,1000,77657.55258446043,776.5755258446043,1.0,1081.8523074862878
zero_on_collision,100,50,2.0,2,1.0,0.03,8,1000,66262.51829086177,662.6251829086177,1.0,980.5315911643361
zero_on_collision,100,50,2.0,2,1.0,0.03,9,1000,72128.7832935216,721.287832935216,1.0,1035.5998573993272
