n_agents,n_arms,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
2,3,2.0,0.2,21,1000,3089.3096905882094,1544.6548452941047,0.128,203.2667926036239
2,3,2.0,0.2,22,1000,2443.0257654553557,1221.5128827276778,0.591,15.517586964299198
2,3,2.0,0.2,23,1000,3085.541531015281,1542.7707655076406,0.136,242.71547183442067
2,3,2.0,0.2,24,1000,3031.0826088430786,1515.5413044215393,0.152,268.4037398670322
2,3,2.0,0.2,25,1000,3016.807616603213,1508.4038083016064,0.258,178.25956792944862
2,3,2.0,0.2,26,1000,3101.201302398916,1550.600651199458,0.136,195.26134644899594
2,3,2.0,0.2,27,1000,2959.8219494571654,1479.9109747285827,0.266,110.00335832537826
2,3,2.0,0.2,28,1000,3143.5217583993167,1571.7608791996583,0.126,163.43470453318082
2,3,2.0,0.2,29,1000,3115.876819534238,1557.938409767119,0.31,180.38928829554004
2,3,2.0,0.2,30,1000,3298.5968280388943,1649.2984140194471,0.131,198.08403779148227
2,3,2.0,0.2,31,1000,2992.8322051667565,1496.4161025833782,0.118,196.49449582849456
2,3,2.0,0.2,32,1000,3188.6397278126706,1594.3198639063353,0.138,258.55327292130085
2,3,2.0,0.2,33,1000,2340.399062655859,1170.1995313279294,0.681,31.700393340863002
2,3,2.0,0.2,34,1000,2442.3154991541837,1221.1577495770919,0.558,23.434327102405632
2,3,2.0,0.2,35,1000,3162.1945106481176,1581.0972553240588,0.149,226.1813846872285
2,3,2.0,0.2,36,1000,2991.6543659274057,1495.8271829637029,0.128,132.77563110318079
2,3,2.0,0.2,37,1000,3407.108651058891,1703.5543255294456,0.115,212.22955799286262
2,3,2.0,0.2,38,1000,3104.2452385116803,1552.1226192558402,0.155,188.7596479608693
2,3,2.0,0.2,39,1000,2798.8182916663,1399.40914583315,0.305,136.13140336211575
2,3,2.0,0.2,40,1000,2568.8450560694246,1284.4225280347123,0.406,122.38104507340802
2,3,2.0,0.2,41,1000,3023.187918186397,1511.5939590931985,0.166,227.29925359210415
2,3,2.0,0.2,42,1000,3284.465886322232,1642.232943161116,0.109,259.8409962313492
2,3,2.0,0.2,43,1000,3179.0124118526146,1589.5062059263073,0.123,172.5770090879363
2,3,2.0,0.2,44,1000,3153.171833632273,1576.5859168161364,0.13,295.50379176348963
2,3,2.0,0.2,45,1000,2592.252732868312,1296.126366434156,0.522,17.49697199407842
2,3,2.0,0.2,46,1000,3274.349323524964,1637.174661762482,0.126,164.12742126731837
2,3,2.0,0.2,47,1000,3188.9212986256794,1594.4606493128397,0.137,186.43132484653097
2,3,2.0,0.2,48,1000,3031.7454036109357,1515.8727018054678,0.148,211.2505167291721
2,3,2.0,0.2,49,1000,2964.1767229153365,1482.0883614576683,0.13,77.89192995980318
2,3,2.0,0.3,0,1000,2655.7837781251546,1327.8918890625773,0.337,183.81827777613296
2,3,2.0,0.3,1,1000,3010.462464711748,1505.231232355874,0.174,133.92871297119916
2,3,2.0,0.3,2,1000,3103.3186863127385,1551.6593431563692,0.186,180.44149362524706
2,3,2.0,0.3,3,1000,3094.2735536632563,1547.1367768316281,0.252,177.54618202423785
2,3,2.0,0.3,4,1000,2513.4479181452934,1256.7239590726467,0.56,38.584468711410295
2,3,2.0,0.3,5,1000,3004.516545480581,1502.2582727402905,0.262,132.09427190079646
2,3,2.0,0.3,6,1000,3108.933154230192,1554.466577115096,0.186,121.08301779067256
2,3,2.0,0.3,7,1000,2993.132623394314,1496.566311697157,0.267,116.1771647587293
2,3,2.0,0.3,8,1000,3152.604788579534,1576.302394289767,0.157,166.5901983667452
2,3,2.0,0.3,9,1000,3006.66451394509,1503.332256972545,0.167,87.76202374569425
2,3,2.0,0.3,10,1000,3072.623403367812,1536.311701683906,0.174,165.01601461311623
2,3,2.0,0.3,11,1000,3074.4917181326723,1537.2458590663362,0.19,85.50468956050327
2,3,2.0,0.3,12,1000,2672.9195656033116,1336.4597828016558,0.333,90.34551572255032
2,3,2.0,0.3,13,1000,3032.3197908776524,1516.1598954388262,0.169,111.29376887783155
2,3,2.0,0.3,14,1000,3159.8772007594257,1579.9386003797129,0.185,232.41534492516212
2,3,2.0,0.3,15,1000,3232.059329672895,1616.0296648364474,0.17,125.48083739487947
2,3,2.0,0.3,16,1000,2890.253852893423,1445.1269264467114,0.279,105.41201267919303
2,3,2.0,0.3,17,1000,2936.3653910604617,1468.1826955302308,0.181,164.11813640427715
2,3,2.0,0.3,18,1000,2962.5915204364032,1481.2957602182016,0.244,179.92776405086397
2,3,2.0,0.3,19,1000,2995.099875580016,1497.549937790008,0.21,157.50857544446035
2,3,2.0,0.3,20,1000,3158.9201179465863,1579.4600589732931,0.17,107.38280548253329
2,3,2.0,0.3,21,1000,3182.4917472858524,1591.2458736429262,0.156,85.84732577925774
2,3,2.0,0.3,22,1000,2851.6140197578425,1425.8070098789212,0.346,130.67205915941793
2,3,2.0,0.3,23,1000,3068.0475085480375,1534.0237542740188,0.183,119.5220733078205
2,3,2.0,0.3,24,1000,3039.7771004797687,1519.8885502398844,0.156,148.32862500167096
2,3,2.0,0.3,25,1000,3050.2164181694634,1525.1082090847317,0.206,196.19343634703785
2,3,2.0,0.3,26,1000,2917.888789383228,1458.944394691614,0.23,206.68893803921003
2,3,2.0,0.3,27,1000,2947.59070745223,1473.795353726115,0.19,208.6984004505283
2,3,2.0,0.3,28,1000,2923.470214062747,1461.7351070313734,0.228,167.72305990743268
2,3,2.0,0.3,29,1000,3087.343337170457,1543.6716685852284,0.188,126.14044538237465
2,3,2.0,0.3,30,1000,2559.729740672642,1279.864870336321,0.58,13.544132551118082
2,3,2.0,0.3,31,1000,2781.4660037938556,1390.7330018969278,0.338,117.31952782999826
2,3,2.0,0.3,32,1000,3120.8547293527113,1560.4273646763556,0.156,230.33575969354115
2,3,2.0,0.3,33,1000,3080.4835855880237,1540.2417927940119,0.17,188.26809468555825
2,3,2.0,0.3,34,1000,3042.091634921112,1521.045817460556,0.195,166.0700415920884
2,3,2.0,0.3,35,1000,2991.9422030533924,1495.9711015266962,0.196,149.40849965365214
2,3,2.0,0.3,36,1000,2979.6412809697395,1489.8206404848697,0.183,105.83597453382322
2,3,2.0,0.3,37,1000,2966.9673374157364,1483.4836687078682,0.339,92.6224761653774
2,3,2.0,0.3,38,1000,3004.686533417828,1502.343266708914,0.19,335.17211018793523
2,3,2.0,0.3,39,1000,2982.171439158138,1491.085719579069,0.229,139.6603841044397
2,3,2.0,0.3,40,1000,2941.3096302291774,1470.6548151145887,0.206,146.60936282518082
2,3,2.0,0.3,41,1000,3063.6390013313944,1531.8195006656972,0.194,137.82412366479934
2,3,2.0,0.3,42,1000,2926.0219495762412,1463.0109747881206,0.24,113.2576813861292
2,3,2.0,0.3,43,1000,2996.950645929497,1498.4753229647486,0.15,190.17397207914416
2,3,2.0,0.3,44,1000,3048.8587183211007,1524.4293591605503,0.182,132.99133535074247
2,3,2.0,0.3,45,1000,3038.9845945259904,1519.4922972629952,0.172,93.27531084844793
2,3,2.0,0.3,46,1000,3230.9019041868614,1615.4509520934307,0.189,139.41385598952093
2,3,2.0,0.3,47,1000,3026.5753014371567,1513.2876507185783,0.208,125.77989992655137
2,3,2.0,0.3,48,1000,2953.164725469259,1476.5823627346294,0.159,111.35758631612168
2,3,2.0,0.3,49,1000,2924.3598798325042,1462.1799399162521,0.207,82.8784392837108
3,3,2.0,0.0,0,1000,851.1698254673695,283.72327515578985,1.0,0.0
3,3,2.0,0.0,1,1000,1037.5890256852938,345.8630085617646,1.0,0.0
3,3,2.0,0.0,2,1000,986.8199064312342,328.9399688104114,1.0,0.0
3,3,2.0,0.0,3,1000,1512.0308843417017,504.0102947805672,1.0,0.0
3,3,2.0,0.0,4,1000,1021.3485750670902,340.4495250223634,1.0,0.0
3,3,2.0,0.0,5,1000,988.8550233304848,329.61834111016157,1.0,0.0
3,3,2.0,0.0,6,1000,1032.5184748911165,344.1728249637055,1.0,0.0
3,3,2.0,0.0,7,1000,1065.8185720620336,355.2728573540112,1.0,0.0
3,3,2.0,0.0,8,1000,961.3093463760017,320.4364487920006,1.0,0.0
3,3,2.0,0.0,9,1000,994.8563835431053,331.6187945143684,1.0,0.0
3,3,2.0,0.0,10,1000,933.7156164241858,311.23853880806195,1.0,0.0
3,3,2.0,0.0,11,1000,2019.4884489501299,673.16281631671,1.0,0.0
3,3,2.0,0.0,12,1000,1067.7376368199962,355.9125456066654,1.0,0.0
3,3,2.0,0.0,13,1000,1043.5198675636407,347.8399558545469,1.0,0.0
3,3,2.0,0.0,14,1000,1067.3623452129796,355.78744840432654,1.0,0.0
3,3,2.0,0.0,15,1000,1023.5323226254741,341.177440875158,1.0,0.0
3,3,2.0,0.0,16,1000,1995.6699587525598,665.2233195841866,1.0,0.0
3,3,2.0,0.0,17,1000,1033.553786782926,344.517928927642,1.0,0.0
3,3,2.0,0.0,18,1000,937.8007516161413,312.60025053871374,1.0,0.0
3,3,2.0,0.0,19,1000,2005.3678619437696,668.4559539812566,1.0,0.0
3,3,2.0,0.0,20,1000,999.11628329625,333.03876109875,1.0,0.0
3,3,2.0,0.0,21,1000,1957.8136582135444,652.6045527378482,1.0,0.0
3,3,2.0,0.0,22,1000,1001.274647653592,333.75821588453067,1.0,0.0
3,3,2.0,0.0,23,1000,1065.0797092441242,355.02656974804137,1.0,0.0
3,3,2.0,0.0,24,1000,914.9732470511424,304.9910823503808,1.0,0.0
3,3,2.0,0.0,25,1000,1101.1363211890496,367.0454403963499,1.0,0.0
3,3,2.0,0.0,26,1000,1066.752570366976,355.5841901223253,1.0,0.0
3,3,2.0,0.0,27,1000,1490.9837835027229,496.9945945009076,1.0,0.0
3,3,2.0,0.0,28,1000,998.4694557376115,332.8231519125372,1.0,0.0
3,3,2.0,0.0,29,1000,1019.3230495556461,339.77434985188205,1.0,0.0
3,3,2.0,0.0,30,1000,1073.496915812994,357.832305270998,1.0,0.0
3,3,2.0,0.0,31,1000,967.1070680702121,322.3690226900707,1.0,0.0
3,3,2.0,0.0,32,1000,966.401095515166,322.13369850505535,1.0,0.0
3,3,2.0,0.0,33,1000,904.5056923523799,301.5018974507933,1.0,0.0
3,3,2.0,0.0,34,1000,1065.4179976143892,355.13933253812974,1.0,0.0
3,3,2.0,0.0,35,1000,1145.185178166594,381.72839272219795,1.0,0.0
3,3,2.0,0.0,36,1000,1012.9566660370806,337.6522220123602,1.0,0.0
3,3,2.0,0.0,37,1000,1042.8246747006424,347.6082249002141,1.0,0.0
3,3,2.0,0.0,38,1000,961.2433838702004,320.4144612900668,1.0,0.0
3,3,2.0,0.0,39,1000,1978.0985341232786,659.3661780410929,1.0,0.0
3,3,2.0,0.0,40,1000,2069.2384657174935,689.7461552391645,1.0,0.0
3,3,2.0,0.0,41,1000,2047.1583875209312,682.3861291736438,1.0,0.0
3,3,2.0,0.0,42,1000,1001.6166350702524,333.87221169008416,1.0,0.0
3,3,2.0,0.0,43,1000,1907.5619808061601,635.8539936020534,1.0,0.0
3,3,2.0,0.0,44,1000,1075.9297969951645,358.6432656650548,1.0,0.0
3,3,2.0,0.0,45,1000,1021.8171134689371,340.6057044896457,1.0,0.0
3,3,2.0,0.0,46,1000,1021.7394286146427,340.57980953821425,1.0,0.0
3,3,2.0,0.0,47,1000,2081.104485578886,693.7014951929619,1.0,0.0
3,3,2.0,0.0,48,1000,1961.9796270840006,653.9932090280003,1.0,0.0
3,3,2.0,0.0,49,1000,1549.2466618159829,516.415553938661,1.0,0.0
3,3,2.0,0.01,0,1000,3313.4541691564086,1104.4847230521361,0.993,176.02131130236214
3,3,2.0,0.01,1,1000,3003.098882865445,1001.0329609551483,0.997,170.8095142154661
3,3,2.0,0.01,2,1000,3212.687574662674,1070.8958582208913,0.967,176.18643033061463
3,3,2.0,0.01,3,1000,3462.936387354852,1154.312129118284,0.343,326.4270051250766
3,3,2.0,0.01,4,1000,3514.136757440703,1171.3789191469011,0.759,163.65779697197175
3,3,2.0,0.01,5,1000,4300.057958072368,1433.3526526907892,0.13,432.6282702814631
3,3,2.0,0.01,6,1000,2932.8737550874685,977.6245850291562,0.98,86.5347002962743
3,3,2.0,0.01,7,1000,4019.6079489505437,1339.869316316848,0.33,436.8096107750653
3,3,2.0,0.01,8,1000,3473.3443911210725,1157.7814637070242,0.495,464.21913472526586
3,3,2.0,0.01,9,1000,4052.2472572721863,1350.7490857573955,0.145,368.11591702867906
3,3,2.0,0.01,10,1000,3945.49086695121,1315.1636223170701,0.455,301.0824385287945
3,3,2.0,0.01,11,1000,2730.7876263465264,910.2625421155088,0.987,105.31683739929427
3,3,2.0,0.01,12,1000,3735.887856347282,1245.2959521157607,0.428,292.67694498540664
3,3,2.0,0.01,13,1000,3280.0077484339354,1093.3359161446451,0.99,215.51672938776008
3,3,2.0,0.01,14,1000,3100.543517366562,1033.514505788854,0.951,116.28666528064439
3,3,2.0,0.01,15,1000,3242.3076130764925,1080.7692043588308,0.998,401.0766357726683
3,3,2.0,0.01,16,1000,3490.949610774923,1163.6498702583076,0.967,185.21356266940353
3,3,2.0,0.01,17,1000,3445.5432985435614,1148.5144328478539,0.89,178.36926439498458
3,3,2.0,0.01,18,1000,3447.637245119869,1149.2124150399563,0.891,572.9262880662468
3,3,2.0,0.01,19,1000,3967.351253811555,1322.450417937185,0.389,281.6769711644127
3,3,2.0,0.01,20,1000,4130.316362060838,1376.7721206869462,0.17,322.11175656475126
3,3,2.0,0.01,21,1000,3268.396872504114,1089.465624168038,0.995,188.72169635965784
3,3,2.0,0.01,22,1000,2999.2130534155267,999.7376844718423,0.991,33.18447732138512
3,3,2.0,0.01,23,1000,3845.877290534684,1281.9590968448947,0.398,507.62119311057717
3,3,2.0,0.01,24,1000,3177.718031776605,1059.239343925535,0.837,357.40961290745446
3,3,2.0,0.01,25,1000,3253.524252254227,1084.5080840847424,0.451,272.6207197049224
3,3,2.0,0.01,26,1000,3196.673891104497,1065.5579637014991,0.838,139.97884722495695
3,3,2.0,0.01,27,1000,3327.7186414398348,1109.2395471466116,0.492,199.32494970563604
3,3,2.0,0.01,28,1000,3472.3586930525835,1157.4528976841946,0.848,513.531198421671
3,3,2.0,0.01,29,1000,3679.85180665876,1226.6172688862532,0.543,405.295411940551
3,3,2.0,0.01,30,1000,3026.5680602431926,1008.8560200810642,0.995,140.9314282497877
3,3,2.0,0.01,31,1000,2890.6832184658824,963.5610728219608,0.849,148.4920413927296
3,3,2.0,0.01,32,1000,3978.9841383699545,1326.3280461233182,0.151,337.31449485056436
3,3,2.0,0.01,33,1000,4273.780514482476,1424.593504827492,0.13,431.2385262877955
3,3,2.0,0.01,34,1000,2967.161778580115,989.0539261933717,0.988,81.45030638924612
3,3,2.0,0.01,35,1000,4183.929110220479,1394.6430367401597,0.155,374.1276881507074
3,3,2.0,0.01,36,1000,4390.0670206358745,1463.3556735452914,0.054,414.48749748717785
3,3,2.0,0.01,37,1000,3601.7326433552566,1200.5775477850855,0.994,277.5469688531335
3,3,2.0,0.01,38,1000,4109.67174199163,1369.8905806638768,0.195,239.60505238351135
3,3,2.0,0.01,39,1000,3399.785821437586,1133.2619404791953,0.993,222.34964555077326
3,3,2.0,0.01,40,1000,3473.044533338295,1157.681511112765,0.796,191.76684547772737
3,3,2.0,0.01,41,1000,3354.9884503312405,1118.3294834437468,0.995,196.05547907926774
3,3,2.0,0.01,42,1000,3308.029218432115,1102.6764061440383,0.738,250.39517460491464
3,3,2.0,0.01,43,1000,3279.600174523202,1093.2000581744007,0.998,224.09214080977742
3,3,2.0,0.01,44,1000,2914.4646829619824,971.4882276539942,0.997,25.365286238728252
3,3,2.0,0.01,45,1000,3521.4157556262207,1173.8052518754068,0.45,221.9084749111847
3,3,2.0,0.01,46,1000,3755.1140289809964,1251.7046763269989,0.312,298.5574867559422
3,3,2.0,0.01,47,1000,3657.876601531877,1219.2922005106257,0.389,215.84719152127818
3,3,2.0,0.01,48,1000,3272.298462318008,1090.7661541060027,0.989,210.31296432207986
3,3,2.0,0.01,49,1000,3073.5685772642023,1024.5228590880674,0.98,415.3689585720716
3,3,2.0,0.05,0,1000,3532.151398642092,1177.3837995473639,0.969,191.68282151062394
3,3,2.0,0.05,1,1000,3612.4701949575974,1204.1567316525325,0.943,167.14859499207276
3,3,2.0,0.05,2,1000,3446.7576081688658,1148.9192027229553,0.856,169.02432563585586
3,3,2.0,0.05,3,1000,3886.751023857678,1295.583674619226,0.755,187.11577736769897
3,3,2.0,0.05,4,1000,4436.633705532156,1478.8779018440518,0.117,383.4246439424183
3,3,2.0,0.05,5,1000,3521.169300510418,1173.7231001701393,0.959,184.81199659645762
3,3,2.0,0.05,6,1000,3547.082018938629,1182.360672979543,0.933,249.21552220925062
3,3,2.0,0.05,7,1000,3634.868513916372,1211.622837972124,0.951,197.63981714317703
3,3,2.0,0.05,8,1000,3445.6607092787863,1148.5535697595953,0.963,164.0132544027802
3,3,2.0,0.05,9,1000,3664.301066117043,1221.4336887056809,0.822,202.46112504206957
3,3,2.0,0.05,10,1000,4054.1882004797485,1351.396066826583,0.191,402.8580983540678
3,3,2.0,0.05,11,1000,3346.640187491308,1115.5467291637694,0.965,156.1678900118682
3,3,2.0,0.05,12,1000,4055.7495251014975,1351.9165083671658,0.341,355.40014812996895
3,3,2.0,0.05,13,1000,4397.651914509609,1465.883971503203,0.157,379.5610082140276
3,3,2.0,0.05,14,1000,4272.643319489544,1424.214439829848,0.147,312.4727284772282
3,3,2.0,0.05,15,1000,4543.17911998029,1514.39303999343,0.108,419.1407730027206
3,3,2.0,0.05,16,1000,3479.6001414582715,1159.866713819424,0.96,204.4431571405359
3,3,2.0,0.05,17,1000,4163.643702506859,1387.881234168953,0.201,281.08890495108386
3,3,2.0,0.05,18,1000,3347.9396332350525,1115.9798777450176,0.969,184.33798317741497
3,3,2.0,0.05,19,1000,3539.8184672868883,1179.9394890956294,0.96,185.260064941121
3,3,2.0,0.05,20,1000,4338.8860038613375,1446.2953346204458,0.131,427.73229915257116
3,3,2.0,0.05,21,1000,3969.056581649831,1323.0188605499436,0.318,351.7813245684897
3,3,2.0,0.05,22,1000,4240.865068017696,1413.621689339232,0.131,354.0056453597715
3,3,2.0,0.05,23,1000,3245.9253028776097,1081.9751009592032,0.968,202.63097488768918
3,3,2.0,0.05,24,1000,4270.051945547556,1423.350648515852,0.115,354.6413466043217
3,3,2.0,0.05,25,1000,3526.0373443262215,1175.3457814420738,0.859,174.30581615708678
3,3,2.0,0.05,26,1000,3403.9466762078405,1134.6488920692802,0.967,151.01144040376542
3,3,2.0,0.05,27,1000,4196.7723975312565,1398.9241325104188,0.149,400.86833342943976
3,3,2.0,0.05,28,1000,3496.3679134935915,1165.4559711645304,0.964,216.11336755623657
3,3,2.0,0.05,29,1000,3582.8057551772918,1194.2685850590972,0.93,214.57867083737926
3,3,2.0,0.05,30,1000,3584.089419701567,1194.6964732338556,0.932,100.31761820428548
3,3,2.0,0.05,31,1000,3548.3695549244576,1182.789851641486,0.803,166.15505206860223
3,3,2.0,0.05,32,1000,3364.924975538259,1121.6416585127529,0.974,201.514571784247
3,3,2.0,0.05,33,1000,3908.5309476704915,1302.843649223497,0.299,275.5327836832822
3,3,2.0,0.05,34,1000,3351.9454861232125,1117.3151620410708,0.959,128.84986439603708
3,3,2.0,0.05,35,1000,4428.433147133829,1476.144382377943,0.19,411.5567567330918
3,3,2.0,0.05,36,1000,3462.27347213102,1154.0911573770065,0.956,154.4743243291351
3,3,2.0,0.05,37,1000,3672.0799235469904,1224.0266411823302,0.849,195.73719980631012
3,3,2.0,0.05,38,1000,3465.370419649131,1155.1234732163769,0.961,224.70012068499892
3,3,2.0,0.05,39,1000,3254.592855920006,1084.8642853066688,0.941,82.67339382733444
3,3,2.0,0.05,40,1000,3514.0283301069585,1171.3427767023195,0.961,205.86208645780889
3,3,2.0,0.05,41,1000,3387.40313709722,1129.1343790324067,0.955,206.21888701492514
3,3,2.0,0.05,42,1000,4157.471178276436,1385.8237260921453,0.126,376.1343723576029
3,3,2.0,0.05,43,1000,3430.8756132746485,1143.625204424883,0.882,174.23761248865316
3,3,2.0,0.05,44,1000,3302.487125104393,1100.8290417014643,0.908,181.76906085478262
3,3,2.0,0.05,45,1000,3620.909948050833,1206.969982683611,0.928,207.19106487715922
3,3,2.0,0.05,46,1000,4266.529184124341,1422.1763947081135,0.191,342.24471827181196
3,3,2.0,0.05,47,1000,3264.6545888449764,1088.2181962816587,0.956,169.53453714919027
3,3,2.0,0.05,48,1000,3748.92522359984,1249.6417411999466,0.429,265.7489601941569
3,3,2.0,0.05,49,1000,3561.948427857233,1187.3161426190777,0.748,157.22374929619448
3,3,2.0,0.1,0,1000,3603.788991456238,1201.2629971520794,0.933,124.7214018217852
3,3,2.0,0.1,1,1000,3419.2638745725444,1139.7546248575147,0.922,186.28320519907138
3,3,2.0,0.1,2,1000,3589.3035129329664,1196.4345043109888,0.871,169.5468967527186
3,3,2.0,0.1,3,1000,3705.1255637025433,1235.0418545675145,0.787,141.4216590627957
3,3,2.0,0.1,4,1000,3468.94891851353,1156.3163061711766,0.932,122.10292765689694
3,3,2.0,0.1,5,1000,4117.0608883235145,1372.3536294411715,0.319,310.9039889714598
3,3,2.0,0.1,6,1000,3431.5804920000537,1143.860164000018,0.929,101.28791987436882
3,3,2.0,0.1,7,1000,3566.150114676313,1188.7167048921044,0.933,141.04106441929306
3,3,2.0,0.1,8,1000,3608.688887858426,1202.8962959528087,0.857,155.13807691019065
3,3,2.0,0.1,9,1000,3636.832104160907,1212.2773680536357,0.914,165.8046342885248
3,3,2.0,0.1,10,1000,3351.149426412751,1117.0498088042502,0.949,191.9999806918564
3,3,2.0,0.1,11,1000,4356.118098558886,1452.0393661862954,0.203,367.72155292370763
3,3,2.0,0.1,12,1000,3455.9479071206188,1151.982635706873,0.935,103.18932384111899
3,3,2.0,0.1,13,1000,3766.6468469834927,1255.5489489944976,0.646,181.83924163063443
3,3,2.0,0.1,14,1000,4052.549612371131,1350.849870790377,0.387,257.7826079674135
3,3,2.0,0.1,15,1000,4143.159036126205,1381.0530120420683,0.251,377.5088717110923
3,3,2.0,0.1,16,1000,3574.687368022206,1191.562456007402,0.809,170.71086573530474
3,3,2.0,0.1,17,1000,3442.4734808746466,1147.4911602915488,0.888,170.5910686562692
3,3,2.0,0.1,18,1000,3326.265625559012,1108.7552085196705,0.921,130.08908270083
3,3,2.0,0.1,19,1000,3654.724163726917,1218.2413879089725,0.894,155.53188547317504
3,3,2.0,0.1,20,1000,3397.129793091093,1132.376597697031,0.939,132.71932822005462
3,3,2.0,0.1,21,1000,3377.7782293919936,1125.9260764639978,0.95,99.99703768113132
3,3,2.0,0.1,22,1000,3529.6687827280075,1176.5562609093358,0.73,139.76530386796426
3,3,2.0,0.1,23,1000,3385.193426768934,1128.397808922978,0.927,79.21310261998015
3,3,2.0,0.1,24,1000,3565.5166392294036,1188.5055464098011,0.93,198.13330500189247
3,3,2.0,0.1,25,1000,4254.914947149658,1418.304982383219,0.316,302.72875902749
3,3,2.0,0.1,26,1000,3556.348100489704,1185.4493668299012,0.688,187.91053693146594
3,3,2.0,0.1,27,1000,3618.966197502614,1206.3220658342045,0.944,162.61094405896435
3,3,2.0,0.1,28,1000,3389.8500330831575,1129.9500110277193,0.94,124.54368714174979
3,3,2.0,0.1,29,1000,3554.646983194046,1184.8823277313486,0.909,149.97659674030243
3,3,2.0,0.1,30,1000,3999.6249043684297,1333.2083014561433,0.385,300.4881002744726
3,3,2.0,0.1,31,1000,3287.207785825642,1095.7359286085473,0.913,120.7286662811012
3,3,2.0,0.1,32,1000,3530.0224180132996,1176.6741393377665,0.927,200.425600048303
3,3,2.0,0.1,33,1000,3585.2223900874324,1195.074130029144,0.927,161.96952283779507
3,3,2.0,0.1,34,1000,3393.3955324636813,1131.1318441545604,0.884,143.96566450636234
3,3,2.0,0.1,35,1000,3500.832228262124,1166.9440760873747,0.927,165.83228384625374
3,3,2.0,0.1,36,1000,3389.9307837434044,1129.9769279144682,0.936,180.12802273106726
3,3,2.0,0.1,37,1000,3507.2444899569464,1169.0814966523155,0.897,117.72653372639772
3,3,2.0,0.1,38,1000,3384.5639568378965,1128.1879856126322,0.944,191.25856333962153
3,3,2.0,0.1,39,1000,4116.29496885114,1372.09832295038,0.324,370.3093218724315
3,3,2.0,0.1,40,1000,3419.8455227547083,1139.9485075849027,0.913,174.42669591008828
3,3,2.0,0.1,41,1000,3379.933094604061,1126.6443648680204,0.935,129.64023647015208
3,3,2.0,0.1,42,1000,4170.889853672055,1390.2966178906852,0.204,354.26459530822774
3,3,2.0,0.1,43,1000,3505.4561827619746,1168.4853942539914,0.857,145.34617337149422
3,3,2.0,0.1,44,1000,4056.4654220459634,1352.1551406819879,0.26,331.9044801806097
3,3,2.0,0.1,45,1000,3468.5667190593895,1156.1889063531298,0.929,118.0298520934025
3,3,2.0,0.1,46,1000,3408.378038961055,1136.1260129870184,0.931,140.8787829318581
3,3,2.0,0.1,47,1000,3923.4854041213293,1307.828468040443,0.324,281.5686517633413
3,3,2.0,0.1,48,1000,3915.869639618121,1305.289879872707,0.314,308.4912925070575
3,3,2.0,0.1,49,1000,3553.102788789844,1184.3675962632813,0.935,230.3096131642636
3,3,2.0,0.2,0,1000,3321.531119528614,1107.1770398428714,0.869,106.80285262844114
3,3,2.0,0.2,1,1000,3499.1669610062545,1166.3889870020848,0.866,61.74504336456396
3,3,2.0,0.2,2,1000,3507.2405753713174,1169.0801917904391,0.882,132.07082104738816
3,3,2.0,0.2,3,1000,3516.118759734498,1172.0395865781659,0.845,91.76407249699821
3,3,2.0,0.2,4,1000,3446.1800217767013,1148.7266739255672,0.731,192.09667556300192
3,3,2.0,0.2,5,1000,3516.8471876106087,1172.282395870203,0.851,60.655411066999505
3,3,2.0,0.2,6,1000,3329.2813849197087,1109.7604616399028,0.883,79.05698260862006
3,3,2.0,0.2,7,1000,3580.7635306349657,1193.5878435449886,0.883,152.59733253445802
3,3,2.0,0.2,8,1000,3472.442222510605,1157.4807408368683,0.822,81.31841732749076
3,3,2.0,0.2,9,1000,3432.9881825366547,1144.329394178885,0.825,85.76654221712367
3,3,2.0,0.2,10,1000,3497.1650562080395,1165.72168540268,0.834,105.57880085576623
3,3,2.0,0.2,11,1000,3423.855745079745,1141.285248359915,0.892,94.69938408789885
3,3,2.0,0.2,12,1000,3568.2584300152084,1189.4194766717362,0.622,168.76693549216907
3,3,2.0,0.2,13,1000,3531.50492366322,1177.16830788774,0.833,171.719480225008
3,3,2.0,0.2,14,1000,3527.7118852695985,1175.903961756533,0.86,65.8361111654184
3,3,2.0,0.2,15,1000,3813.6417929068366,1271.2139309689455,0.445,286.07165176356654
3,3,2.0,0.2,16,1000,3536.770107827131,1178.9233692757105,0.883,153.33849484113918
3,3,2.0,0.2,17,1000,3372.6330841191393,1124.211028039713,0.889,111.37877469467828
3,3,2.0,0.2,18,1000,3844.845234696835,1281.6150782322784,0.455,247.5738606570251
3,3,2.0,0.2,19,1000,3493.9892903438163,1164.663096781272,0.837,133.9056762021488
3,3,2.0,0.2,20,1000,3580.1988836728524,1193.3996278909508,0.797,96.72533191741303
3,3,2.0,0.2,21,1000,3379.435665812747,1126.4785552709156,0.866,81.35088774382493
3,3,2.0,0.2,22,1000,3391.929752080056,1130.643250693352,0.88,63.13206566685975
3,3,2.0,0.2,23,1000,3720.3232148583684,1240.1077382861229,0.519,179.08729485035278
3,3,2.0,0.2,24,1000,3534.752943704065,1178.2509812346882,0.69,114.7826088866048
3,3,2.0,0.2,25,1000,3580.3519217712956,1193.450640590432,0.639,152.2727214525254
3,3,2.0,0.2,26,1000,3333.436773910538,1111.1455913035127,0.91,78.59122200884477
3,3,2.0,0.2,27,1000,3649.909336685993,1216.6364455619976,0.464,255.71251139261355
