n_agents,n_arms,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
4,3,0.01,21,1000,4392.3705405667515,1098.0926351416879,1.0,204.99611814850834
4,3,0.01,22,1000,3838.6135302090242,959.6533825522561,1.0,288.79872126808397
4,3,0.01,23,1000,4221.304369922566,1055.3260924806416,1.0,178.49986191062692
4,3,0.01,24,1000,3114.2576126853987,778.5644031713497,1.0,68.05753338518365
4,3,0.01,25,1000,3349.9032775543656,837.4758193885914,1.0,190.4530949193289
4,3,0.01,26,1000,4213.943452590286,1053.4858631475715,1.0,223.89125903071192
4,3,0.01,27,1000,4065.686757831463,1016.4216894578658,1.0,159.8268074168347
4,3,0.01,28,1000,4294.040285964397,1073.5100714910993,1.0,179.90517384519916
4,3,0.01,29,1000,4278.145883855677,1069.5364709639193,1.0,473.03434000076163
4,3,0.01,30,1000,3893.272676388813,973.3181690972033,1.0,157.41301865951448
4,3,0.01,31,1000,3075.1956546583515,768.7989136645879,1.0,146.17351302659316
4,3,0.01,32,1000,4504.4440270915475,1126.1110067728869,1.0,203.604417037889
4,3,0.01,33,1000,3697.153789112013,924.2884472780032,1.0,152.53034274288407
4,3,0.01,34,1000,3980.824235199998,995.2060587999995,1.0,149.36741061818725
4,3,0.01,35,1000,3618.2486173626085,904.5621543406521,1.0,207.44771351935094
4,3,0.01,36,1000,3422.3871491180453,855.5967872795113,1.0,105.57122526496654
4,3,0.01,37,1000,4403.249261488802,1100.8123153722006,1.0,182.33504487584355
4,3,0.01,38,1000,4125.68659590371,1031.4216489759276,1.0,175.46325061892594
4,3,0.01,39,1000,4222.7901763536365,1055.6975440884091,1.0,214.93106154309132
4,3,0.01,40,1000,3951.2234979707296,987.8058744926824,1.0,235.47841457479024
4,3,0.01,41,1000,4010.108643394921,1002.5271608487302,1.0,212.79832682804758
4,3,0.01,42,1000,4349.257998393656,1087.314499598414,1.0,189.48558618637543
4,3,0.01,43,1000,3367.0181056683246,841.7545264170811,1.0,102.02860347413497
4,3,0.01,44,1000,4281.910701221508,1070.477675305377,1.0,158.46010433203153
4,3,0.01,45,1000,4116.144960414616,1029.036240103654,1.0,183.95964991479474
4,3,0.01,46,1000,3676.705030880683,919.1762577201707,1.0,164.90213884896872
4,3,0.01,47,1000,3175.4168435530273,793.8542108882568,1.0,258.5537625360624
4,3,0.01,48,1000,4000.027734692843,1000.0069336732107,1.0,385.17697985048125
4,3,0.01,49,1000,4206.96894249963,1051.7422356249076,1.0,184.9450086272565
4,3,0.05,0,1000,4364.669266143059,1091.1673165357647,1.0,163.82713863897686
4,3,0.05,1,1000,4416.412363734822,1104.1030909337055,1.0,185.23977885711085
4,3,0.05,2,1000,3651.7802614785464,912.9450653696366,1.0,88.70215308642716
4,3,0.05,3,1000,4363.300148317855,1090.8250370794638,1.0,164.95932804280946
4,3,0.05,4,1000,3543.1800572232087,885.7950143058022,1.0,130.48903994838363
4,3,0.05,5,1000,3527.552789299074,881.8881973247685,1.0,132.21362149123348
4,3,0.05,6,1000,4336.327764096063,1084.0819410240158,1.0,184.47820556089818
4,3,0.05,7,1000,4353.937870564801,1088.4844676412004,1.0,173.3039671773089
4,3,0.05,8,1000,4150.807874070713,1037.7019685176783,1.0,214.07371492271812
4,3,0.05,9,1000,4316.640101122513,1079.1600252806284,1.0,171.51660122518885
4,3,0.05,10,1000,4395.514911667315,1098.8787279168287,1.0,196.62197711268408
4,3,0.05,11,1000,4339.363545682369,1084.8408864205921,1.0,183.0544963821837
4,3,0.05,12,1000,4348.8639666182335,1087.2159916545584,1.0,170.53853944400728
4,3,0.05,13,1000,4385.2504315534425,1096.3126078883606,1.0,165.68936308705443
4,3,0.05,14,1000,3544.0488599017935,886.0122149754484,1.0,92.95190200422319
4,3,0.05,15,1000,4390.939979643828,1097.734994910957,1.0,181.51599117456067
4,3,0.05,16,1000,4458.612118867391,1114.6530297168476,1.0,176.78461052705774
4,3,0.05,17,1000,4476.1560706871305,1119.0390176717826,1.0,188.35988583232756
4,3,0.05,18,1000,4115.9743794582255,1028.9935948645564,1.0,112.25724668564665
4,3,0.05,19,1000,4165.916508931019,1041.4791272327548,1.0,322.9169539312103
4,3,0.05,20,1000,4390.622963820342,1097.6557409550855,1.0,193.97343976941013
4,3,0.05,21,1000,3508.6371622996267,877.1592905749067,1.0,123.02355835869486
4,3,0.05,22,1000,4399.232956864748,1099.808239216187,1.0,209.17512582845413
4,3,0.05,23,1000,4315.49362507576,1078.87340626894,1.0,164.52032995479007
4,3,0.05,24,1000,3498.998646290493,874.7496615726233,1.0,104.45574180057116
4,3,0.05,25,1000,4262.189739387729,1065.5474348469322,1.0,103.81408205026078
4,3,0.05,26,1000,4344.307230961462,1086.0768077403654,1.0,179.96724421076624
4,3,0.05,27,1000,3585.1697150959403,896.2924287739851,1.0,112.96156233382298
4,3,0.05,28,1000,3544.411298303902,886.1028245759755,1.0,111.79078063095237
4,3,0.05,29,1000,3545.3735824406876,886.3433956101719,1.0,124.5610554511041
4,3,0.05,30,1000,4476.229462497491,1119.0573656243728,1.0,212.32665125915983
4,3,0.05,31,1000,3544.8304088228188,886.2076022057047,1.0,166.08050210044175
4,3,0.05,32,1000,4385.347100796894,1096.3367751992234,1.0,331.76179319843476
4,3,0.05,33,1000,4022.6062388439714,1005.6515597109928,1.0,87.53135132887823
4,3,0.05,34,1000,3463.8285367491444,865.9571341872861,1.0,103.89728743952803
4,3,0.05,35,1000,4474.259872736738,1118.5649681841844,1.0,169.17110496101736
4,3,0.05,36,1000,4324.4343315182105,1081.1085828795526,1.0,195.212060615219
4,3,0.05,37,1000,4298.448884919385,1074.6122212298462,1.0,176.0867034472433
4,3,0.05,38,1000,3535.456120448158,883.8640301120395,1.0,124.63052719866167
4,3,0.05,39,1000,4374.523461876206,1093.6308654690515,1.0,199.20097009373308
4,3,0.05,40,1000,4308.011593709736,1077.002898427434,1.0,193.6649895863225
4,3,0.05,41,1000,4243.79216706395,1060.9480417659875,1.0,181.93054381780323
4,3,0.05,42,1000,4241.292997265976,1060.323249316494,1.0,154.12826553900388
4,3,0.05,43,1000,4137.256140245647,1034.3140350614117,1.0,177.0950003199261
4,3,0.05,44,1000,3896.0947753418027,974.0236938354507,1.0,72.19632638200747
4,3,0.05,45,1000,4308.211074543489,1077.0527686358723,1.0,172.09442287570718
4,3,0.05,46,1000,4277.0582465672305,1069.2645616418076,1.0,140.4048347727302
4,3,0.05,47,1000,4405.8971159518715,1101.4742789879679,1.0,165.67035913388017
4,3,0.05,48,1000,4204.491432986456,1051.122858246614,1.0,161.85984423022967
4,3,0.05,49,1000,4319.777534905665,1079.9443837264162,1.0,182.60565160759884
4,3,0.1,0,1000,4281.300154646305,1070.3250386615762,1.0,143.18798381726074
4,3,0.1,1,1000,4371.335079119674,1092.8337697799186,1.0,178.01080775088735
4,3,0.1,2,1000,4306.857977751697,1076.7144944379243,1.0,161.05250782994537
4,3,0.1,3,1000,3921.5231058410463,980.3807764602616,1.0,65.33928711160911
4,3,0.1,4,1000,4303.613061279425,1075.9032653198562,1.0,176.21973129887274
4,3,0.1,5,1000,4200.377219121696,1050.094304780424,1.0,152.1460164959806
4,3,0.1,6,1000,3686.300496540644,921.575124135161,1.0,102.83908978975067
4,3,0.1,7,1000,3704.144949525048,926.036237381262,1.0,96.54037270652454
4,3,0.1,8,1000,4266.63829358952,1066.65957339738,1.0,166.62890891154126
4,3,0.1,9,1000,3631.6692757243395,907.9173189310849,1.0,109.04801556358652
4,3,0.1,10,1000,4197.519712151695,1049.3799280379237,1.0,146.67762116974725
4,3,0.1,11,1000,4256.92702153973,1064.2317553849325,1.0,165.24995911837306
4,3,0.1,12,1000,4053.6602563629367,1013.4150640907342,1.0,98.49952978593755
4,3,0.1,13,1000,4297.300798873903,1074.3251997184757,1.0,186.24423548066514
4,3,0.1,14,1000,3675.5607513741106,918.8901878435277,1.0,78.36882283421491
4,3,0.1,15,1000,4325.477627255537,1081.3694068138843,1.0,164.7001308908335
4,3,0.1,16,1000,4341.336891145183,1085.3342227862956,1.0,157.82844044890103
4,3,0.1,17,1000,3634.7137562695925,908.6784390673981,1.0,79.82385939453022
4,3,0.1,18,1000,4024.8438657633283,1006.2109664408321,1.0,141.29602612611205
4,3,0.1,19,1000,4361.495085957518,1090.3737714893796,1.0,168.1106015994583
4,3,0.1,20,1000,3669.8251003988694,917.4562750997173,1.0,100.38152514808996
4,3,0.1,21,1000,3527.3725108626327,881.8431277156582,1.0,137.3880230758428
4,3,0.1,22,1000,4337.376421449332,1084.344105362333,1.0,180.35275174704935
4,3,0.1,23,1000,4317.606452151052,1079.401613037763,1.0,159.7971848874071
4,3,0.1,24,1000,4224.6492981814645,1056.1623245453661,1.0,139.50434067880673
4,3,0.1,25,1000,4333.290437327874,1083.3226093319686,1.0,143.81921737061634
4,3,0.1,26,1000,4310.404914409759,1077.6012286024397,1.0,162.81549657257864
4,3,0.1,27,1000,4317.416093175546,1079.3540232938865,1.0,144.38075009620292
4,3,0.1,28,1000,4332.309206537402,1083.0773016343505,1.0,169.98578089903873
4,3,0.1,29,1000,4188.434102750187,1047.1085256875467,1.0,160.24484548817858
4,3,0.1,30,1000,4346.471617062921,1086.6179042657302,1.0,166.24065301283142
4,3,0.1,31,1000,3570.0340505472323,892.5085126368081,1.0,142.78922345516511
4,3,0.1,32,1000,4401.510877818217,1100.3777194545542,1.0,182.80619009241673
4,3,0.1,33,1000,4348.392996419109,1087.0982491047773,1.0,169.07720457567387
4,3,0.1,34,1000,3860.000986524491,965.0002466311228,1.0,53.13397397312576
4,3,0.1,35,1000,4233.704504572328,1058.426126143082,1.0,215.9270757770974
4,3,0.1,36,1000,3987.179020014988,996.794755003747,1.0,193.54746362722088
4,3,0.1,37,1000,4304.570992245883,1076.1427480614707,1.0,148.3715294968427
4,3,0.1,38,1000,3822.0638297889495,955.5159574472374,1.0,84.10554128261538
4,3,0.1,39,1000,4270.451385948944,1067.612846487236,1.0,176.42442240822177
4,3,0.1,40,1000,4220.794900096094,1055.1987250240236,1.0,148.13310582839748
4,3,0.1,41,1000,4231.200622357955,1057.8001555894887,1.0,171.6457435155195
4,3,0.1,42,1000,4335.377249684712,1083.844312421178,1.0,138.0935805830308
4,3,0.1,43,1000,4324.863371434956,1081.215842858739,1.0,174.00380929019406
4,3,0.1,44,1000,4228.06686897627,1057.0167172440674,1.0,173.3808576552236
4,3,0.1,45,1000,4230.963905266361,1057.7409763165901,1.0,159.78131614672935
4,3,0.1,46,1000,4339.87537515133,1084.9688437878326,1.0,168.84647186352007
4,3,0.1,47,1000,4339.189030284895,1084.7972575712238,1.0,153.44880711135178
4,3,0.1,48,1000,3851.0200711308057,962.7550177827014,1.0,57.64140136948743
4,3,0.1,49,1000,4221.810267154548,1055.452566788637,1.0,162.87673045473528
4,3,0.2,0,1000,4063.72329631121,1015.9308240778025,1.0,108.4008391170681
4,3,0.2,1,1000,3862.9694089628747,965.7423522407187,1.0,52.04588296592333
4,3,0.2,2,1000,4012.9653727274085,1003.2413431818521,1.0,83.25612123272627
4,3,0.2,3,1000,3846.016748388812,961.504187097203,1.0,81.28548256554934
4,3,0.2,4,1000,4120.787819768256,1030.196954942064,1.0,140.97586418462467
4,3,0.2,5,1000,3658.822420377197,914.7056050942992,1.0,96.10306470118722
4,3,0.2,6,1000,3864.983476301155,966.2458690752887,1.0,182.935851007025
4,3,0.2,7,1000,4192.228550946072,1048.057137736518,1.0,105.8945762556617
4,3,0.2,8,1000,4081.659503441033,1020.4148758602582,1.0,123.97634224235378
4,3,0.2,9,1000,3935.582539849167,983.8956349622918,1.0,83.06271685907359
4,3,0.2,10,1000,4130.761376362128,1032.690344090532,1.0,119.70805977799795
4,3,0.2,11,1000,3634.5464183647628,908.6366045911907,1.0,82.76607829429867
4,3,0.2,12,1000,3691.798853415607,922.9497133539018,1.0,90.30808649708396
4,3,0.2,13,1000,3737.4435063023298,934.3608765755824,1.0,44.81049633854646
4,3,0.2,14,1000,3733.325099082881,933.3312747707203,1.0,83.74839307717193
4,3,0.2,15,1000,4285.114624016112,1071.278656004028,1.0,116.08105589511725
4,3,0.2,16,1000,4180.211861234849,1045.0529653087121,1.0,121.3514589661332
4,3,0.2,17,1000,4019.572104857435,1004.8930262143588,1.0,79.8524129343017
4,3,0.2,18,1000,4200.2018723605,1050.050468090125,1.0,150.28943591165557
4,3,0.2,19,1000,4166.662249078388,1041.665562269597,1.0,134.5245206201548
4,3,0.2,20,1000,4112.828127671658,1028.2070319179145,1.0,142.04113947485106
4,3,0.2,21,1000,4181.533960573479,1045.3834901433697,1.0,103.2003727363379
4,3,0.2,22,1000,3937.7063029128053,984.4265757282013,1.0,81.25080864668467
4,3,0.2,23,1000,4110.405287123514,1027.6013217808786,1.0,103.23219429380845
4,3,0.2,24,1000,4132.989602720801,1033.2474006802001,1.0,109.76787945248131
4,3,0.2,25,1000,4041.5817490900736,1010.3954372725184,1.0,93.16781845371628
4,3,0.2,26,1000,4095.586384267435,1023.8965960668587,1.0,119.42270605739125
4,3,0.2,27,1000,4077.056841704947,1019.2642104262368,1.0,106.37777983425978
4,3,0.2,28,1000,3629.37892411546,907.344731028865,1.0,89.71180581348801
4,3,0.2,29,1000,4070.8034912953062,1017.7008728238266,1.0,106.46806589659957
4,3,0.2,30,1000,3842.542336867774,960.6355842169435,1.0,168.69237781888825
4,3,0.2,31,1000,4051.491741945228,1012.872935486307,1.0,163.7560795392337
4,3,0.2,32,1000,3915.116810880587,978.7792027201467,1.0,153.6793946678551
4,3,0.2,33,1000,4159.106454631549,1039.7766136578873,1.0,119.05330977671935
4,3,0.2,34,1000,4103.473902540272,1025.868475635068,1.0,124.51472471447768
4,3,0.2,35,1000,4194.086554607883,1048.5216386519708,1.0,132.30827076240098
4,3,0.2,36,1000,4049.4662528032586,1012.3665632008147,1.0,89.77301183319284
4,3,0.2,37,1000,4222.59600614081,1055.6490015352024,1.0,132.6311018405956
4,3,0.2,38,1000,4167.552279346855,1041.8880698367138,1.0,102.07450864617653
4,3,0.2,39,1000,4177.253292566153,1044.3133231415381,1.0,130.97702825486397
4,3,0.2,40,1000,4006.7847311675114,1001.6961827918778,1.0,129.40838812691175
4,3,0.2,41,1000,3795.0747455900464,948.7686863975116,1.0,80.15153988310776
4,3,0.2,42,1000,3957.371655393316,989.342913848329,1.0,65.11225568621487
4,3,0.2,43,1000,4115.252642582293,1028.8131606455734,1.0,123.97619132538573
4,3,0.2,44,1000,3736.7736365118944,934.1934091279736,1.0,97.80358209037173
4,3,0.2,45,1000,3821.358237996067,955.3395594990168,1.0,75.58018698595131
4,3,0.2,46,1000,3775.777313060787,943.9443282651968,1.0,122.19507815753211
4,3,0.2,47,1000,4165.292259232558,1041.3230648081394,1.0,119.20888205515978
4,3,0.2,48,1000,3731.345260983627,932.8363152459068,1.0,111.7649856758541
4,3,0.2,49,1000,4081.4499469765346,1020.3624867441337,1.0,143.248714695304
4,3,0.3,0,1000,3994.38666434054,998.596666085135,1.0,100.78885802881095
4,3,0.3,1,1000,3989.7688759792454,997.4422189948114,1.0,102.25524129341649
4,3,0.3,2,1000,4039.368887359452,1009.842221839863,1.0,110.90465743390479
4,3,0.3,3,1000,4102.494626139698,1025.6236565349245,1.0,108.18376104664628
4,3,0.3,4,1000,3834.6159663330372,958.6539915832593,1.0,81.31494998058568
4,3,0.3,5,1000,4079.2635769414464,1019.8158942353616,1.0,117.13857547200514
4,3,0.3,6,1000,3667.604088211093,916.9010220527732,1.0,133.7046378459535
4,3,0.3,7,1000,3707.613292093871,926.9033230234678,1.0,80.96261348123264
4,3,0.3,8,1000,3785.655174454851,946.4137936137128,1.0,73.71471904512242
4,3,0.3,9,1000,3828.1347098090564,957.0336774522641,1.0,81.54595194184031
4,3,0.3,10,1000,4020.796934346597,1005.1992335866493,1.0,96.28146037638419
4,3,0.3,11,1000,3938.272222558689,984.5680556396723,1.0,107.38535010995164
4,3,0.3,12,1000,3807.194480958612,951.798620239653,1.0,59.61247596959454
4,3,0.3,13,1000,3796.046702008231,949.0116755020578,1.0,93.4081406025652
4,3,0.3,14,1000,4041.123030552747,1010.2807576381867,1.0,75.08174347444296
4,3,0.3,15,1000,3959.4985168460553,989.8746292115138,1.0,58.11378747347462
4,3,0.3,16,1000,3624.2342742626315,906.0585685656579,1.0,104.57910776092147
4,3,0.3,17,1000,3868.6413614498697,967.1603403624674,1.0,113.83226005405149
4,3,0.3,18,1000,3826.977404820847,956.7443512052117,1.0,102.10938233264932
4,3,0.3,19,1000,4029.9497786004176,1007.4874446501044,1.0,90.82915590938485
4,3,0.3,20,1000,4099.449847965539,1024.8624619913849,1.0,115.58611665894176
4,3,0.3,21,1000,3523.470568264277,880.8676420660693,1.0,98.52607993130212
4,3,0.3,22,1000,3636.7928188831957,909.1982047207989,1.0,62.929915087071514
4,3,0.3,23,1000,3697.4197384660556,924.3549346165139,1.0,79.7398262079338
4,3,0.3,24,1000,4044.3901626421525,1011.0975406605381,1.0,128.4088265860461
4,3,0.3,25,1000,3706.871676141346,926.7179190353365,1.0,145.21024460679405
4,3,0.3,26,1000,4077.966110851017,1019.4915277127543,1.0,96.74081783383205
4,3,0.3,27,1000,3745.687994369294,936.4219985923235,1.0,131.60464803920704
4,3,0.3,28,1000,3953.863946356404,988.465986589101,1.0,108.8530247941683
4,3,0.3,29,1000,4093.127407853576,1023.281851963394,1.0,102.58978015558384
4,3,0.3,30,1000,3764.8998910014343,941.2249727503586,1.0,79.2822400160709
4,3,0.3,31,1000,4106.878546554862,1026.7196366387154,1.0,117.67989592327265
4,3,0.3,32,1000,4058.476433883913,1014.6191084709783,1.0,116.57166888079043
4,3,0.3,33,1000,4139.0191323836525,1034.7547830959131,1.0,119.16246184912933
4,3,0.3,34,1000,3649.6847919564175,912.4211979891044,1.0,57.810177929439206
4,3,0.3,35,1000,4187.581870050791,1046.8954675126977,1.0,102.95706486399544
4,3,0.3,36,1000,3729.9258220674137,932.4814555168534,1.0,46.809486218538495
4,3,0.3,37,1000,3799.6128753325556,949.9032188331389,1.0,103.57159475478981
4,3,0.3,38,1000,3986.4976199780413,996.6244049945103,1.0,107.97372856685342
4,3,0.3,39,1000,3709.4766006932027,927.3691501733007,1.0,56.403165017269906
4,3,0.3,40,1000,3750.5457583127686,937.6364395781922,1.0,56.16395598543267
4,3,0.3,41,1000,3874.810925328675,968.7027313321687,1.0,67.52475164280291
4,3,0.3,42,1000,4073.759370413322,1018.4398426033305,1.0,93.24374574198846
4,3,0.3,43,1000,3986.481785495929,996.6204463739823,1.0,113.1973509937492
4,3,0.3,44,1000,3671.0401600917703,917.7600400229426,1.0,93.72491860508393
4,3,0.3,45,1000,3842.075341239795,960.5188353099487,1.0,58.52457281266883
4,3,0.3,46,1000,3751.96485109808,937.99121277452,1.0,68.53499838120165
4,3,0.3,47,1000,3880.45583194601,970.1139579865026,1.0,112.04104456506356
4,3,0.3,48,1000,3679.9919206350105,919.9979801587526,1.0,108.49613431493421
4,3,0.3,49,1000,4062.3530762917544,1015.5882690729386,1.0,95.3351531815817
6,3,0.0,0,1000,982.6178422859954,163.76964038099922,1.0,0.0
6,3,0.0,1,1000,1966.5232744444666,327.75387907407776,1.0,0.0
6,3,0.0,2,1000,1006.3195903036086,167.7199317172681,1.0,0.0
6,3,0.0,3,1000,1032.9186226493055,172.15310377488424,1.0,0.0
6,3,0.0,4,1000,999.8707691271495,166.64512818785826,1.0,0.0
6,3,0.0,5,1000,990.9669011004244,165.16115018340406,1.0,0.0
6,3,0.0,6,1000,1946.2163770030552,324.36939616717586,1.0,0.0
6,3,0.0,7,1000,997.8496209030035,166.3082701505006,1.0,0.0
6,3,0.0,8,1000,989.6250678053435,164.93751130089058,1.0,0.0
6,3,0.0,9,1000,987.7073486296105,164.6178914382684,1.0,0.0
6,3,0.0,10,1000,986.1933231211816,164.36555385353026,1.0,0.0
6,3,0.0,11,1000,985.1587515535368,164.1931252589228,1.0,0.0
6,3,0.0,12,1000,1009.2128521186157,168.2021420197693,1.0,0.0
6,3,0.0,13,1000,1043.8362732718272,173.97271221197119,1.0,0.0
6,3,0.0,14,1000,2016.6808490336164,336.11347483893604,1.0,0.0
6,3,0.0,15,1000,1029.747093637056,171.624515606176,1.0,0.0
6,3,0.0,16,1000,1013.4115096155075,168.90191826925124,1.0,0.0
6,3,0.0,17,1000,993.3353351283934,165.55588918806555,1.0,0.0
6,3,0.0,18,1000,1997.4603182183773,332.9100530363962,1.0,0.0
6,3,0.0,19,1000,984.3630724419927,164.06051207366545,1.0,0.0
6,3,0.0,20,1000,1022.0468717945267,170.3411452990878,1.0,0.0
6,3,0.0,21,1000,1021.0310299704407,170.17183832840678,1.0,0.0
6,3,0.0,22,1000,1016.3601196315254,169.39335327192092,1.0,0.0
6,3,0.0,23,1000,992.4789243650124,165.4131540608354,1.0,0.0
6,3,0.0,24,1000,1057.838035917397,176.30633931956618,1.0,0.0
6,3,0.0,25,1000,1010.7895498375925,168.4649249729321,1.0,0.0
6,3,0.0,26,1000,1009.6168704329261,168.2694784054877,1.0,0.0
6,3,0.0,27,1000,1005.9725583025869,167.66209305043114,1.0,0.0
6,3,0.0,28,1000,965.7849753517906,160.96416255863178,1.0,0.0
6,3,0.0,29,1000,1972.9616309795388,328.8269384965898,1.0,0.0
6,3,0.0,30,1000,1980.515059955577,330.0858433259295,1.0,0.0
6,3,0.0,31,1000,1056.0755655688279,176.01259426147132,1.0,0.0
6,3,0.0,32,1000,978.4384719983206,163.07307866638675,1.0,0.0
6,3,0.0,33,1000,964.3574602972899,160.72624338288165,1.0,0.0
6,3,0.0,34,1000,996.1754810360161,166.02924683933603,1.0,0.0
6,3,0.0,35,1000,2013.7274736934933,335.6212456155822,1.0,0.0
6,3,0.0,36,1000,950.828297705661,158.4713829509435,1.0,0.0
6,3,0.0,37,1000,899.930511597099,149.9884185995165,1.0,0.0
6,3,0.0,38,1000,976.7929431337022,162.79882385561703,1.0,0.0
6,3,0.0,39,1000,979.6436391505456,163.27393985842426,1.0,0.0
6,3,0.0,40,1000,997.9739084220604,166.32898473701007,1.0,0.0
6,3,0.0,41,1000,1044.7388257899408,174.12313763165682,1.0,0.0
6,3,0.0,42,1000,971.2117746947571,161.86862911579286,1.0,0.0
6,3,0.0,43,1000,1961.145996544047,326.8576660906745,1.0,0.0
6,3,0.0,44,1000,1010.6046607233662,168.43411012056103,1.0,0.0
6,3,0.0,45,1000,1040.9014866921227,173.4835811153538,1.0,0.0
6,3,0.0,46,1000,1979.854360823843,329.9757268039738,1.0,0.0
6,3,0.0,47,1000,953.7877614664303,158.96462691107172,1.0,0.0
6,3,0.0,48,1000,948.1479711131785,158.02466185219643,1.0,0.0
6,3,0.0,49,1000,1006.3415894301528,167.7235982383588,1.0,0.0
6,3,0.01,0,1000,4339.637004404638,723.2728340674397,1.0,106.44672131767766
6,3,0.01,1,1000,3924.5047317179497,654.0841219529916,1.0,90.77342399691655
6,3,0.01,2,1000,4212.695587670407,702.1159312784011,1.0,111.0110940783214
6,3,0.01,3,1000,4196.986079644724,699.4976799407873,1.0,232.40752757140743
6,3,0.01,4,1000,4103.452342623328,683.9087237705547,1.0,101.9601142075199
6,3,0.01,5,1000,4384.998589065656,730.8330981776094,1.0,84.74816062704168
6,3,0.01,6,1000,4422.6269611983025,737.1044935330505,1.0,169.61076831303993
6,3,0.01,7,1000,3835.6778754957036,639.2796459159506,1.0,193.13407635554046
6,3,0.01,8,1000,4359.971807417016,726.661967902836,1.0,153.23902359136886
6,3,0.01,9,1000,4508.484605000655,751.4141008334426,1.0,128.46125831958176
6,3,0.01,10,1000,4257.717425130969,709.6195708551614,1.0,85.58691389657159
6,3,0.01,11,1000,4201.417316620374,700.2362194367289,1.0,128.51091642704299
6,3,0.01,12,1000,4125.729436052751,687.6215726754585,1.0,87.88053832577702
6,3,0.01,13,1000,4367.138165592513,727.8563609320855,1.0,82.34501145407535
6,3,0.01,14,1000,4047.2670593023654,674.5445098837275,1.0,103.45641281041837
6,3,0.01,15,1000,3399.252505258734,566.542084209789,1.0,72.81362675359495
6,3,0.01,16,1000,4567.40112545615,761.2335209093584,1.0,139.4762884116252
6,3,0.01,17,1000,4311.106300142699,718.5177166904499,1.0,137.9133598755103
6,3,0.01,18,1000,4398.961968347423,733.1603280579038,1.0,135.11938975740495
6,3,0.01,19,1000,4341.86035496778,723.64339249463,1.0,77.63329065020696
6,3,0.01,20,1000,4323.454463815805,720.5757439693008,1.0,87.93333389924528
6,3,0.01,21,1000,4290.231117975373,715.0385196625622,1.0,115.36761382124146
6,3,0.01,22,1000,4443.417026023911,740.5695043373184,1.0,101.1510830294026
6,3,0.01,23,1000,3599.5645039155447,599.9274173192574,1.0,93.91303993653658
6,3,0.01,24,1000,3995.6904705935426,665.9484117655904,1.0,132.66609362494202
6,3,0.01,25,1000,4145.080943210923,690.8468238684871,1.0,215.30470425137534
6,3,0.01,26,1000,3455.8519629533093,575.9753271588849,1.0,83.1347078232743
6,3,0.01,27,1000,3302.7938869737163,550.4656478289527,1.0,109.75228180190133
6,3,0.01,28,1000,4413.608928938351,735.6014881563918,1.0,128.20174014706834
6,3,0.01,29,1000,4055.2872984728715,675.8812164121452,1.0,94.15768599069666
6,3,0.01,30,1000,4300.889948574813,716.8149914291356,1.0,148.21380390554882
6,3,0.01,31,1000,3421.6904750131685,570.2817458355281,1.0,139.39851916794422
6,3,0.01,32,1000,4533.531357000675,755.5885595001124,1.0,104.0766205832433
6,3,0.01,33,1000,4464.9032182475175,744.1505363745863,1.0,97.45700465535609
6,3,0.01,34,1000,4087.594438774305,681.2657397957175,1.0,91.6248347668034
6,3,0.01,35,1000,4196.26198071846,699.37699678641,1.0,88.3637618636499
6,3,0.01,36,1000,4370.0258728046,728.3376454674334,1.0,100.2706555878815
6,3,0.01,37,1000,4359.696407306643,726.6160678844404,1.0,94.38224956994662
6,3,0.01,38,1000,3643.3398057023956,607.2233009503992,1.0,145.8755869126805
6,3,0.01,39,1000,4519.066382714767,753.1777304524612,1.0,112.76003109892983
6,3,0.01,40,1000,4255.685323695695,709.2808872826158,1.0,130.7168323896564
6,3,0.01,41,1000,4365.098364051914,727.5163940086524,1.0,85.52956467660243
6,3,0.01,42,1000,3505.1277042185206,584.1879507030868,1.0,88.26362276575982
6,3,0.01,43,1000,4258.513716928767,709.7522861547945,1.0,84.27233149923428
6,3,0.01,44,1000,4419.519908790131,736.5866514650219,1.0,114.30894572358778
6,3,0.01,45,1000,3401.716919231607,566.9528198719345,1.0,97.18336324283084
6,3,0.01,46,1000,4385.38049122589,730.8967485376484,1.0,94.83616593853338
6,3,0.01,47,1000,3381.1434097704764,563.5239016284128,1.0,89.06769605359409
6,3,0.01,48,1000,3642.7653372977675,607.1275562162946,1.0,102.55876278898923
6,3,0.01,49,1000,4348.5279872387355,724.7546645397892,1.0,138.67764557342986
6,3,0.05,0,1000,4407.14919737636,734.5248662293933,1.0,84.1887150797267
6,3,0.05,1,1000,4498.976642103769,749.8294403506283,1.0,92.83705882231754
6,3,0.05,2,1000,4493.045800210944,748.8409667018241,1.0,118.70284312712256
6,3,0.05,3,1000,4464.152118771404,744.0253531285674,1.0,98.06508406314981
6,3,0.05,4,1000,4415.381288557074,735.896881426179,1.0,118.57876941383377
6,3,0.05,5,1000,4410.420199481724,735.070033246954,1.0,80.90092055308055
6,3,0.05,6,1000,4473.223412818343,745.5372354697238,1.0,82.2863129308176
6,3,0.05,7,1000,4492.59456410391,748.7657606839849,1.0,95.24774403755397
6,3,0.05,8,1000,4426.051752227399,737.6752920378999,1.0,62.95629394289782
6,3,0.05,9,1000,4265.699118836959,710.9498531394933,1.0,46.231259091301304
6,3,0.05,10,1000,4463.0294881899845,743.8382480316641,1.0,86.36518320672201
