collision_policy,n_agents,n_arms,agent_to_arm_ratio,agents_per_arm,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
full_value,100,25,4.0,4,1.0,0.35,28,1000,207880.89955489646,2078.8089955489645,1.0,54.86591255981758
full_value,100,25,4.0,4,1.0,0.35,29,1000,208117.37547738623,2081.173754773862,1.0,48.43136490706741
full_value,100,25,4.0,4,1.0,0.35,30,1000,208746.67171511735,2087.4667171511737,1.0,50.84873169433517
full_value,100,25,4.0,4,1.0,0.35,31,1000,207734.18190651308,2077.341819065131,1.0,54.496581282007526
full_value,100,25,4.0,4,1.0,0.35,32,1000,208306.55004452716,2083.0655004452715,1.0,55.696412615152234
full_value,100,25,4.0,4,1.0,0.35,33,1000,208722.58414121982,2087.2258414121984,1.0,53.00217544350503
full_value,100,25,4.0,4,1.0,0.35,34,1000,210462.81348913242,2104.628134891324,1.0,57.456097388202956
full_value,100,25,4.0,4,1.0,0.35,35,1000,207933.85402003577,2079.338540200358,1.0,45.654333886066006
full_value,100,25,4.0,4,1.0,0.35,36,1000,207963.76366461485,2079.6376366461486,1.0,60.468538434424296
full_value,100,25,4.0,4,1.0,0.35,37,1000,208086.24153385637,2080.8624153385636,1.0,71.81184605924828
full_value,100,25,4.0,4,1.0,0.35,38,1000,206727.809125464,2067.27809125464,1.0,51.71828689614804
full_value,100,25,4.0,4,1.0,0.35,39,1000,206147.6985261092,2061.476985261092,1.0,45.968384002695856
full_value,100,25,4.0,4,1.0,0.35,40,1000,208276.56758347634,2082.7656758347634,1.0,44.39232548579708
full_value,100,25,4.0,4,1.0,0.35,41,1000,206916.19195158425,2069.1619195158423,1.0,52.70681702919621
full_value,100,25,4.0,4,1.0,0.35,42,1000,210297.0337542015,2102.970337542015,1.0,63.77372320472025
full_value,100,25,4.0,4,1.0,0.35,43,1000,208025.92679825262,2080.259267982526,1.0,45.100365616635976
full_value,100,25,4.0,4,1.0,0.35,44,1000,205664.15228729966,2056.6415228729966,1.0,46.67726253744779
full_value,100,25,4.0,4,1.0,0.35,45,1000,207998.0268704388,2079.980268704388,1.0,58.588783312811785
full_value,100,25,4.0,4,1.0,0.35,46,1000,208898.04318144644,2088.9804318144643,1.0,67.57861956444319
full_value,100,25,4.0,4,1.0,0.35,47,1000,210361.61415984557,2103.6161415984557,1.0,48.41455320716079
full_value,100,25,4.0,4,1.0,0.35,48,1000,207820.104993753,2078.20104993753,1.0,53.90473266989199
full_value,100,25,4.0,4,1.0,0.35,49,1000,207349.25544434224,2073.4925544434223,1.0,44.828106130689754
full_value,100,25,4.0,4,1.0,0.4,0,1000,205488.22860305652,2054.882286030565,1.0,51.131299871538396
full_value,100,25,4.0,4,1.0,0.4,1,1000,206554.92954806887,2065.5492954806887,1.0,51.4629697129685
full_value,100,25,4.0,4,1.0,0.4,2,1000,203973.319514649,2039.7331951464898,1.0,43.540091566912054
full_value,100,25,4.0,4,1.0,0.4,3,1000,204116.87252252598,2041.1687252252598,1.0,40.434868465165266
full_value,100,25,4.0,4,1.0,0.4,4,1000,201395.55219778125,2013.9555219778124,1.0,42.98995524744138
full_value,100,25,4.0,4,1.0,0.4,5,1000,204487.39762471462,2044.8739762471462,1.0,46.96862056533147
full_value,100,25,4.0,4,1.0,0.4,6,1000,206413.9816991567,2064.139816991567,1.0,58.971782490589824
full_value,100,25,4.0,4,1.0,0.4,7,1000,201073.5783371714,2010.735783371714,1.0,47.95989733823091
full_value,100,25,4.0,4,1.0,0.4,8,1000,202260.3869312364,2022.603869312364,1.0,51.290173883522776
full_value,100,25,4.0,4,1.0,0.4,9,1000,201405.15485512555,2014.0515485512556,1.0,43.665954816585995
full_value,100,25,4.0,4,1.0,0.4,10,1000,205182.8678168413,2051.828678168413,1.0,51.19568053703958
full_value,100,25,4.0,4,1.0,0.4,11,1000,201251.44771666732,2012.5144771666733,1.0,45.074959935499145
full_value,100,25,4.0,4,1.0,0.4,12,1000,203236.33561684558,2032.3633561684558,1.0,41.25106059746808
full_value,100,25,4.0,4,1.0,0.4,13,1000,200602.61696278563,2006.0261696278562,1.0,43.09936569144483
full_value,100,25,4.0,4,1.0,0.4,14,1000,203440.47606255425,2034.4047606255426,1.0,52.696876267191314
full_value,100,25,4.0,4,1.0,0.4,15,1000,205393.3174325097,2053.933174325097,1.0,47.62870585436323
full_value,100,25,4.0,4,1.0,0.4,16,1000,203593.53438648832,2035.9353438648832,1.0,46.59408431288582
full_value,100,25,4.0,4,1.0,0.4,17,1000,207199.3369315021,2071.993369315021,1.0,51.08589795437371
full_value,100,25,4.0,4,1.0,0.4,18,1000,201597.06383787398,2015.9706383787397,1.0,45.64239943119897
full_value,100,25,4.0,4,1.0,0.4,19,1000,204354.472558404,2043.54472558404,1.0,52.72119321981801
full_value,100,25,4.0,4,1.0,0.4,20,1000,202394.91098734355,2023.9491098734354,1.0,46.1854069859071
full_value,100,25,4.0,4,1.0,0.4,21,1000,204695.63738459724,2046.9563738459724,1.0,42.50943062092646
full_value,100,25,4.0,4,1.0,0.4,22,1000,204105.45882413787,2041.0545882413787,1.0,43.27522538508061
full_value,100,25,4.0,4,1.0,0.4,23,1000,204353.97103952238,2043.539710395224,1.0,55.77546985238755
full_value,100,25,4.0,4,1.0,0.4,24,1000,203647.04229944563,2036.4704229944564,1.0,50.06786408777978
full_value,100,25,4.0,4,1.0,0.4,25,1000,206055.20569679214,2060.5520569679215,1.0,54.193973713314655
full_value,100,25,4.0,4,1.0,0.4,26,1000,201121.65078625374,2011.2165078625374,1.0,41.42910048705955
full_value,100,25,4.0,4,1.0,0.4,27,1000,207507.98454845414,2075.0798454845412,1.0,64.45250601892633
full_value,100,25,4.0,4,1.0,0.4,28,1000,201565.57284324334,2015.6557284324333,1.0,38.3636876734131
full_value,100,25,4.0,4,1.0,0.4,29,1000,201490.0280450332,2014.9002804503318,1.0,52.61640727659896
full_value,100,25,4.0,4,1.0,0.4,30,1000,204952.07868606865,2049.5207868606867,1.0,46.09500255944951
full_value,100,25,4.0,4,1.0,0.4,31,1000,202013.44211097073,2020.1344211097073,1.0,52.56219338424006
full_value,100,25,4.0,4,1.0,0.4,32,1000,206262.88367233975,2062.6288367233974,1.0,41.12904899875178
full_value,100,25,4.0,4,1.0,0.4,33,1000,205146.95976914596,2051.4695976914595,1.0,49.71281649696606
full_value,100,25,4.0,4,1.0,0.4,34,1000,203139.86140350893,2031.3986140350892,1.0,44.93727467790742
full_value,100,25,4.0,4,1.0,0.4,35,1000,205676.43192671714,2056.7643192671712,1.0,63.25117503015137
full_value,100,25,4.0,4,1.0,0.4,36,1000,203161.53727530883,2031.6153727530882,1.0,52.831791590602144
full_value,100,25,4.0,4,1.0,0.4,37,1000,206003.90970322455,2060.0390970322455,1.0,60.69035612675435
full_value,100,25,4.0,4,1.0,0.4,38,1000,203218.43698362977,2032.1843698362977,1.0,44.578496112532676
full_value,100,25,4.0,4,1.0,0.4,39,1000,201711.75216470956,2017.1175216470956,1.0,48.73529717391655
full_value,100,25,4.0,4,1.0,0.4,40,1000,202719.02544893455,2027.1902544893455,1.0,51.38802928488051
full_value,100,25,4.0,4,1.0,0.4,41,1000,203097.96277817618,2030.9796277817618,1.0,43.93081991927952
full_value,100,25,4.0,4,1.0,0.4,42,1000,202705.94720394057,2027.0594720394056,1.0,48.24359571855165
full_value,100,25,4.0,4,1.0,0.4,43,1000,205020.635875701,2050.20635875701,1.0,52.26391910144706
full_value,100,25,4.0,4,1.0,0.4,44,1000,203065.13811143237,2030.6513811143238,1.0,39.15192469207282
full_value,100,25,4.0,4,1.0,0.4,45,1000,203507.36163260468,2035.0736163260467,1.0,48.257429255830324
full_value,100,25,4.0,4,1.0,0.4,46,1000,204832.7902022873,2048.327902022873,1.0,56.75240758377561
full_value,100,25,4.0,4,1.0,0.4,47,1000,206561.52344534465,2065.6152344534466,1.0,51.83269615961239
full_value,100,25,4.0,4,1.0,0.4,48,1000,204372.5862457173,2043.725862457173,1.0,56.27925323358381
full_value,100,25,4.0,4,1.0,0.4,49,1000,204131.59325190968,2041.3159325190968,1.0,47.34867738367261
full_value,100,25,4.0,4,1.0,0.45,0,1000,199245.3156542594,1992.4531565425941,1.0,47.76588048451859
full_value,100,25,4.0,4,1.0,0.45,1,1000,198123.622465784,1981.23622465784,1.0,49.0936864353163
full_value,100,25,4.0,4,1.0,0.45,2,1000,201105.38015234005,2011.0538015234006,1.0,43.20853498616448
full_value,100,25,4.0,4,1.0,0.45,3,1000,202524.62483294806,2025.2462483294805,1.0,44.90879088962628
full_value,100,25,4.0,4,1.0,0.45,4,1000,198866.23048230066,1988.6623048230065,1.0,47.95619894744833
full_value,100,25,4.0,4,1.0,0.45,5,1000,199316.9866726931,1993.169866726931,1.0,43.34656601593891
full_value,100,25,4.0,4,1.0,0.45,6,1000,199613.97900835844,1996.1397900835843,1.0,37.89777254545811
full_value,100,25,4.0,4,1.0,0.45,7,1000,199441.7797251991,1994.417797251991,1.0,49.2453079294462
full_value,100,25,4.0,4,1.0,0.45,8,1000,198648.5103890188,1986.485103890188,1.0,49.4019068003321
full_value,100,25,4.0,4,1.0,0.45,9,1000,197565.38974699273,1975.6538974699274,1.0,56.13709247964575
full_value,100,25,4.0,4,1.0,0.45,10,1000,199426.41291996912,1994.2641291996913,1.0,52.06934103610702
full_value,100,25,4.0,4,1.0,0.45,11,1000,199213.88880794455,1992.1388880794455,1.0,52.42974890364941
full_value,100,25,4.0,4,1.0,0.45,12,1000,199011.17366626824,1990.1117366626825,1.0,49.54548935740013
full_value,100,25,4.0,4,1.0,0.45,13,1000,202366.25499241464,2023.6625499241463,1.0,59.48718264670957
full_value,100,25,4.0,4,1.0,0.45,14,1000,198272.7250027059,1982.727250027059,1.0,43.18351903231349
full_value,100,25,4.0,4,1.0,0.45,15,1000,201003.5485651011,2010.0354856510112,1.0,49.82741485677092
full_value,100,25,4.0,4,1.0,0.45,16,1000,200277.81090044518,2002.7781090044518,1.0,59.66663823080988
full_value,100,25,4.0,4,1.0,0.45,17,1000,198528.03396148558,1985.2803396148558,1.0,44.583428843724995
full_value,100,25,4.0,4,1.0,0.45,18,1000,200401.12996110215,2004.0112996110215,1.0,54.924696615879505
full_value,100,25,4.0,4,1.0,0.45,19,1000,197852.21444260885,1978.5221444260885,1.0,43.952515193157375
full_value,100,25,4.0,4,1.0,0.45,20,1000,201420.91159815382,2014.2091159815382,1.0,45.958299615599294
full_value,100,25,4.0,4,1.0,0.45,21,1000,199221.06276401874,1992.2106276401873,1.0,50.5941230998818
full_value,100,25,4.0,4,1.0,0.45,22,1000,199039.55766538874,1990.3955766538875,1.0,39.50817591659461
full_value,100,25,4.0,4,1.0,0.45,23,1000,200083.55174503615,2000.8355174503615,1.0,54.514593571077974
full_value,100,25,4.0,4,1.0,0.45,24,1000,195556.17709024643,1955.5617709024643,1.0,37.29505015957314
full_value,100,25,4.0,4,1.0,0.45,25,1000,197497.94733068338,1974.9794733068338,1.0,41.6422955883185
full_value,100,25,4.0,4,1.0,0.45,26,1000,197257.2418889192,1972.572418889192,1.0,46.74846101272711
full_value,100,25,4.0,4,1.0,0.45,27,1000,201095.6500278567,2010.9565002785669,1.0,44.72601013869446
full_value,100,25,4.0,4,1.0,0.45,28,1000,201646.04700572943,2016.4604700572943,1.0,52.88422797115964
full_value,100,25,4.0,4,1.0,0.45,29,1000,198445.87925125344,1984.4587925125345,1.0,43.72643056917867
full_value,100,25,4.0,4,1.0,0.45,30,1000,198831.50140539926,1988.3150140539926,1.0,53.863642587832
full_value,100,25,4.0,4,1.0,0.45,31,1000,199905.81131288796,1999.0581131288795,1.0,49.24263566718286
full_value,100,25,4.0,4,1.0,0.45,32,1000,196933.79243114204,1969.3379243114205,1.0,43.88541411388075
full_value,100,25,4.0,4,1.0,0.45,33,1000,202151.07655423298,2021.5107655423299,1.0,49.53429854949051
full_value,100,25,4.0,4,1.0,0.45,34,1000,198388.2071205659,1983.882071205659,1.0,43.84093513189513
full_value,100,25,4.0,4,1.0,0.45,35,1000,203758.9025810343,2037.589025810343,1.0,50.461209269518974
full_value,100,25,4.0,4,1.0,0.45,36,1000,198567.0153363345,1985.670153363345,1.0,52.31541903516683
full_value,100,25,4.0,4,1.0,0.45,37,1000,196141.4410956751,1961.414410956751,1.0,41.216009936800674
full_value,100,25,4.0,4,1.0,0.45,38,1000,203490.57575576895,2034.9057575576894,1.0,57.90370831382751
full_value,100,25,4.0,4,1.0,0.45,39,1000,195421.2883002047,1954.212883002047,1.0,40.46457509289473
full_value,100,25,4.0,4,1.0,0.45,40,1000,201864.81218972403,2018.6481218972403,1.0,51.21929587721601
full_value,100,25,4.0,4,1.0,0.45,41,1000,195863.7211893693,1958.6372118936931,1.0,47.080700703875195
full_value,100,25,4.0,4,1.0,0.45,42,1000,200849.05997501462,2008.4905997501462,1.0,47.55154410260539
full_value,100,25,4.0,4,1.0,0.45,43,1000,200615.25575968815,2006.1525575968815,1.0,48.4992275289327
full_value,100,25,4.0,4,1.0,0.45,44,1000,198897.91546563682,1988.979154656368,1.0,46.38880407243194
full_value,100,25,4.0,4,1.0,0.45,45,1000,200226.13012038765,2002.2613012038764,1.0,46.616973826529225
full_value,100,25,4.0,4,1.0,0.45,46,1000,198156.40508954984,1981.5640508954984,1.0,45.3872027484697
full_value,100,25,4.0,4,1.0,0.45,47,1000,198747.9274534769,1987.479274534769,1.0,40.808819063938174
full_value,100,25,4.0,4,1.0,0.45,48,1000,201917.786436796,2019.1778643679602,1.0,51.96000367455052
full_value,100,25,4.0,4,1.0,0.45,49,1000,202223.0686629534,2022.230686629534,1.0,62.75727896322181
full_value,100,25,4.0,4,1.0,0.5,0,1000,196954.62573438272,1969.5462573438272,1.0,44.53281867252313
full_value,100,25,4.0,4,1.0,0.5,1,1000,199809.91436787593,1998.0991436787592,1.0,48.224171229832734
full_value,100,25,4.0,4,1.0,0.5,2,1000,196170.48759988887,1961.7048759988888,1.0,45.892660911550244
full_value,100,25,4.0,4,1.0,0.5,3,1000,194335.1234647028,1943.351234647028,1.0,49.11187512809502
full_value,100,25,4.0,4,1.0,0.5,4,1000,195702.87072827152,1957.0287072827152,1.0,46.67919767038753
full_value,100,25,4.0,4,1.0,0.5,5,1000,196103.19559174599,1961.0319559174598,1.0,52.15904084566484
full_value,100,25,4.0,4,1.0,0.5,6,1000,194633.75106516754,1946.3375106516753,1.0,47.92074963447149
full_value,100,25,4.0,4,1.0,0.5,7,1000,194896.48421212556,1948.9648421212557,1.0,47.53512910472495
full_value,100,25,4.0,4,1.0,0.5,8,1000,192650.90483768604,1926.5090483768604,1.0,39.10923082025611
full_value,100,25,4.0,4,1.0,0.5,9,1000,194083.2231620526,1940.832231620526,1.0,46.940622843074856
full_value,100,25,4.0,4,1.0,0.5,10,1000,195366.1727248014,1953.6617272480141,1.0,45.63340173049859
full_value,100,25,4.0,4,1.0,0.5,11,1000,193300.00449938292,1933.0000449938293,1.0,39.79098180275749
full_value,100,25,4.0,4,1.0,0.5,12,1000,196868.214098399,1968.6821409839902,1.0,46.99843728512728
full_value,100,25,4.0,4,1.0,0.5,13,1000,195455.42730674637,1954.5542730674636,1.0,45.26558476737277
full_value,100,25,4.0,4,1.0,0.5,14,1000,197666.4458773898,1976.664458773898,1.0,49.86096787915119
full_value,100,25,4.0,4,1.0,0.5,15,1000,194028.12894681044,1940.2812894681044,1.0,44.44178167329619
full_value,100,25,4.0,4,1.0,0.5,16,1000,191417.7225212788,1914.177225212788,1.0,39.873644920743
full_value,100,25,4.0,4,1.0,0.5,17,1000,197794.52408383306,1977.9452408383306,1.0,41.69871760899435
full_value,100,25,4.0,4,1.0,0.5,18,1000,196779.38371470594,1967.7938371470593,1.0,42.378857207568046
full_value,100,25,4.0,4,1.0,0.5,19,1000,195214.01766927916,1952.1401766927916,1.0,44.66765113856171
full_value,100,25,4.0,4,1.0,0.5,20,1000,195690.89911407567,1956.9089911407566,1.0,41.5937855021861
full_value,100,25,4.0,4,1.0,0.5,21,1000,193989.2267863777,1939.8922678637769,1.0,44.28964127094584
full_value,100,25,4.0,4,1.0,0.5,22,1000,199084.0314736495,1990.840314736495,1.0,52.672467028751065
full_value,100,25,4.0,4,1.0,0.5,23,1000,195288.95556582397,1952.8895556582397,1.0,56.95380228665251
full_value,100,25,4.0,4,1.0,0.5,24,1000,192621.24294304952,1926.2124294304951,1.0,43.685024101322405
full_value,100,25,4.0,4,1.0,0.5,25,1000,195347.76458701055,1953.4776458701056,1.0,52.3675668981223
full_value,100,25,4.0,4,1.0,0.5,26,1000,195787.43697319503,1957.8743697319503,1.0,46.66757284311244
full_value,100,25,4.0,4,1.0,0.5,27,1000,194189.29908527556,1941.8929908527557,1.0,40.26699311351731
full_value,100,25,4.0,4,1.0,0.5,28,1000,196728.3262478345,1967.283262478345,1.0,38.705193549853114
full_value,100,25,4.0,4,1.0,0.5,29,1000,197332.16083946385,1973.3216083946384,1.0,48.23862267802066
full_value,100,25,4.0,4,1.0,0.5,30,1000,196679.23895018324,1966.7923895018323,1.0,49.846712271312335
full_value,100,25,4.0,4,1.0,0.5,31,1000,196881.64883074656,1968.8164883074655,1.0,44.67985809369841
full_value,100,25,4.0,4,1.0,0.5,32,1000,197894.47556946496,1978.9447556946498,1.0,45.51850880291437
full_value,100,25,4.0,4,1.0,0.5,33,1000,195743.0914146533,1957.4309141465328,1.0,48.921645495350475
full_value,100,25,4.0,4,1.0,0.5,34,1000,195333.38478527937,1953.3338478527937,1.0,47.43294710031546
full_value,100,25,4.0,4,1.0,0.5,35,1000,192762.61145277473,1927.6261145277472,1.0,41.38610149513227
full_value,100,25,4.0,4,1.0,0.5,36,1000,196660.82531555407,1966.6082531555408,1.0,57.47224694551042
full_value,100,25,4.0,4,1.0,0.5,37,1000,194163.02461712423,1941.6302461712423,1.0,45.46351853133041
full_value,100,25,4.0,4,1.0,0.5,38,1000,193987.68846425944,1939.8768846425944,1.0,42.104544651213374
full_value,100,25,4.0,4,1.0,0.5,39,1000,196882.71189021308,1968.8271189021307,1.0,41.0911994382734
full_value,100,25,4.0,4,1.0,0.5,40,1000,194634.61704649884,1946.3461704649883,1.0,46.20789677725501
full_value,100,25,4.0,4,1.0,0.5,41,1000,194851.59306911644,1948.5159306911644,1.0,40.75516177133401
full_value,100,25,4.0,4,1.0,0.5,42,1000,192971.8297385225,1929.718297385225,1.0,41.987300518569754
full_value,100,25,4.0,4,1.0,0.5,43,1000,195785.512689088,1957.85512689088,1.0,49.95346691818894
full_value,100,25,4.0,4,1.0,0.5,44,1000,198643.48686163328,1986.4348686163328,1.0,56.360917899806246
full_value,100,25,4.0,4,1.0,0.5,45,1000,192251.1044396889,1922.511044396889,1.0,50.24279185565411
full_value,100,25,4.0,4,1.0,0.5,46,1000,194263.92387447887,1942.6392387447888,1.0,40.80496174167671
full_value,100,25,4.0,4,1.0,0.5,47,1000,193927.29641146105,1939.2729641146104,1.0,47.423136240282034
full_value,100,25,4.0,4,1.0,0.5,48,1000,196534.3195055431,1965.343195055431,1.0,50.62511616299576
full_value,100,25,4.0,4,1.0,0.5,49,1000,193724.23512739583,1937.2423512739583,1.0,41.0886641955939
full_value,100,20,5.0,5,1.0,0.01,0,1000,174352.19898995836,1743.5219898995836,1.0,308.4920461779782
full_value,100,20,5.0,5,1.0,0.01,1,1000,174931.13606354053,1749.3113606354052,1.0,277.0220572515864
full_value,100,20,5.0,5,1.0,0.01,2,1000,181571.45796135598,1815.7145796135599,1.0,249.9790679589652
full_value,100,20,5.0,5,1.0,0.01,3,1000,174447.41341192552,1744.4741341192553,1.0,259.7997316364942
full_value,100,20,5.0,5,1.0,0.01,4,1000,176171.74821115,1761.7174821115,1.0,267.65329641238714
full_value,100,20,5.0,5,1.0,0.01,5,1000,173780.4689446262,1737.8046894462618,1.0,338.1265308544163
full_value,100,20,5.0,5,1.0,0.01,6,1000,176146.82578822327,1761.4682578822328,1.0,311.99790482919786
full_value,100,20,5.0,5,1.0,0.01,7,1000,176351.81943768117,1763.5181943768118,1.0,294.27327158706214
full_value,100,20,5.0,5,1.0,0.01,8,1000,176913.87030556236,1769.1387030556236,1.0,326.25644493583104
full_value,100,20,5.0,5,1.0,0.01,9,1000,178737.3056484761,1787.3730564847608,1.0,274.0209010540596
full_value,100,20,5.0,5,1.0,0.01,10,1000,175302.48502470748,1753.0248502470747,1.0,274.9453272109955
full_value,100,20,5.0,5,1.0,0.01,11,1000,177149.59313789877,1771.4959313789877,1.0,291.7477500011096
full_value,100,20,5.0,5,1.0,0.01,12,1000,174057.4285438763,1740.5742854387631,1.0,330.9621762062542
full_value,100,20,5.0,5,1.0,0.01,13,1000,174974.96593970753,1749.7496593970752,1.0,264.37915486362925
full_value,100,20,5.0,5,1.0,0.01,14,1000,169909.9982137406,1699.099982137406,1.0,308.3182955743022
full_value,100,20,5.0,5,1.0,0.01,15,1000,172205.77524046612,1722.0577524046612,1.0,305.7740053025499
full_value,100,20,5.0,5,1.0,0.01,16,1000,170759.03187382192,1707.5903187382191,1.0,265.1044410606593
full_value,100,20,5.0,5,1.0,0.01,17,1000,177508.65827700033,1775.0865827700034,1.0,296.5944595884189
full_value,100,20,5.0,5,1.0,0.01,18,1000,173114.6259851245,1731.146259851245,1.0,283.80710610364
full_value,100,20,5.0,5,1.0,0.01,19,1000,169507.34995257284,1695.0734995257285,1.0,292.01202606392354
full_value,100,20,5.0,5,1.0,0.01,20,1000,171796.48218522535,1717.9648218522534,1.0,288.81886989661166
full_value,100,20,5.0,5,1.0,0.01,21,1000,175931.95658388265,1759.3195658388265,1.0,328.91719610670157
full_value,100,20,5.0,5,1.0,0.01,22,1000,175777.86395633942,1757.7786395633943,1.0,327.8491599326978
full_value,100,20,5.0,5,1.0,0.01,23,1000,174089.7923315409,1740.897923315409,1.0,305.2925953155396
full_value,100,20,5.0,5,1.0,0.01,24,1000,176940.88959247965,1769.4088959247965,1.0,314.00646601274946
full_value,100,20,5.0,5,1.0,0.01,25,1000,175006.53521584062,1750.065352158406,1.0,301.6801740231621
full_value,100,20,5.0,5,1.0,0.01,26,1000,172944.37110586974,1729.4437110586973,1.0,296.6333000630394
full_value,100,20,5.0,5,1.0,0.01,27,1000,178664.91420634912,1786.6491420634911,1.0,299.57902430931193
full_value,100,20,5.0,5,1.0,0.01,28,1000,174084.4907084858,1740.844907084858,1.0,322.6945570160192
full_value,100,20,5.0,5,1.0,0.01,29,1000,175907.21611837848,1759.0721611837848,1.0,314.2745229910787
full_value,100,20,5.0,5,1.0,0.01,30,1000,171836.35520656136,1718.3635520656137,1.0,322.36590653162403
full_value,100,20,5.0,5,1.0,0.01,31,1000,175502.77254367346,1755.0277254367347,1.0,278.183556593141
full_value,100,20,5.0,5,1.0,0.01,32,1000,179693.4048385955,1796.934048385955,1.0,251.40302501115906
full_value,100,20,5.0,5,1.0,0.01,33,1000,180099.73905438912,1800.9973905438912,1.0,295.0980767956994
full_value,100,20,5.0,5,1.0,0.01,34,1000,172197.7619395064,1721.977619395064,1.0,299.5015741979647
full_value,100,20,5.0,5,1.0,0.01,35,1000,174898.78870068237,1748.9878870068237,1.0,287.10055722630443
full_value,100,20,5.0,5,1.0,0.01,36,1000,171475.36141797673,1714.7536141797673,1.0,313.1506680305305
full_value,100,20,5.0,5,1.0,0.01,37,1000,178735.6147357493,1787.3561473574928,1.0,285.2488200310059
full_value,100,20,5.0,5,1.0,0.01,38,1000,173382.18514792435,1733.8218514792434,1.0,317.07055014470046
full_value,100,20,5.0,5,1.0,0.01,39,1000,181131.00067932333,1811.3100067932332,1.0,318.2011918222853
full_value,100,20,5.0,5,1.0,0.01,40,1000,171528.95314683512,1715.2895314683512,1.0,333.4494799330676
full_value,100,20,5.0,5,1.0,0.01,41,1000,177845.02436905543,1778.4502436905543,1.0,310.03355920779427
full_value,100,20,5.0,5,1.0,0.01,42,1000,175600.94414727142,1756.0094414727143,1.0,257.34266691035356
full_value,100,20,5.0,5,1.0,0.01,43,1000,173984.80542591924,1739.8480542591924,1.0,286.1384746160587
full_value,100,20,5.0,5,1.0,0.01,44,1000,174190.1144683996,1741.901144683996,1.0,324.8803177961937
full_value,100,20,5.0,5,1.0,0.01,45,1000,174077.16386968322,1740.7716386968323,1.0,296.8485684193977
full_value,100,20,5.0,5,1.0,0.01,46,1000,177662.28122057795,1776.6228122057794,1.0,295.29237892249427
full_value,100,20,5.0,5,1.0,0.01,47,1000,173994.47306290708,1739.9447306290708,1.0,306.07832774339795
full_value,100,20,5.0,5,1.0,0.01,48,1000,171622.56611340647,1716.2256611340647,1.0,316.27770108295357
full_value,100,20,5.0,5,1.0,0.01,49,1000,179166.5609383878,1791.6656093838778,1.0,247.62109399433317
full_value,100,20,5.0,5,1.0,0.02,0,1000,196085.04118869166,1960.8504118869166,1.0,217.3629540760178
full_value,100,20,5.0,5,1.0,0.02,1,1000,194939.92328001565,1949.3992328001564,1.0,198.15226158627706
full_value,100,20,5.0,5,1.0,0.02,2,1000,197170.31004712233,1971.7031004712233,1.0,199.9448870290912
full_value,100,20,5.0,5,1.0,0.02,3,1000,191618.15381260763,1916.1815381260762,1.0,181.4462794567045
full_value,100,20,5.0,5,1.0,0.02,4,1000,192177.5937043979,1921.775937043979,1.0,181.81629031288958
full_value,100,20,5.0,5,1.0,0.02,5,1000,188482.80092471768,1884.8280092471769,1.0,206.24603328466992
full_value,100,20,5.0,5,1.0,0.02,6,1000,191102.57547245998,1911.0257547246,1.0,209.98164019862546
full_value,100,20,5.0,5,1.0,0.02,7,1000,190880.7671062321,1908.8076710623209,1.0,185.55619126825363
full_value,100,20,5.0,5,1.0,0.02,8,1000,191472.647934811,1914.72647934811,1.0,198.03274389020658
full_value,100,20,5.0,5,1.0,0.02,9,1000,192530.76825468946,1925.3076825468947,1.0,203.08018304436405
full_value,100,20,5.0,5,1.0,0.02,10,1000,186015.42952446116,1860.1542952446116,1.0,235.9837873348382
full_value,100,20,5.0,5,1.0,0.02,11,1000,188206.00503022017,1882.0600503022017,1.0,223.52226988375065
full_value,100,20,5.0,5,1.0,0.02,12,1000,189189.61700394552,1891.8961700394552,1.0,228.91673644157353
full_value,100,20,5.0,5,1.0,0.02,13,1000,190241.91587353457,1902.4191587353457,1.0,195.1762688896812
full_value,100,20,5.0,5,1.0,0.02,14,1000,190166.554498988,1901.66554498988,1.0,221.39186541756698
full_value,100,20,5.0,5,1.0,0.02,15,1000,192926.11550662835,1929.2611550662834,1.0,188.98669413181148
full_value,100,20,5.0,5,1.0,0.02,16,1000,189284.21229420244,1892.8421229420244,1.0,230.42465706364766
full_value,100,20,5.0,5,1.0,0.02,17,1000,189592.9772969985,1895.929772969985,1.0,201.01598446056462
full_value,100,20,5.0,5,1.0,0.02,18,1000,191097.50331808446,1910.9750331808445,1.0,220.4604881966567
full_value,100,20,5.0,5,1.0,0.02,19,1000,184451.1022536202,1844.5110225362018,1.0,217.91051159107687
full_value,100,20,5.0,5,1.0,0.02,20,1000,195783.9469723607,1957.839469723607,1.0,201.16445560495748
full_value,100,20,5.0,5,1.0,0.02,21,1000,196396.2897568822,1963.962897568822,1.0,224.66773204787665
full_value,100,20,5.0,5,1.0,0.02,22,1000,197561.40456336865,1975.6140456336864,1.0,214.53620444663093
full_value,100,20,5.0,5,1.0,0.02,23,1000,192934.67843061063,1929.3467843061062,1.0,178.35087281291933
full_value,100,20,5.0,5,1.0,0.02,24,1000,192854.4220300428,1928.544220300428,1.0,184.73545095042712
full_value,100,20,5.0,5,1.0,0.02,25,1000,195685.9740682626,1956.8597406826261,1.0,200.41747662529792
full_value,100,20,5.0,5,1.0,0.02,26,1000,194886.22364381506,1948.8622364381506,1.0,209.78743292433532
full_value,100,20,5.0,5,1.0,0.02,27,1000,194405.43263523965,1944.0543263523964,1.0,200.9138313039078
